,code,解禁时间,限售股类型,解禁前20日涨跌幅,解禁后20日涨跌幅,解禁股占流通股比例,市场,股票名称,解禁前一日股价
24,603768,2020-03-24T00:00:00,首发原股东限售股份,-0.0895813052552593,0.021390374913344,1.90909090909091,sh,常青股份,9.35
25,601669,2016-05-16T00:00:00,追加承诺限售股份上市流通,-0.0696594430572957,-0.0499168055808231,1.90909090909091,sh,中国电建,6.01
26,601577,2019-09-26T00:00:00,首发原股东限售股份,0.0,0.0381502882319104,1.90900796484928,sh,长沙银行,8.65
27,002867,2020-04-27T00:00:00,首发原股东限售股份,-0.080791867270736,0.195576251364842,1.90844488579223,zxb,周大生,17.18
28,603996,2018-12-24T00:00:00,首发原股东限售股份,-0.0480887795778785,0.0297927461533222,1.90631808278867,sh,*ST中新,7.72
29,603898,2019-02-18T00:00:00,首发原股东限售股份,0.0740979381856791,0.104979004321393,1.90401406564768,sh,好莱客,16.67
0,300396,2017-09-11T00:00:00,首发原股东限售股份,0.0459505911169812,0.0897858444309992,1.90297835753725,cyb,迪瑞医疗,36.42
1,603799,2016-01-29T00:00:00,首发原股东限售股份,-0.445900411696791,0.166891891858323,1.90024175824176,sh,华友钴业,14.8
2,300376,2017-07-07T00:00:00,首发原股东限售股份,0.0840236686358468,-0.181222707406369,1.89496182073595,cyb,易事特,9.16
3,300761,2020-02-18T00:00:00,首发原股东限售股份,-0.171370627063756,-0.0722006933424483,1.89392562984496,cyb,立华股份,49.03
4,603908,2020-03-09T00:00:00,首发原股东限售股份,0.111211576353301,-0.0789259586854492,1.89336272829051,sh,牧高笛,24.58
5,300323,2015-08-19T00:00:00,首发原股东限售股份,0.0255102039260368,-0.383795309077003,1.8925138527649,cyb,华灿光电,14.07
6,603903,2018-03-14T00:00:00,首发原股东限售股份,0.197234352339811,0.0197568359093229,1.88173045159023,sh,中持股份,32.9
7,002549,2016-03-21T00:00:00,追加承诺限售股份上市流通,-0.0149597237609539,0.214953270982592,1.87902705784744,zxb,凯美特气,8.56
8,300581,2019-12-23T00:00:00,首发原股东限售股份,-0.058083832362745,0.130324221233629,1.87898089171975,cyb,晨曦航空,15.73
9,603200,2020-06-01T00:00:00,首发原股东限售股份,-0.34954604407769,-0.184646061864883,1.87792156298656,sh,上海洗霸,50.15
10,603787,2020-04-27T00:00:00,首发原股东限售股份,-0.0281569965934043,-0.00263388968781821,1.87769784172662,sh,新日股份,11.39
11,603367,2018-10-11T00:00:00,首发原股东限售股份,-0.169811318324407,0.0706388205345126,1.876798,sh,辰欣药业,16.28
12,002686,2015-07-03T00:00:00,首发原股东限售股份,-0.372858582405857,0.233209680980993,1.87472430524923,zxb,亿利达,18.67
13,002601,2019-09-20T00:00:00,定向增发机构配售股份,0.00833965120674241,-0.115037593983472,1.87327613630133,zxb,龙蟒佰利,13.3
14,300471,2016-06-13T00:00:00,首发原股东限售股份,0.148172757475083,0.000166833526234526,1.87195945945946,cyb,厚普股份,51.84
15,300656,2018-05-23T00:00:00,首发原股东限售股份,-0.0103962338171831,-0.257130314965312,1.87030132888368,cyb,民德电子,50.45
16,603306,2017-09-27T00:00:00,首发原股东限售股份,-0.0377599999940061,-0.0226139010609529,1.86870741381064,sh,华懋科技,30.07
17,600715,2018-08-21T00:00:00,定向增发机构配售股份,-0.230379746771184,-0.160727674615389,1.86324468464612,sh,文投控股,6.08
18,603385,2018-04-09T00:00:00,首发原股东限售股份,-0.0935517970401693,-0.00058309037900863,1.85567098817568,sh,惠达卫浴,17.15
19,601163,2019-09-09T00:00:00,首发原股东限售股份,0.124463519561745,0.0748091600131054,1.85263213258321,sh,三角轮胎,13.1
20,603808,2018-04-24T00:00:00,首发原股东限售股份,-0.0628066733731253,0.268586399988393,1.85210178924303,sh,歌力思,19.1
21,601226,2017-12-11T00:00:00,首发原股东限售股份,-0.0707547169032494,-0.0626057535285558,1.85185185185185,sh,华电重工,5.91
22,600901,2019-03-01T00:00:00,首发原股东限售股份,0.290050591206573,-0.0980392155851479,1.844454408338,sh,江苏租赁,7.65
23,300342,2015-08-27T00:00:00,首发原股东限售股份,-0.410535609242514,0.123315027640581,1.8418984962406,cyb,天银机电,20.03
24,002695,2015-09-07T00:00:00,首发原股东限售股份,-0.305510270583056,0.189671361511804,1.84168046448028,zxb,煌上煌,21.3
25,300431,2016-03-31T00:00:00,首发原股东限售股份,0.782011671848003,-0.314390290884187,1.83929551515152,cyb,暴风集团,103.82
26,002836,2019-12-30T00:00:00,首发原股东限售股份,0.0176026825055209,-0.233113673980667,1.83848992336077,zxb,新宏泽,12.14
27,603687,2020-07-27T00:00:00,首发原股东限售股份,-0.0315249263987431,0.0196820591067897,1.83576064,sh,大胜达,13.21
28,603077,2015-08-13T00:00:00,首发原股东限售股份,0.314161692714847,-0.4026558563577,1.83457292113191,sh,和邦生物,24.22
29,603023,2018-05-30T00:00:00,首发原股东限售股份,-0.0156250039473085,-0.170695970764529,1.83426627931694,sh,威帝股份,6.93
0,603222,2018-02-22T00:00:00,首发原股东限售股份,-0.176271186423585,-0.258436214020992,1.83336284752966,sh,济民制药,12.15
1,603399,2015-08-31T00:00:00,首发原股东限售股份,-0.144444444641327,-0.125541125544446,1.83178719123729,sh,吉翔股份,9.24
2,002713,2019-02-20T00:00:00,首发原股东限售股份,0.015719467791856,0.119047619313548,1.83075949095384,zxb,东易日盛,16.8
3,300526,2019-08-02T00:00:00,首发原股东限售股份,0.0805515395175518,1.0744092510076,1.8303668882237,cyb,中潜股份,19.89
4,000688,2016-05-25T00:00:00,定向增发机构配售股份,-0.0727728983256942,0.31935047389165,1.83010121582793,szzb,国城矿业,7.39
5,002730,2017-10-13T00:00:00,首发原股东限售股份,-0.0150684838243912,-0.0869262863474192,1.82933361902721,zxb,电光科技,14.38
6,603366,2015-05-21T00:00:00,首发原股东限售股份,0.113636363628038,0.270204510463399,1.82885431400283,sh,日出东方,27.44
7,600681,2019-04-01T00:00:00,定向增发机构配售股份,-0.0803633822513857,-0.0481791473963877,1.82597343446935,sh,百川能源,13.16
8,002838,2020-01-06T00:00:00,首发原股东限售股份,0.0434782609687739,0.80141843956898,1.81776804871907,zxb,道恩股份,11.28
9,300543,2019-09-09T00:00:00,首发原股东限售股份,0.173031588989085,-0.0840032155121405,1.8169014084507,cyb,朗科智能,24.88
10,601212,2018-02-22T00:00:00,首发原股东限售股份,-0.0906200327558243,0.0821678337064137,1.814720752149,sh,白银有色,5.72
11,603599,2018-07-05T00:00:00,首发原股东限售股份,-0.122474752595536,0.0109457541957686,1.81232589117312,sh,广信股份,13.9
12,603918,2016-05-30T00:00:00,首发原股东限售股份,0.319683214216728,-0.109384164227166,1.80327272727273,sh,金桥信息,68.32
13,000020,2015-12-29T00:00:00,股权分置限售股份,0.0419672131280373,-0.16236626807758,1.80114416438114,szzb,深华发A,31.78
14,603126,2017-07-31T00:00:00,首发原股东限售股份,-0.052342626675447,-0.165856622122483,1.79994496422675,sh,中材节能,16.46
15,002945,2020-01-21T00:00:00,首发原股东限售股份,-0.0198938990331981,0.0216508793770515,1.79551514444444,zxb,华林证券,14.78
16,603630,2020-03-16T00:00:00,首发原股东限售股份,-0.00488599364865408,0.0229132569160703,1.78891406658532,sh,拉芳家化,12.22
17,603536,2020-06-15T00:00:00,首发原股东限售股份,-0.0160804750382776,0.0429447849120789,1.78819353389042,sh,惠发食品,14.67
18,300523,2017-07-26T00:00:00,首发原股东限售股份,-0.0831658290878096,0.217593867778693,1.78342805555556,cyb,辰安科技,36.49
19,600959,2018-05-02T00:00:00,首发原股东限售股份,-0.109933774639409,-0.0982142859252969,1.78225899575056,sh,江苏有线,6.72
20,603688,2017-10-31T00:00:00,首发原股东限售股份,-0.060925600422471,0.0224578914509944,1.78220475254601,sh,石英股份,16.03
21,300512,2019-05-27T00:00:00,首发原股东限售股份,-0.224293059101522,0.0521955259159279,1.78162838096553,cyb,中亚股份,12.07
22,603788,2018-01-22T00:00:00,首发原股东限售股份,0.0246738482924038,-0.0204815910970292,1.78132059767746,sh,宁波高发,36.13
23,600704,2018-10-29T00:00:00,定向增发机构配售股份,-0.11967545636871,0.13364055290942,1.77988120081782,sh,物产中大,4.34
24,000429,2019-07-11T00:00:00,定向增发机构配售股份,-0.0432692222949748,-0.0351758797112531,1.77726727075339,szzb,粤高速A,7.96
25,601360,2020-02-27T00:00:00,定向增发机构配售股份,0.115984816426283,-0.246031745991718,1.77032277834093,sh,三六零,26.46
26,002906,2018-10-15T00:00:00,首发原股东限售股份,-0.17059301395123,0.0303623898120146,1.76673937072503,zxb,华阳集团,10.21
27,300779,2020-05-22T00:00:00,首发原股东限售股份,-0.149202242219148,-0.0344329766295364,1.76592748,cyb,惠城环保,19.73
28,603045,2019-05-17T00:00:00,首发原股东限售股份,-0.147577092511013,-0.0496224182355113,1.75870899104963,sh,福达合金,27.09
29,300475,2018-06-12T00:00:00,首发原股东限售股份,-0.123914758999198,-0.130439645748418,1.75862068965517,cyb,聚隆科技,11.1
0,300478,2018-06-11T00:00:00,首发原股东限售股份,-0.0767239062118122,-0.0761478163702992,1.75837815473728,cyb,杭州高新,17.86
1,601878,2020-06-29T00:00:00,首发原股东限售股份,0.0784653227483259,0.551928782552091,1.75820095379353,sh,浙商证券,10.11
2,002837,2019-12-30T00:00:00,"首发原股东限售股份,股权激励限售股份",0.059042883968327,0.561032863657057,1.75794290636161,zxb,英维克,17.04
3,000027,2016-02-25T00:00:00,定向增发机构配售股份,-0.0737913486326269,-0.00274725273524383,1.7578593061274,szzb,深圳能源,7.28
4,002786,2018-12-24T00:00:00,首发原股东限售股份,-0.130000000160902,0.218390804866553,1.7578125,zxb,银宝山新,6.09
5,600381,2018-08-14T00:00:00,定向增发机构配售股份,-0.0764488282883135,-0.0587449941686899,1.75196957389826,sh,青海春天,7.49
6,603458,2018-08-09T00:00:00,首发原股东限售股份,-0.0469099050588612,-0.075520833261952,1.74893139402911,sh,勘设股份,38.4
7,603300,2016-05-30T00:00:00,首发原股东限售股份,-0.2,0.0336917446043165,1.74436550226959,sh,华铁应急,27.8
8,000630,2015-10-16T00:00:00,定向增发机构配售股份,0.197312588427678,0.167164179116832,1.74382505194329,szzb,铜陵有色,16.93
9,603838,2018-07-02T00:00:00,首发原股东限售股份,0.0564713358755998,-0.104685937373953,1.74136513157895,sh,四通股份,10.03
10,002652,2015-01-26T00:00:00,首发原股东限售股份,-0.059382422699658,-0.0239898987984352,1.7406523468576,zxb,扬子新材,15.84
11,603598,2018-05-28T00:00:00,首发原股东限售股份,0.109146816161931,-0.2253483331883,1.73911257189811,sh,引力传媒,14.43
12,603123,2015-05-04T00:00:00,首发原股东限售股份,0.0720064729630016,0.206037735486529,1.73875155610884,sh,翠微股份,13.25
13,600155,2017-09-11T00:00:00,定向增发机构配售股份,0.0339105339163133,-0.0293091416313405,1.73513258909091,sh,华创阳安,14.33
14,601611,2019-06-13T00:00:00,首发原股东限售股份,-0.0248447207255305,-0.0509554144936084,1.7292576419214,sh,中国核建,7.85
15,300645,2018-04-24T00:00:00,首发原股东限售股份,-0.12205454064072,0.154402895054282,1.72514588549708,cyb,正元智慧,33.16
16,603578,2020-03-06T00:00:00,首发原股东限售股份,0.0449545671195039,-0.107551487246533,1.7250496551392,sh,三星新材,21.85
17,000976,2019-02-11T00:00:00,定向增发机构配售股份,-0.146551724530779,0.229797979485552,1.72378198549356,szzb,华铁股份,3.96
18,603579,2020-01-13T00:00:00,首发原股东限售股份,0.1074546675745,-0.0988477865742707,1.72267600155582,sh,荣泰健康,32.98
19,603363,2018-09-26T00:00:00,首发原股东限售股份,-0.0581395351715962,-0.255967078527334,1.72187093333333,sh,傲农生物,12.15
20,603267,2020-05-15T00:00:00,首发原股东限售股份,0.189807816851604,-0.0355039546078068,1.72154876632801,sh,鸿远电子,55.1
21,603773,2019-04-18T00:00:00,首发原股东限售股份,-0.0556312001556117,-0.32399588053553,1.72009839447426,sh,沃格光电,48.55
22,603068,2020-04-16T00:00:00,首发原股东限售股份,-0.154128236461281,0.00367840251441185,1.71504666999477,sh,博通集成,76.12
23,603663,2019-08-01T00:00:00,首发原股东限售股份,0.0265291083085496,0.0358937548253864,1.71315866517022,sh,三祥新材,13.93
24,300316,2015-05-11T00:00:00,首发原股东限售股份,0.17769051190418,0.212300413992873,1.70977891024486,cyb,晶盛机电,16.91
25,603356,2019-01-25T00:00:00,首发原股东限售股份,-0.124314442197194,-0.018789144429958,1.70665866826635,sh,华菱精工,14.37
26,002872,2018-05-21T00:00:00,首发原股东限售股份,0.0402010050251256,-0.404186795491143,1.70488386792453,zxb,ST天圣,31.05
27,600613,2016-06-27T00:00:00,定向增发机构配售股份,0.0140324963097586,0.104789196705412,1.70450527310844,sh,神奇制药,13.73
28,300568,2017-12-01T00:00:00,首发原股东限售股份,-0.24749999994188,-0.0195644149279509,1.70300083333333,cyb,星源材质,27.09
29,000166,2018-02-14T00:00:00,首发原股东限售股份,-0.0676691733265867,0.0120967749901921,1.70284776418545,szzb,申万宏源,4.96
0,601366,2018-04-12T00:00:00,首发原股东限售股份,-0.0614525137495265,0.0793650793650795,1.69902372727273,sh,利群股份,10.08
1,603516,2019-02-11T00:00:00,首发原股东限售股份,-0.202270815915998,0.423299947447849,1.69617774204997,sh,淳中科技,18.97
2,300667,2018-06-19T00:00:00,首发原股东限售股份,-0.261627906976744,0.153061408171951,1.69239088235294,cyb,必创科技,46.99
3,603811,2018-03-15T00:00:00,首发原股东限售股份,0.105734038290857,0.180948878128053,1.69154929577465,sh,诚意药业,27.19
4,300631,2018-03-23T00:00:00,首发原股东限售股份,0.452313503401539,-0.125487646303883,1.69037267080745,cyb,久吾高科,30.76
5,300550,2019-10-28T00:00:00,首发原股东限售股份,-0.164067373814763,0.120522388120612,1.68945133627508,cyb,和仁科技,26.8
6,600339,2018-01-19T00:00:00,定向增发机构配售股份,0.16384180799615,-0.271844660345921,1.68471517089904,sh,中油工程,6.18
7,603665,2020-03-13T00:00:00,首发原股东限售股份,0.0590778098105708,0.00498866237276856,1.68306311578646,sh,康隆达,22.05
8,002699,2015-09-14T00:00:00,首发原股东限售股份,-0.244547257076609,0.512977544458038,1.68149762282092,zxb,美盛文化,34.29
9,002724,2017-11-09T00:00:00,首发原股东限售股份,-0.135619641676229,-0.112714156576566,1.67979957752289,zxb,海洋王,11.09
10,300659,2018-05-28T00:00:00,首发原股东限售股份,-0.111613566289825,-0.232485434521055,1.67963578431373,cyb,中孚信息,43.22
11,002739,2018-01-22T00:00:00,首发原股东限售股份,-0.0947820676322703,-0.37586806912533,1.67531185067808,zxb,万达电影,52.04
12,603906,2020-04-10T00:00:00,首发原股东限售股份,-0.0801980194992485,0.043057050351634,1.67451190157796,sh,龙蟠科技,9.29
13,603333,2015-05-08T00:00:00,首发原股东限售股份,0.00977995115554247,0.846246972504685,1.67347883087838,sh,尚纬股份,8.26
14,603968,2016-05-18T00:00:00,首发原股东限售股份,-0.0599849671792948,-0.11325301196406,1.67214397496088,sh,醋化股份,24.9
15,300592,2018-01-23T00:00:00,首发原股东限售股份,-0.0232558138592545,-0.161904761825742,1.67204411764706,cyb,华凯创意,16.8
16,002878,2020-06-08T00:00:00,首发原股东限售股份,0.0710479573606089,0.125997918866117,1.67059531122782,zxb,元隆雅图,36.18
17,300731,2018-12-10T00:00:00,首发原股东限售股份,-0.161427636035012,-0.0726278798764726,1.66962272727273,cyb,科创新源,25.61
18,603012,2016-03-21T00:00:00,首发原股东限售股份,-0.0236842108368984,0.136927224161942,1.66227427135678,sh,创力集团,18.55
19,603157,2018-09-25T00:00:00,首发原股东限售股份,-0.192173305453931,-0.196366781662245,1.6620965309476,sh,*ST拉夏,11.56
20,300488,2020-07-15T00:00:00,首发原股东限售股份,0.105263158015228,0.0378510378872876,1.66167137974074,cyb,恒锋工具,16.38
21,002352,2020-01-23T00:00:00,"定向增发机构配售股份,首发原股东限售股份",0.000520968960631015,0.302785732941577,1.66132626545899,zxb,顺丰控股,38.41
22,002608,2020-01-06T00:00:00,定向增发机构配售股份,0.0593103450832513,-0.102864583670533,1.66115257995004,zxb,江苏国信,7.68
23,603518,2017-12-04T00:00:00,首发原股东限售股份,-0.126582278535616,-0.0664667665303056,1.66019026526401,sh,锦泓集团,20.01
24,601968,2018-06-12T00:00:00,首发原股东限售股份,-0.0589569167709695,-0.10843373560512,1.6595746446356,sh,宝钢包装,4.15
25,002941,2019-11-28T00:00:00,首发原股东限售股份,-0.0952155378256838,-0.092146596945325,1.65769230769231,zxb,新疆交建,19.1
26,600297,2016-06-16T00:00:00,定向增发机构配售股份,-0.166055045923863,-0.029702970285258,1.65493823047619,sh,广汇汽车,9.09
27,603236,2020-07-16T00:00:00,首发原股东限售股份,0.178012161616931,-0.103010369538385,1.65381165919283,sh,移远通信,218.91
28,000723,2017-02-17T00:00:00,定向增发机构配售股份,-0.176508343945375,0.115354637599087,1.65180203069912,szzb,美锦能源,12.83
29,002656,2015-03-02T00:00:00,首发原股东限售股份,0.0647619048015531,1.09775626129523,1.65062761506276,zxb,ST摩登,16.77
0,300415,2016-01-27T00:00:00,首发原股东限售股份,-0.354381443306115,-0.0878243512472916,1.65,cyb,伊之密,15.03
1,002435,2019-11-19T00:00:00,定向增发机构配售股份,-0.0698795177597556,0.0155440415236627,1.64803136879807,zxb,长江健康,3.86
2,002899,2018-09-17T00:00:00,首发原股东限售股份,0.213995942986853,-0.337928153825006,1.6446,zxb,英派斯,23.94
3,300747,2019-06-25T00:00:00,首发原股东限售股份,0.00445312499999995,-0.00832231469238542,1.64005971875,cyb,锐科激光,128.57
4,603533,2018-09-21T00:00:00,首发原股东限售股份,-0.132553606211244,-0.16224719125238,1.63623085365854,sh,掌阅科技,22.25
5,300573,2017-12-08T00:00:00,首发原股东限售股份,-0.217910447807369,-0.0629770993266499,1.636175,cyb,兴齐眼药,26.2
6,603199,2016-03-28T00:00:00,首发原股东限售股份,0.0773966577848875,-0.0176870747220642,1.63527095375723,sh,九华旅游,36.75
7,603223,2016-06-30T00:00:00,首发原股东限售股份,0.0693017038834951,-0.0575235618027223,1.63333363333333,sh,恒通股份,30.77
8,300608,2018-03-01T00:00:00,首发原股东限售股份,-0.119015957403246,0.255849062993627,1.62895370011181,cyb,思特奇,26.5
9,300500,2019-02-11T00:00:00,首发原股东限售股份,-0.103191954564253,0.105802047822719,1.62810472193087,cyb,启迪设计,20.51
10,688015,2020-07-22T00:00:00,"首发原股东限售股份,首发战略配售股份",-0.0331858408380348,-0.0434782609091742,1.62476024779991,sh,交控科技,43.7
11,603208,2020-02-10T00:00:00,首发原股东限售股份,0.159115233651514,0.435826409364496,1.6225305369171,sh,江山欧派,64.98
12,603969,2018-02-27T00:00:00,首发原股东限售股份,-0.136492220897389,-0.00737100703026243,1.62070818086818,sh,银龙股份,12.21
13,300652,2020-05-18T00:00:00,首发原股东限售股份,-0.00840777711538487,-0.00582935871563378,1.61882274563517,cyb,雷迪克,18.87
14,002908,2018-10-22T00:00:00,首发原股东限售股份,-0.286953379049494,0.0897111001175502,1.61051175764847,zxb,德生科技,19.73
15,603960,2020-03-17T00:00:00,首发原股东限售股份,-0.132902500711797,-0.0716137394885736,1.60961403428334,sh,克来机电,30.86
16,002821,2017-11-20T00:00:00,首发原股东限售股份,-0.0158807324924149,-0.0782150502198362,1.60869621886413,zxb,凯莱英,60.73
17,002711,2017-02-03T00:00:00,首发原股东限售股份,0.201716738315243,0.0482142857121387,1.60266691220459,zxb,*ST欧浦,16.8
18,300732,2018-12-12T00:00:00,首发原股东限售股份,0.0291734197725153,0.0976377954090126,1.602665,cyb,设研院,31.75
19,601619,2018-08-13T00:00:00,首发原股东限售股份,-0.224107136950904,-0.0836120408856096,1.60052965856213,sh,嘉泽新能,5.98
20,600928,2020-03-02T00:00:00,首发原股东限售股份,-0.101892284593684,-0.0923824965769861,1.60017961749978,sh,西安银行,6.17
21,603309,2018-03-02T00:00:00,首发原股东限售股份,-0.056553911148524,-0.0739495798853933,1.5974025974026,sh,维力医疗,17.85
22,603558,2018-01-29T00:00:00,首发原股东限售股份,-0.00164473681694652,-0.0774299834181693,1.5974025974026,sh,健盛集团,12.14
23,603099,2017-08-25T00:00:00,首发原股东限售股份,0.0140715837199909,0.0308339174469721,1.59735073536573,sh,长白山,14.27
24,603416,2019-12-23T00:00:00,首发机构配售股份,0.0399999998177423,0.117216117426634,1.59603984063745,sh,信捷电气,27.3
25,600640,2015-05-15T00:00:00,"定向增发机构配售股份,股权分置限售股份",0.180371352777853,0.200749063655123,1.59374187373218,sh,号百控股,26.7
26,603026,2016-05-30T00:00:00,首发原股东限售股份,0.14454094292804,0.206233062330623,1.59214502762431,sh,石大胜华,36.9
27,002662,2015-03-09T00:00:00,首发原股东限售股份,0.0747594375757254,0.313360881624838,1.59006784289463,zxb,京威股份,14.52
28,603086,2018-05-11T00:00:00,首发原股东限售股份,0.0520368718406185,-0.0754663651780667,1.58977655,sh,先达股份,35.38
29,300144,2015-01-15T00:00:00,首发原股东限售股份,0.134036144643969,0.792828685180441,1.58846279722,cyb,宋城演艺,30.12
0,002670,2019-05-20T00:00:00,定向增发机构配售股份,-0.230882352774798,0.0678776287841862,1.58372570351401,zxb,国盛金控,10.46
1,002879,2018-07-09T00:00:00,首发原股东限售股份,-0.317460316056901,-0.147286821869228,1.5832626052401,zxb,长缆科技,15.48
2,601375,2018-01-03T00:00:00,"首发原股东限售股份,首发机构配售股份",-0.0172684454243074,0.148562299528938,1.57541112332261,sh,中原证券,6.26
3,300709,2018-10-19T00:00:00,首发原股东限售股份,-0.175542406334111,0.24720893133066,1.57188,cyb,精研科技,25.08
4,603315,2018-04-26T00:00:00,首发原股东限售股份,-0.0334110333939734,-0.0876910649475369,1.56863059881201,sh,福鞍股份,12.44
5,002698,2015-09-11T00:00:00,首发原股东限售股份,-0.352342158728932,0.320291004827014,1.56658590379469,zxb,博实股份,31.8
6,603776,2018-08-17T00:00:00,首发原股东限售股份,-0.169278996751734,-0.223327612167225,1.56359985119048,sh,永安行,29.15
7,603725,2018-09-06T00:00:00,首发原股东限售股份,-0.132149901044216,-0.0227272724020734,1.5619772082879,sh,天安新材,13.2
8,300521,2017-07-05T00:00:00,首发原股东限售股份,-0.0119943077861353,-0.272222222222222,1.56051175,cyb,爱司凯,48.6
9,603227,2016-05-18T00:00:00,首发原股东限售股份,-0.145123658422772,-0.0152838427947599,1.55944140862174,sh,雪峰科技,18.32
10,002649,2015-01-07T00:00:00,"首发原股东限售股份,定向增发机构配售股份",-0.144215938303427,0.315710423738582,1.55851228373126,zxb,博彦科技,33.29
11,002732,2017-12-05T00:00:00,首发原股东限售股份,-0.164203084934581,0.0618992696040731,1.55588194735499,zxb,燕塘乳业,26.01
12,603029,2019-04-29T00:00:00,首发原股东限售股份,-0.0323785801990551,-0.0823680820893118,1.55547774073208,sh,天鹅股份,15.54
13,300336,2015-07-10T00:00:00,首发原股东限售股份,-0.489402697471543,0.520215633309758,1.552492906364,cyb,新文化,18.55
14,603368,2015-12-04T00:00:00,"首发原股东限售股份,首发机构配售股份",0.0484611080808823,-0.0191076003792659,1.55039764444444,sh,柳药股份,93.68
15,600291,2017-02-06T00:00:00,定向增发机构配售股份,-0.0831155254498765,-0.0746864308996738,1.54919485677083,sh,西水股份,17.54
16,000560,2018-04-24T00:00:00,定向增发机构配售股份,-0.00368550389843474,0.0789149198108406,1.54886783460242,szzb,我爱我家,8.11
17,300516,2019-06-03T00:00:00,首发原股东限售股份,-0.0270193401298898,0.0922418839960405,1.54777070063694,cyb,久之洋,34.21
18,601100,2016-10-28T00:00:00,追加承诺限售股份上市流通,0.0433823529353497,0.108527131526667,1.54777070063694,sh,恒立液压,14.19
19,000498,2019-04-11T00:00:00,定向增发机构配售股份,0.0453781507058127,-0.128617363598478,1.54193249724124,szzb,山东路桥,6.22
20,300657,2018-05-25T00:00:00,首发原股东限售股份,-0.160196445142691,-0.220996936912986,1.54003353846154,cyb,弘信电子,35.91
21,603998,2015-12-07T00:00:00,首发原股东限售股份,0.183867141003555,-0.0795591182168714,1.53190755685987,sh,方盛制药,49.9
22,002780,2016-12-09T00:00:00,首发原股东限售股份,-0.141849123128082,-0.189117291386245,1.53158464705882,zxb,三夫户外,82.7
23,300685,2018-08-02T00:00:00,首发原股东限售股份,-0.119141914246542,0.0783064834599369,1.5306,cyb,艾德生物,53.38
24,002803,2019-07-12T00:00:00,首发原股东限售股份,-0.00690390437848425,-0.0972972974264552,1.52495395568122,zxb,吉宏股份,20.35
25,603336,2019-11-25T00:00:00,首发原股东限售股份,-0.0537273338004269,0.000709723074384764,1.5240841452551,sh,宏辉果蔬,14.09
26,603955,2018-03-12T00:00:00,首发原股东限售股份,0.0690170315532944,-0.136109558531273,1.52237710344828,sh,大千生态,35.78
27,300529,2017-08-02T00:00:00,首发原股东限售股份,-0.109462578447079,0.113291373843091,1.51755357142857,cyb,健帆生物,27.01
28,002829,2019-12-13T00:00:00,首发原股东限售股份,0.047214353280276,0.0500450855473331,1.51140783699798,zxb,星网宇达,22.18
29,603043,2018-06-27T00:00:00,首发原股东限售股份,-0.017508757885763,0.243505064136041,1.51014448,sh,广州酒家,22.71
0,603626,2020-02-10T00:00:00,首发原股东限售股份,0.041083100037356,0.198206277322809,1.50760661497548,sh,科森科技,11.15
1,603668,2018-01-17T00:00:00,首发原股东限售股份,-0.113504556726872,-0.0813084110147657,1.506375,sh,天马科技,10.7
2,688016,2020-07-22T00:00:00,"首发原股东限售股份,首发战略配售股份",0.0548694952556487,-0.00933942991342681,1.50517936553969,sh,心脉医疗,308.37
3,300726,2018-11-21T00:00:00,首发原股东限售股份,-0.0521739133210511,-0.138580395928424,1.50104364089776,cyb,宏达电子,20.71
4,601368,2018-06-12T00:00:00,首发原股东限售股份,-0.057571965312242,-0.0834707994576392,1.50103359171809,sh,绿城水务,7.53
5,603128,2015-05-29T00:00:00,首发原股东限售股份,0.236451224420165,-0.205865988810246,1.5,sh,华贸物流,30.8
6,603999,2018-12-10T00:00:00,首发原股东限售股份,0.148225469404698,-0.0818181817571024,1.5,sh,读者传媒,5.5
7,000617,2018-01-16T00:00:00,追加承诺限售股份上市流通,0.0183418928443689,-0.054755043199056,1.5,szzb,中油资本,13.88
8,603817,2020-02-20T00:00:00,首发原股东限售股份,-0.106936416816149,-0.0291262132663689,1.49996990060399,sh,海峡环保,6.18
9,603015,2018-03-05T00:00:00,首发原股东限售股份,-0.0978520286156857,0.0621693071210254,1.49812734082397,sh,弘讯科技,7.56
10,600688,2016-08-22T00:00:00,股权分置限售股份,0.0396694218762736,-0.0604133546841333,1.4974358974359,sh,上海石化,6.29
11,300694,2019-10-15T00:00:00,首发原股东限售股份,-0.0475651191385199,-0.200951248682146,1.49153421883708,cyb,蠡湖股份,16.82
12,000557,2019-12-06T00:00:00,定向增发机构配售股份,-0.0147058823289096,0.0358208955735472,1.49112024007086,szzb,西部创业,3.35
13,002936,2019-09-19T00:00:00,首发原股东限售股份,0.0105042020235697,-0.0145530150231423,1.49078938333333,zxb,郑州银行,4.81
14,603738,2019-09-30T00:00:00,首发原股东限售股份,-0.0315186245239719,-0.183431952767337,1.48871871121639,sh,泰晶科技,20.28
15,603096,2020-04-27T00:00:00,首发原股东限售股份,-0.0276595743694602,0.21830593599103,1.48670545775945,sh,新经典,50.27
16,603686,2018-01-26T00:00:00,首发原股东限售股份,-0.0870229007900484,0.0158862876307548,1.48640511371532,sh,龙马环卫,23.92
17,002755,2018-05-16T00:00:00,首发原股东限售股份,-0.019230769275027,-0.224510720279946,1.48625887877063,zxb,奥赛康,25.5
18,603538,2018-04-09T00:00:00,首发原股东限售股份,-0.15983452425724,-0.205013428827216,1.485,sh,美诺华,22.34
