m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
-8505132.0,6675708.0,1829425.0,-3148123.0,-5357009.0,-17.02,13.36,3.66,-6.3,-10.72,1.68,-3.45,0.0,0.0
1825029.0,-1509474.0,-315555.0,1990011.0,-164982.0,3.93,-3.25,-0.68,4.29,-0.36,1.72,2.38,0.0,0.0
117215.0,2556124.0,-2673338.0,177604.0,-60389.0,0.29,6.28,-6.57,0.44,-0.15,1.71,-0.58,0.0,0.0
-1930662.0,1667778.0,262884.0,-1930662.0,0.0,-6.66,5.75,0.91,-6.66,0.0,1.71,0.0,0.0,0.0
-1553440.0,-275612.0,1829052.0,-1553440.0,0.0,-4.96,-0.88,5.84,-4.96,0.0,1.67,-2.34,0.0,0.0
520995.0,1804526.0,-2325522.0,520995.0,0.0,1.94,6.73,-8.68,1.94,0.0,1.67,0.0,0.0,0.0
-1775362.0,1817999.0,-42637.0,-779125.0,-996237.0,-5.54,5.68,-0.13,-2.43,-3.11,1.68,0.6,0.0,0.0
-1956729.0,2000746.0,-44017.0,-1220948.0,-735781.0,-4.59,4.7,-0.1,-2.87,-1.73,1.74,3.57,0.0,0.0
6405644.0,-801476.0,-5604168.0,3977411.0,2428233.0,8.42,-1.05,-7.36,5.23,3.19,1.8,3.45,0.0,0.0
3428344.0,1679243.0,-5107587.0,-1954154.0,5382498.0,4.54,2.22,-6.77,-2.59,7.13,1.82,1.11,0.0,0.0
-7756077.0,4772954.0,2983124.0,-2791556.0,-4964521.0,-13.8,8.49,5.31,-4.97,-8.83,1.83,0.55,0.0,0.0
2169628.0,3771003.0,-5940631.0,-2216931.0,4386559.0,3.71,6.45,-10.16,-3.79,7.5,1.79,-2.19,0.0,0.0
76.0,289411.0,-289487.0,-389255.0,389331.0,0.0,0.75,-0.75,-1.01,1.01,1.82,1.68,0.0,0.0
-7627053.0,4889185.0,2737868.0,-4981401.0,-2645652.0,-22.83,14.64,8.2,-14.91,-7.92,1.77,-2.75,0.0,0.0
-7834814.0,7604034.0,230780.0,-3350467.0,-4484347.0,-18.92,18.37,0.56,-8.09,-10.83,1.74,-1.69,0.0,0.0
-1627261.0,1765290.0,-138028.0,-1627261.0,0.0,-4.51,4.9,-0.38,-4.51,0.0,1.75,0.57,0.0,0.0
-3154865.0,5882605.0,-2727739.0,-4327416.0,1172551.0,-7.83,14.6,-6.77,-10.74,2.91,1.69,-3.43,0.0,0.0
-5384222.0,6063180.0,-678956.0,-3734222.0,-1650000.0,-15.77,17.76,-1.99,-10.94,-4.83,1.63,-3.55,0.0,0.0
-718039.0,1660914.0,-942875.0,-743960.0,25921.0,-2.92,6.74,-3.83,-3.02,0.11,1.62,-0.61,0.0,0.0
203716.0,1289740.0,-1493456.0,1045476.0,-841760.0,0.76,4.79,-5.55,3.89,-3.13,1.61,-0.62,0.0,0.0
-2444731.0,4114212.0,-1669481.0,-2555654.0,110923.0,-9.2,15.48,-6.28,-9.62,0.42,1.58,-1.86,0.0,0.0
-2953506.0,1615316.0,1338191.0,-1635919.0,-1317587.0,-13.31,7.28,6.03,-7.37,-5.94,1.55,-1.9,0.0,0.0
-5434209.0,4920028.0,514183.0,-4075833.0,-1358376.0,-17.36,15.72,1.64,-13.02,-4.34,1.46,-5.81,0.0,0.0
-941366.0,1031822.0,-90455.0,-941366.0,0.0,-28.72,31.48,-2.76,-28.72,0.0,1.31,-10.27,0.0,0.0
-3836526.0,2954074.0,882452.0,-2524016.0,-1312510.0,-8.81,6.78,2.03,-5.8,-3.01,1.23,-6.11,0.0,0.0
3538233.0,-528813.0,-3009420.0,1194903.0,2343330.0,14.19,-2.12,-12.07,4.79,9.39,1.35,9.76,0.0,0.0
-11137629.0,7178383.0,3959246.0,-8692032.0,-2445597.0,-19.6,12.63,6.97,-15.3,-4.3,1.35,0.0,0.0,0.0
3417214.0,2596576.0,-6013791.0,-688154.0,4105368.0,3.67,2.79,-6.46,-0.74,4.41,1.49,10.37,0.0,0.0
-9256100.0,16381307.0,-7125207.0,-8904916.0,-351184.0,-7.07,12.52,-5.44,-6.8,-0.27,1.64,10.07,0.0,0.0
-6570528.0,9543635.0,-2973107.0,-4458236.0,-2112292.0,-6.51,9.45,-2.94,-4.41,-2.09,1.52,-7.32,0.0,0.0
