m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
-977762.0,299815.0,677947.0,-977762.0,0.0,-4.75,1.46,3.29,-4.75,0.0,4.58,-2.14,0.0,0.0
749595.0,-328617.0,-420979.0,749595.0,0.0,3.45,-1.51,-1.94,3.45,0.0,4.7,2.62,0.0,0.0
638772.0,1691117.0,-2329890.0,233016.0,405756.0,4.29,11.37,-15.66,1.57,2.73,4.63,-1.49,0.0,0.0
-970674.0,-30291.0,1000965.0,-964655.0,-6019.0,-8.02,-0.25,8.27,-7.97,-0.05,4.62,-0.22,0.0,0.0
-910728.0,1959693.0,-1048964.0,-883058.0,-27670.0,-7.89,16.98,-9.09,-7.65,-0.24,4.53,-1.95,0.0,0.0
-96529.0,-209811.0,306339.0,-169809.0,73280.0,-0.9,-1.95,2.85,-1.58,0.68,4.57,0.88,0.0,0.0
-3392077.0,3259403.0,132674.0,-1060937.0,-2331140.0,-14.47,13.91,0.57,-4.53,-9.95,4.34,-5.03,0.0,0.0
259497.0,-498926.0,239430.0,268017.0,-8520.0,1.48,-2.85,1.37,1.53,-0.05,4.28,-1.38,0.0,0.0
-1010875.0,1048099.0,-37223.0,-1010875.0,0.0,-9.58,9.93,-0.35,-9.58,0.0,4.27,-0.23,0.0,0.0
-4005279.0,2178078.0,1827202.0,-4005279.0,0.0,-28.8,15.66,13.14,-28.8,0.0,4.08,-4.45,0.0,0.0
-34754.0,-224798.0,259553.0,-34754.0,0.0,-0.33,-2.16,2.49,-0.33,0.0,4.02,-1.47,0.0,0.0
-1405762.0,2037456.0,-631693.0,-1366262.0,-39500.0,-10.32,14.96,-4.64,-10.03,-0.29,3.82,-4.98,0.0,0.0
-106095.0,-166434.0,272530.0,-1200951.0,1094856.0,-0.75,-1.18,1.94,-8.54,7.79,3.87,1.31,0.0,0.0
-262700.0,746053.0,-483354.0,-262700.0,0.0,-3.15,8.93,-5.79,-3.15,0.0,3.69,-4.65,0.0,0.0
-285479.0,185161.0,100319.0,-285479.0,0.0,-3.37,2.19,1.18,-3.37,0.0,3.82,3.52,0.0,0.0
196848.0,-735605.0,538757.0,196848.0,0.0,1.38,-5.16,3.78,1.38,0.0,4.01,4.97,0.0,0.0
-547386.0,843547.0,-296162.0,-547386.0,0.0,-4.08,6.28,-2.21,-4.08,0.0,4.08,1.75,0.0,0.0
39677.0,-230757.0,191080.0,39677.0,0.0,0.43,-2.5,2.07,0.43,0.0,4.11,0.74,0.0,0.0
-251628.0,278460.0,-26832.0,-251628.0,0.0,-3.43,3.79,-0.37,-3.43,0.0,4.09,-0.49,0.0,0.0
718762.0,264763.0,-983526.0,718762.0,0.0,10.51,3.87,-14.38,10.51,0.0,4.08,-0.24,0.0,0.0
691307.0,-539759.0,-151547.0,691307.0,0.0,4.66,-3.63,-1.02,4.66,0.0,4.28,4.9,0.0,0.0
-1333726.0,1181553.0,152174.0,-1333726.0,0.0,-10.56,9.35,1.2,-10.56,0.0,4.22,-1.4,0.0,0.0
48664.0,-488642.0,439977.0,48664.0,0.0,0.54,-5.46,4.92,0.54,0.0,4.3,1.9,0.0,0.0
-489173.0,447817.0,41357.0,-489173.0,0.0,-4.84,4.43,0.41,-4.84,0.0,4.23,-1.63,0.0,0.0
-393159.0,944266.0,-551107.0,-393159.0,0.0,-5.25,12.6,-7.36,-5.25,0.0,4.24,0.24,0.0,0.0
-448098.0,-676502.0,1124600.0,-60138.0,-387960.0,-2.78,-4.2,6.98,-0.37,-2.41,4.38,3.3,0.0,0.0
-2006276.0,2051591.0,-45317.0,-2162156.0,155880.0,-7.73,7.9,-0.17,-8.33,0.6,4.36,-0.46,0.0,0.0
-366454.0,1932844.0,-1566389.0,-366454.0,0.0,-1.43,7.56,-6.12,-1.43,0.0,4.43,1.61,0.0,0.0
-571082.0,289378.0,281704.0,-571082.0,0.0,-3.4,1.72,1.67,-3.4,0.0,4.45,0.45,0.0,0.0
-3779228.0,2631544.0,1147684.0,-3779228.0,0.0,-15.22,10.6,4.62,-15.22,0.0,4.5,1.12,0.0,0.0
-12325098.0,8862963.0,3462134.0,-12325098.0,0.0,-28.38,20.41,7.97,-28.38,0.0,4.48,-0.44,0.0,0.0
-932645.0,2083990.0,-1151346.0,18639.0,-951284.0,-3.18,7.11,-3.93,0.06,-3.24,4.45,-0.67,0.0,0.0
1134388.0,-1755010.0,620621.0,-1312913.0,2447301.0,2.53,-3.92,1.39,-2.93,5.46,4.64,4.27,0.0,0.0
-1734181.0,1162619.0,571562.0,-191489.0,-1542692.0,-4.19,2.81,1.38,-0.46,-3.73,4.77,2.8,0.0,0.0
-5804268.0,5949541.0,-145273.0,-5386149.0,-418119.0,-18.04,18.49,-0.45,-16.74,-1.3,4.53,-5.03,0.0,0.0
-1623973.0,3609602.0,-1985628.0,-1623973.0,0.0,-4.87,10.83,-5.96,-4.87,0.0,4.48,-1.1,0.0,0.0
-2044061.0,2408168.0,-364107.0,-3320101.0,1276040.0,-5.92,6.97,-1.05,-9.61,3.69,4.47,-0.22,0.0,0.0
-1934577.0,3143946.0,-1209369.0,-1934577.0,0.0,-9.21,14.97,-5.76,-9.21,0.0,4.33,-3.13,0.0,0.0
-657355.0,736126.0,-78770.0,-657355.0,0.0,-3.5,3.92,-0.42,-3.5,0.0,4.31,-0.46,0.0,0.0
682877.0,-812463.0,129586.0,682877.0,0.0,3.95,-4.7,0.75,3.95,0.0,4.42,2.55,0.0,0.0
195490.0,931763.0,-1127254.0,1390754.0,-1195264.0,0.55,2.6,-3.15,3.89,-3.34,4.64,4.98,0.0,0.0
-2384959.0,3037497.0,-652538.0,-2384959.0,0.0,-7.23,9.21,-1.98,-7.23,0.0,4.66,0.43,0.0,0.0
-591001.0,972383.0,-381382.0,3584217.0,-4175218.0,-1.11,1.83,-0.72,6.76,-7.87,4.89,4.94,0.0,0.0
-6189744.0,4787989.0,1401756.0,-4301292.0,-1888452.0,-12.86,9.95,2.91,-8.94,-3.92,4.82,-1.43,0.0,0.0
-2116990.0,2335776.0,-218787.0,-2116518.0,-472.0,-5.48,6.05,-0.57,-5.48,-0.0,4.75,-1.45,0.0,0.0
49824.0,-574209.0,524385.0,52704.0,-2880.0,0.14,-1.61,1.47,0.15,-0.01,4.82,1.47,0.0,0.0
-419874.0,-298162.0,718036.0,-419874.0,0.0,-1.32,-0.94,2.25,-1.32,0.0,4.76,-1.24,0.0,0.0
-3204274.0,3587097.0,-382823.0,652638.0,-3856912.0,-9.29,10.4,-1.11,1.89,-11.18,4.55,-4.41,0.0,0.0
-345706.0,-35202.0,380907.0,-345706.0,0.0,-1.6,-0.16,1.76,-1.6,0.0,4.45,-2.2,0.0,0.0
-424448.0,721215.0,-296766.0,-424448.0,0.0,-2.55,4.32,-1.78,-2.55,0.0,4.51,1.35,0.0,0.0
-742995.0,-843387.0,1586381.0,-742995.0,0.0,-3.57,-4.06,7.63,-3.57,0.0,4.62,2.44,0.0,0.0
4734211.0,-3872945.0,-861266.0,4727016.0,7195.0,13.59,-11.11,-2.47,13.57,0.02,4.85,4.98,0.0,0.0
1311795.0,-736919.0,-574876.0,1311795.0,0.0,4.07,-2.28,-1.78,4.07,0.0,4.98,2.68,0.0,0.0
3029733.0,-2263734.0,-765999.0,4120480.0,-1090747.0,7.28,-5.44,-1.84,9.9,-2.62,5.23,5.02,0.0,0.0
481834.0,-929701.0,447867.0,1667343.0,-1185509.0,0.85,-1.64,0.79,2.95,-2.1,5.49,4.97,0.0,0.0
428579.0,-494796.0,66217.0,428579.0,0.0,4.96,-5.73,0.77,4.96,0.0,5.76,4.92,0.0,0.0
222035.0,-321255.0,99220.0,222035.0,0.0,26.95,-38.99,12.04,26.95,0.0,6.05,5.03,0.0,0.0
1822144.0,-888695.0,-933450.0,-2416487.0,4238631.0,27.23,-13.28,-13.95,-36.11,63.33,6.35,4.96,0.0,0.0
-2117006.0,4305580.0,-2188574.0,4596905.0,-6713911.0,-1.52,3.08,-1.57,3.29,-4.81,6.67,5.04,0.0,0.0
8315250.0,-4971727.0,-3343523.0,-1431795.0,9747045.0,35.92,-21.48,-14.44,-6.18,42.1,7.0,4.95,0.0,0.0
293265.0,-657090.0,363825.0,-793800.0,1087065.0,7.17,-16.08,8.9,-19.42,26.6,7.35,5.0,0.0,0.0
528818.0,-321923.0,-206896.0,431547.0,97271.0,44.63,-27.17,-17.46,36.42,8.21,7.72,5.03,0.0,0.0
939957.0,-379556.0,-560401.0,393343.0,546614.0,75.11,-30.33,-44.78,31.43,43.68,8.11,5.05,0.0,0.0
1712468.0,143935.0,-1856403.0,-2604842.0,4317310.0,1.42,0.12,-1.54,-2.16,3.59,8.52,5.06,0.0,0.0
-1197804.0,6016171.0,-4818368.0,-2355824.0,1158020.0,-1.53,7.7,-6.17,-3.02,1.48,8.15,-4.34,0.0,0.0
-1580557.0,4096493.0,-2515935.0,-106087.0,-1474470.0,-7.44,19.28,-11.84,-0.5,-6.94,7.74,-5.03,0.0,0.0
-20840401.0,7835869.0,13004532.0,-18913503.0,-1926898.0,-22.42,8.43,13.99,-20.35,-2.07,7.35,-5.04,0.0,0.0
5585145.0,-6542898.0,957752.0,3135294.0,2449851.0,11.58,-13.57,1.99,6.5,5.08,7.47,1.63,0.0,0.0
