m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
-4065453.0,2798976.0,1266477.0,-1317898.0,-2747555.0,-46.56,32.06,14.51,-15.09,-31.47,4.21,-4.97,0.0,0.0
-163910416.0,117411472.0,46498944.0,-51439632.0,-112470784.0,-10.83,7.76,3.07,-3.4,-7.43,4.0,-4.99,0.0,0.0
-50384887.0,35620480.0,14764416.0,5872559.0,-56257446.0,-4.96,3.51,1.45,0.58,-5.54,4.17,4.25,0.0,0.0
50748411.0,-19071585.0,-31676826.0,-35744725.0,86493136.0,8.63,-3.24,-5.39,-6.08,14.71,4.38,5.04,0.0,0.0
-3197372.0,6685385.0,-3488013.0,9055086.0,-12252458.0,-0.42,0.87,-0.46,1.18,-1.6,4.6,5.02,0.0,0.0
7298312.0,-897317.0,-6400995.0,-5036748.0,12335060.0,1.43,-0.18,-1.26,-0.99,2.42,4.83,5.0,0.0,0.0
-74331625.0,74699504.0,-367872.0,56258256.0,-130589881.0,-4.85,4.87,-0.02,3.67,-8.51,4.83,0.0,0.0,0.0
-12225210.0,8724826.0,3500384.0,-29614496.0,17389286.0,-1.15,0.82,0.33,-2.78,1.63,4.93,2.07,0.0,0.0
62260262.0,-27956012.0,-34304256.0,-25145520.0,87405782.0,6.18,-2.78,-3.41,-2.5,8.68,5.18,5.07,0.0,0.0
-75672448.0,41979232.0,33693216.0,-27865776.0,-47806672.0,-5.21,2.89,2.32,-1.92,-3.29,5.44,5.02,0.0,0.0
-265756912.0,184117564.0,81639344.0,-53970704.0,-211786208.0,-18.54,12.84,5.69,-3.76,-14.77,5.17,-4.96,0.0,0.0
-19930610.0,23021190.0,-3090579.0,-32019447.0,12088837.0,-2.78,3.21,-0.43,-4.46,1.68,5.24,1.35,0.0,0.0
-26133921.0,25910251.0,223664.0,-18329520.0,-7804401.0,-2.44,2.42,0.02,-1.71,-0.73,5.39,2.86,0.0,0.0
129328082.0,-54170655.0,-75157434.0,1540373.0,127787709.0,14.79,-6.2,-8.6,0.18,14.62,5.66,5.01,0.0,0.0
6722941.0,1993514.0,-8716464.0,4968208.0,1754733.0,0.63,0.19,-0.82,0.47,0.17,5.94,4.95,0.0,0.0
-17319973.0,23029533.0,-5709560.0,-3241156.0,-14078817.0,-2.66,3.54,-0.88,-0.5,-2.16,6.24,5.05,0.0,0.0
9528834.0,-10475127.0,946292.0,4581436.0,4947398.0,8.63,-9.49,0.86,4.15,4.48,6.55,4.97,0.0,0.0
8690967.0,-4270553.0,-4420414.0,-357802.0,9048769.0,50.85,-24.98,-25.86,-2.09,52.94,6.88,5.04,0.0,0.0
4487216.0,-2295224.0,-2191992.0,-1085888.0,5573104.0,35.77,-18.29,-17.47,-8.66,44.42,7.22,4.94,0.0,0.0
-140211536.0,94742752.0,45468768.0,-21076368.0,-119135168.0,-6.69,4.52,2.17,-1.01,-5.68,7.58,4.99,0.0,0.0
-214244550.0,152759840.0,61484704.0,-71676880.0,-142567670.0,-10.47,7.47,3.01,-3.5,-6.97,7.61,0.4,0.0,0.0
-30365647.0,28701742.0,1663905.0,-16590248.0,-13775399.0,-23.86,22.55,1.31,-13.04,-10.82,7.23,-4.99,0.0,0.0
-19343172.0,14792484.0,4550688.0,-6445434.0,-12897738.0,-40.21,30.75,9.46,-13.4,-26.81,6.87,-4.98,0.0,0.0
-258974912.0,130857856.0,128117056.0,53019264.0,-311994176.0,-12.76,6.45,6.31,2.61,-15.37,7.05,2.62,0.0,0.0
-189883890.0,140021127.0,49862768.0,-8767264.0,-181116626.0,-14.8,10.92,3.89,-0.68,-14.12,6.7,-4.96,0.0,0.0
-114395687.0,74229434.0,40166253.0,-30670508.0,-83725179.0,-25.92,16.82,9.1,-6.95,-18.97,6.37,-4.93,0.0,0.0
-132646270.0,92928603.0,39717664.0,-20446960.0,-112199310.0,-11.7,8.19,3.5,-1.8,-9.89,6.05,-5.02,0.0,0.0
81138985.0,-46482412.0,-34656573.0,14381029.0,66757956.0,24.07,-13.79,-10.28,4.27,19.8,6.35,4.96,0.0,0.0
-102871543.0,75109300.0,27762224.0,8744208.0,-111615751.0,-7.74,5.65,2.09,0.66,-8.39,6.67,5.04,0.0,0.0
-58023330.0,44589695.0,13433632.0,-39843824.0,-18179506.0,-5.24,4.03,1.21,-3.6,-1.64,6.82,2.25,0.0,0.0
-37409978.0,34532794.0,2877184.0,-21575303.0,-15834675.0,-5.1,4.71,0.39,-2.94,-2.16,6.76,-0.88,0.0,0.0
