m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
10409509.0,-8359284.0,-2050225.0,8801955.0,1607554.0,8.47,-6.8,-1.67,7.16,1.31,4.94,5.11,0.0,0.0
-10710853.0,8035249.0,2675604.0,-8602543.0,-2108310.0,-6.18,4.64,1.54,-4.96,-1.22,5.01,1.42,0.0,0.0
821330.0,-1094215.0,272886.0,240116.0,581214.0,0.64,-0.86,0.21,0.19,0.46,5.03,0.4,0.0,0.0
-1303271.0,2025210.0,-721939.0,408072.0,-1711343.0,-0.98,1.53,-0.55,0.31,-1.29,5.1,1.39,0.0,0.0
13489291.0,-9363243.0,-4126048.0,1958404.0,11530887.0,6.3,-4.37,-1.93,0.91,5.39,5.33,4.51,0.0,0.0
10960400.0,-7357022.0,-3603379.0,-1078474.0,12038874.0,5.99,-4.02,-1.97,-0.59,6.58,5.6,5.07,0.0,0.0
16656216.0,-12893384.0,-3762832.0,11509279.0,5146937.0,6.0,-4.64,-1.36,4.15,1.85,5.88,5.0,0.0,0.0
-33004838.0,30991061.0,2013777.0,-23889978.0,-9114860.0,-13.73,12.89,0.84,-9.94,-3.79,5.59,-4.93,0.0,0.0
-8238956.0,8736363.0,-497407.0,-8119230.0,-119726.0,-15.41,16.34,-0.93,-15.18,-0.22,5.31,-5.01,0.0,0.0
-17364390.0,18359384.0,-994995.0,-15687815.0,-1676575.0,-9.04,9.55,-0.52,-8.16,-0.87,5.04,-5.08,0.0,0.0
-22620846.0,15053034.0,7567812.0,-12596606.0,-10024240.0,-14.13,9.41,4.73,-7.87,-6.26,4.81,-4.56,0.0,0.0
-4341056.0,5475730.0,-1134675.0,-3947159.0,-393897.0,-4.54,5.72,-1.19,-4.13,-0.41,4.85,0.83,0.0,0.0
-10187558.0,11572936.0,-1385376.0,-9043818.0,-1143740.0,-12.06,13.7,-1.64,-10.71,-1.35,4.61,-4.95,0.0,0.0
-11953238.0,11317289.0,635949.0,-11780939.0,-172299.0,-10.22,9.68,0.54,-10.07,-0.15,4.52,-1.95,0.0,0.0
-4732083.0,3755583.0,976500.0,-4461783.0,-270300.0,-5.52,4.38,1.14,-5.21,-0.32,4.57,1.11,0.0,0.0
-1695626.0,4829141.0,-3133515.0,-1695626.0,0.0,-2.72,7.74,-5.02,-2.72,0.0,4.41,-3.5,0.0,0.0
4566340.0,-6342766.0,1776428.0,4953870.0,-387530.0,4.69,-6.52,1.83,5.09,-0.4,4.63,4.99,0.0,0.0
-6671995.0,7644966.0,-972972.0,-8087683.0,1415688.0,-6.41,7.34,-0.93,-7.77,1.36,4.65,0.43,0.0,0.0
-4848183.0,4265802.0,582380.0,-4351531.0,-496652.0,-6.13,5.39,0.74,-5.5,-0.63,4.57,-1.72,0.0,0.0
-10566356.0,11734342.0,-1167986.0,-9511698.0,-1054658.0,-13.74,15.25,-1.52,-12.36,-1.37,4.35,-4.81,0.0,0.0
-3801467.0,4067322.0,-265855.0,-349471.0,-3451996.0,-4.98,5.33,-0.35,-0.46,-4.53,4.29,-1.38,0.0,0.0
-2970483.0,3971806.0,-1001324.0,-2970483.0,0.0,-6.38,8.53,-2.15,-6.38,0.0,4.22,-1.63,0.0,0.0
-2316542.0,1851009.0,465535.0,-1038984.0,-1277558.0,-4.0,3.2,0.8,-1.8,-2.21,4.3,1.9,0.0,0.0
-25811047.0,18418429.0,7392619.0,-16551864.0,-9259183.0,-19.25,13.74,5.51,-12.34,-6.9,4.1,-4.65,0.0,0.0
-3696027.0,4079840.0,-383814.0,-764610.0,-2931417.0,-4.78,5.28,-0.5,-0.99,-3.79,4.09,-0.24,0.0,0.0
-8366844.0,6753156.0,1613688.0,-7962747.0,-404097.0,-9.27,7.48,1.79,-8.82,-0.45,4.14,1.22,0.0,0.0
-9031125.0,12449136.0,-3418012.0,-5742273.0,-3288852.0,-10.96,15.11,-4.15,-6.97,-3.99,3.94,-4.83,0.0,0.0
4184736.0,-2450347.0,-1734389.0,2741991.0,1442745.0,8.41,-4.93,-3.49,5.51,2.9,3.98,1.02,0.0,0.0
1312950.0,-2257518.0,944568.0,270393.0,1042557.0,2.46,-4.23,1.77,0.51,1.96,4.04,1.51,0.0,0.0
2051605.0,-5068401.0,3016796.0,1995727.0,55878.0,2.57,-6.36,3.78,2.5,0.07,4.19,3.71,0.0,0.0
-6588322.0,5863775.0,724548.0,-5705181.0,-883141.0,-9.53,8.48,1.05,-8.25,-1.28,4.06,-3.1,0.0,0.0
-1157510.0,1445539.0,-288030.0,-2275080.0,1117570.0,-2.49,3.1,-0.62,-4.89,2.4,4.06,0.0,0.0,0.0
-14767597.0,13987747.0,779851.0,-10723471.0,-4044126.0,-20.52,19.44,1.08,-14.9,-5.62,3.89,-4.19,0.0,0.0
-1162884.0,2040208.0,-877325.0,-2644528.0,1481644.0,-2.97,5.21,-2.24,-6.75,3.78,3.89,0.0,0.0,0.0
-1119605.0,2124859.0,-1005253.0,-1119605.0,0.0,-10.75,20.41,-9.65,-10.75,0.0,3.7,-4.88,0.0,0.0
-596288.0,546304.0,49984.0,-429088.0,-167200.0,-69.09,63.3,5.79,-49.71,-19.37,3.52,-4.86,0.0,0.0
753504.0,523879.0,-1277383.0,-92852.0,846356.0,25.26,17.56,-42.82,-3.11,28.37,3.34,-5.11,0.0,0.0
344738.0,842745.0,-1187482.0,344738.0,0.0,8.17,19.98,-28.16,8.17,0.0,3.17,-5.09,0.0,0.0
-7612277.0,4938038.0,2674240.0,-1793496.0,-5818781.0,-38.0,24.65,13.35,-8.95,-29.05,3.01,-5.05,0.0,0.0
