m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
-1403902.0,924137.0,479766.0,-1551646.0,147744.0,-10.65,7.01,3.64,-11.77,1.12,1.44,5.11,0.0,0.0
1703345.0,109321.0,-1812666.0,-946795.0,2650140.0,10.65,0.68,-11.33,-5.92,16.57,1.51,4.86,0.0,0.0
-15091699.0,10119867.0,4971831.0,-3883425.0,-11208274.0,-19.13,12.83,6.3,-4.92,-14.21,1.43,-5.3,0.0,0.0
-32095602.0,17370806.0,14724795.0,-11417661.0,-20677941.0,-18.83,10.19,8.64,-6.7,-12.13,1.47,2.8,0.0,0.0
-13990233.0,9190812.0,4799421.0,-5101992.0,-8888241.0,-38.71,25.43,13.28,-14.12,-24.59,1.4,-4.76,0.0,0.0
-8546218.0,11886341.0,-3340124.0,-6040344.0,-2505874.0,-15.36,21.36,-6.0,-10.86,-4.5,1.33,-5.0,0.0,0.0
-9197220.0,8255456.0,941764.0,-8541232.0,-655988.0,-16.86,15.13,1.73,-15.66,-1.2,1.26,-5.26,0.0,0.0
-1388517.0,2090418.0,-701899.0,-1722290.0,333773.0,-2.8,4.21,-1.41,-3.47,0.67,1.27,0.79,0.0,0.0
-333064.0,2095245.0,-1762181.0,-6023262.0,5690198.0,-0.55,3.47,-2.92,-9.97,9.42,1.33,4.72,0.0,0.0
7970814.0,-901651.0,-7069163.0,3730709.0,4240105.0,8.99,-1.02,-7.97,4.21,4.78,1.4,5.26,0.0,0.0
-9088472.0,8830054.0,258418.0,-7234311.0,-1854161.0,-13.44,13.06,0.38,-10.7,-2.74,1.39,-0.71,0.0,0.0
-4837827.0,2067923.0,2769905.0,-1822707.0,-3015120.0,-7.25,3.1,4.15,-2.73,-4.52,1.34,-3.6,0.0,0.0
4556852.0,-916177.0,-3640676.0,2911172.0,1645680.0,7.05,-1.42,-5.63,4.5,2.55,1.41,5.22,0.0,0.0
-9907473.0,6578243.0,3329231.0,-8840331.0,-1067142.0,-17.61,11.69,5.92,-15.71,-1.9,1.39,-1.42,0.0,0.0
-4908649.0,3355369.0,1553281.0,-2963974.0,-1944675.0,-14.14,9.66,4.47,-8.54,-5.6,1.36,-2.16,0.0,0.0
-4822217.0,4482004.0,340212.0,-4709857.0,-112360.0,-14.17,13.17,1.0,-13.84,-0.33,1.33,-2.21,0.0,0.0
-714447.0,1068654.0,-354208.0,-32822.0,-681625.0,-2.43,3.63,-1.2,-0.11,-2.32,1.34,0.75,0.0,0.0
-8723421.0,8460758.0,262664.0,-7777779.0,-945642.0,-21.15,20.52,0.64,-18.86,-2.29,1.28,-4.48,0.0,0.0
-4954764.0,4807479.0,147285.0,-4954764.0,0.0,-17.34,16.82,0.52,-17.34,0.0,1.22,-4.69,0.0,0.0
-1916255.0,2476922.0,-560667.0,-1916255.0,0.0,-7.51,9.71,-2.2,-7.51,0.0,1.16,-4.92,0.0,0.0
-2454192.0,2967200.0,-513009.0,-2355101.0,-99091.0,-8.71,10.53,-1.82,-8.36,-0.35,1.18,1.72,0.0,0.0
-953172.0,2290653.0,-1337480.0,-383173.0,-569999.0,-4.36,10.48,-6.12,-1.75,-2.61,1.13,-4.24,0.0,0.0
1760771.0,-1870228.0,109457.0,2345338.0,-584567.0,18.6,-19.76,1.16,24.78,-6.18,1.19,5.31,0.0,0.0
-1719265.0,2921956.0,-1202692.0,-5755900.0,4036635.0,-2.48,4.21,-1.73,-8.29,5.81,1.25,5.04,0.0,0.0
1402862.0,-103554.0,-1299308.0,5418582.0,-4015720.0,2.07,-0.15,-1.91,7.98,-5.91,1.31,4.8,0.0,0.0
-6485720.0,9542381.0,-3056660.0,-5429397.0,-1056323.0,-8.25,12.14,-3.89,-6.91,-1.34,1.3,-0.76,0.0,0.0
-5333178.0,4834161.0,499017.0,-3741987.0,-1591191.0,-9.79,8.87,0.92,-6.87,-2.92,1.26,-3.08,0.0,0.0
-716377.0,541687.0,174689.0,-1751890.0,1035513.0,-1.27,0.96,0.31,-3.11,1.84,1.32,4.76,0.0,0.0
5201130.0,1519203.0,-6720333.0,2145397.0,3055733.0,6.59,1.93,-8.52,2.72,3.87,1.39,5.3,0.0,0.0
-8269741.0,10298686.0,-2028944.0,-8568444.0,298703.0,-10.08,12.55,-2.47,-10.44,0.36,1.35,-2.88,0.0,0.0
2673692.0,-1052380.0,-1621312.0,-641281.0,3314973.0,3.07,-1.21,-1.86,-0.74,3.81,1.42,5.19,0.0,0.0
2052922.0,6247637.0,-8300558.0,-1703131.0,3756053.0,1.63,4.96,-6.59,-1.35,2.98,1.49,4.93,0.0,0.0
-15577324.0,15067681.0,509644.0,-11127520.0,-4449804.0,-15.49,14.98,0.51,-11.06,-4.42,1.43,-4.03,0.0,0.0
-10922194.0,5860082.0,5062112.0,-7012145.0,-3910049.0,-14.7,7.89,6.81,-9.44,-5.26,1.44,0.7,0.0,0.0
-3903127.0,4620778.0,-717650.0,-3558627.0,-344500.0,-5.97,7.07,-1.1,-5.44,-0.53,1.45,0.69,0.0,0.0
-11963825.0,10256164.0,1707662.0,-5887056.0,-6076769.0,-18.09,15.51,2.58,-8.9,-9.19,1.39,-4.14,0.0,0.0
-3263446.0,4608236.0,-1344790.0,-3390454.0,127008.0,-5.7,8.05,-2.35,-5.92,0.22,1.39,0.0,0.0,0.0
718957.0,2536119.0,-3255076.0,512005.0,206952.0,1.89,6.67,-8.56,1.35,0.54,1.37,-1.44,0.0,0.0
-1092439.0,1529173.0,-436734.0,-1179834.0,87395.0,-2.65,3.71,-1.06,-2.86,0.21,1.39,1.46,0.0,0.0
-2382277.0,3458855.0,-1076578.0,-342908.0,-2039369.0,-4.15,6.02,-1.87,-0.6,-3.55,1.4,0.72,0.0,0.0
-3086182.0,3322426.0,-236244.0,-3298458.0,212276.0,-5.97,6.43,-0.46,-6.38,0.41,1.36,-2.86,0.0,0.0
-10436457.0,7568008.0,2868449.0,-9969444.0,-467013.0,-18.0,13.06,4.95,-17.2,-0.81,1.31,-3.68,0.0,0.0
-9482728.0,8470440.0,1012287.0,-8619813.0,-862915.0,-18.93,16.91,2.02,-17.21,-1.72,1.24,-5.34,0.0,0.0
1831676.0,-1525145.0,-306531.0,-545894.0,2377570.0,12.39,-10.31,-2.07,-3.69,16.08,1.3,4.84,0.0,0.0
-8634368.0,6711359.0,1923010.0,-8263040.0,-371328.0,-14.51,11.28,3.23,-13.88,-0.62,1.32,1.54,0.0,0.0
13704087.0,-6345841.0,-7358246.0,1712731.0,11991356.0,24.19,-11.2,-12.99,3.02,21.17,1.39,5.3,0.0,0.0
-9838375.0,6169533.0,3668841.0,-7164545.0,-2673830.0,-10.13,6.35,3.78,-7.37,-2.75,1.44,3.6,0.0,0.0
-13572471.0,8806172.0,4766299.0,-10257170.0,-3315301.0,-17.19,11.15,6.04,-12.99,-4.2,1.39,-3.47,0.0,0.0
-18837098.0,13659295.0,5177802.0,-11332320.0,-7504778.0,-29.03,21.05,7.98,-17.46,-11.57,1.32,-5.04,0.0,0.0
8252245.0,-4433127.0,-3819118.0,7167882.0,1084363.0,12.46,-6.69,-5.77,10.82,1.64,1.39,5.3,0.0,0.0
-9827972.0,10157000.0,-329028.0,-9735580.0,-92392.0,-17.43,18.01,-0.58,-17.26,-0.16,1.35,-2.88,0.0,0.0
3368270.0,201496.0,-3569767.0,-5171436.0,8539706.0,3.98,0.24,-4.22,-6.11,10.09,1.42,5.19,0.0,0.0
-7532350.0,7274315.0,258035.0,-8600455.0,1068105.0,-5.93,5.72,0.2,-6.77,0.84,1.46,2.82,0.0,0.0
-10025097.0,11039065.0,-1013968.0,-5225362.0,-4799735.0,-13.1,14.42,-1.32,-6.83,-6.27,1.39,-4.79,0.0,0.0
-234369.0,1773995.0,-1539626.0,-234369.0,0.0,-0.46,3.45,-3.0,-0.46,0.0,1.4,0.72,0.0,0.0
-14289641.0,10717168.0,3572472.0,-11950424.0,-2339217.0,-23.71,17.78,5.93,-19.83,-3.88,1.33,-5.0,0.0,0.0
178974.0,2343505.0,-2522479.0,23314.0,155660.0,0.29,3.81,-4.1,0.04,0.25,1.36,2.26,0.0,0.0
-3272835.0,3754920.0,-482083.0,-2017956.0,-1254879.0,-9.84,11.29,-1.45,-6.07,-3.77,1.35,-0.74,0.0,0.0
-1661986.0,3221288.0,-1559302.0,-1717638.0,55652.0,-4.8,9.3,-4.5,-4.96,0.16,1.3,-3.7,0.0,0.0
-3625643.0,2035589.0,1590055.0,-3003894.0,-621749.0,-13.97,7.85,6.13,-11.58,-2.4,1.31,0.77,0.0,0.0
-1262656.0,531147.0,731509.0,-1194227.0,-68429.0,-4.21,1.77,2.44,-3.98,-0.23,1.31,0.0,0.0,0.0
-2406434.0,3192271.0,-785836.0,-3872812.0,1466378.0,-9.19,12.2,-3.0,-14.8,5.6,1.29,-1.53,0.0,0.0
-2571979.0,2751419.0,-179441.0,-2148569.0,-423410.0,-11.01,11.78,-0.77,-9.2,-1.81,1.27,-1.55,0.0,0.0
-7322191.0,7680200.0,-358009.0,-6635188.0,-687003.0,-20.24,21.23,-0.99,-18.34,-1.9,1.21,-4.72,0.0,0.0
-1890273.0,3482921.0,-1592648.0,-1890273.0,0.0,-6.92,12.75,-5.83,-6.92,0.0,1.17,-3.31,0.0,0.0
-2202915.0,354828.0,1848087.0,-1625508.0,-577407.0,-8.06,1.3,6.76,-5.95,-2.11,1.19,1.71,0.0,0.0
-1900010.0,1158093.0,741916.0,-484671.0,-1415339.0,-8.63,5.26,3.37,-2.2,-6.43,1.2,0.84,0.0,0.0
-4427370.0,3144458.0,1282913.0,-3486036.0,-941334.0,-9.69,6.89,2.81,-7.63,-2.06,1.17,-2.5,0.0,0.0
-3433514.0,2961732.0,471782.0,-4013514.0,580000.0,-11.67,10.06,1.6,-13.64,1.97,1.16,-0.85,0.0,0.0
667830.0,521168.0,-1188997.0,667830.0,0.0,3.16,2.47,-5.63,3.16,0.0,1.15,-0.86,0.0,0.0
-8900057.0,6845381.0,2054676.0,-7716834.0,-1183223.0,-22.82,17.55,5.27,-19.79,-3.03,1.1,-4.35,0.0,0.0
-2403120.0,2359733.0,43388.0,-1522681.0,-880439.0,-16.03,15.74,0.29,-10.16,-5.87,1.05,-4.55,0.0,0.0
68800.0,715400.0,-784200.0,68800.0,0.0,2.22,23.13,-25.35,2.22,0.0,1.0,-4.76,0.0,0.0
4832198.0,-2384133.0,-2448064.0,2561180.0,2271018.0,8.14,-4.01,-4.12,4.31,3.82,1.05,5.0,0.0,0.0
-7803772.0,5512740.0,2291032.0,-7864569.0,60797.0,-19.54,13.8,5.74,-19.69,0.15,1.0,-4.76,0.0,0.0
-4318562.0,4469906.0,-151346.0,-3400807.0,-917755.0,-13.8,14.28,-0.48,-10.86,-2.93,0.95,-5.0,0.0,0.0
-590801.0,1007596.0,-416794.0,-590801.0,0.0,-2.86,4.88,-2.02,-2.86,0.0,0.95,0.0,0.0,0.0
-3453440.0,3052874.0,400567.0,-1189277.0,-2264163.0,-14.29,12.64,1.66,-4.92,-9.37,0.92,-3.16,0.0,0.0
-1217125.0,2146338.0,-929213.0,-2210045.0,992920.0,-3.86,6.81,-2.95,-7.01,3.15,0.89,-3.26,0.0,0.0
-2622562.0,2253628.0,368935.0,-2063090.0,-559472.0,-10.66,9.16,1.5,-8.39,-2.27,0.85,-4.49,0.0,0.0
-916146.0,1641752.0,-725606.0,-774299.0,-141847.0,-3.16,5.66,-2.5,-2.67,-0.49,0.83,-2.35,0.0,0.0
-5188798.0,4384120.0,804679.0,-3875860.0,-1312938.0,-16.54,13.98,2.57,-12.36,-4.19,0.79,-4.82,0.0,0.0
-1117974.0,1928744.0,-810769.0,-199678.0,-918296.0,-2.87,4.95,-2.08,-0.51,-2.36,0.77,-2.53,0.0,0.0
-3156558.0,3388549.0,-231991.0,-3174771.0,18213.0,-12.87,13.81,-0.95,-12.94,0.07,0.73,-5.19,0.0,0.0
1163159.0,2203332.0,-3366491.0,1170923.0,-7764.0,2.0,3.78,-5.78,2.01,-0.01,0.77,5.48,0.0,0.0
