m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
90364.0,-1496505.0,1406140.0,-344436.0,434800.0,0.16,-2.65,2.49,-0.61,0.77,2.71,0.37,0.0,0.0
-1988976.0,2951357.0,-962381.0,-4038431.0,2049455.0,-3.53,5.23,-1.71,-7.16,3.64,2.73,0.74,0.0,0.0
-13031841.0,8054813.0,4977028.0,-8952643.0,-4079198.0,-18.69,11.55,7.14,-12.84,-5.85,2.65,-2.93,0.0,0.0
-5730493.0,3785816.0,1944678.0,-2429580.0,-3300913.0,-11.17,7.38,3.79,-4.74,-6.43,2.68,1.13,0.0,0.0
5119557.0,-1298993.0,-3820566.0,4659127.0,460430.0,11.39,-2.89,-8.5,10.36,1.02,2.68,0.0,0.0,0.0
-493027.0,-463252.0,956279.0,-493027.0,0.0,-1.64,-1.54,3.19,-1.64,0.0,2.68,0.0,0.0,0.0
-5918943.0,5574211.0,344732.0,-4459992.0,-1458951.0,-14.67,13.82,0.85,-11.05,-3.62,2.65,-1.12,0.0,0.0
-3086370.0,2574041.0,512328.0,-3778837.0,692467.0,-7.67,6.39,1.27,-9.39,1.72,2.65,0.0,0.0,0.0
-2626462.0,3148536.0,-522073.0,-3125208.0,498746.0,-7.69,9.22,-1.53,-9.15,1.46,2.59,-2.26,0.0,0.0
477726.0,289638.0,-767364.0,477726.0,0.0,2.35,1.42,-3.77,2.35,0.0,2.57,-0.77,0.0,0.0
-6298525.0,5844614.0,453911.0,-1712615.0,-4585910.0,-25.72,23.87,1.85,-6.99,-18.73,2.56,-0.39,0.0,0.0
-1101484.0,5458668.0,-4357184.0,-1101484.0,0.0,-3.65,18.08,-14.43,-3.65,0.0,2.49,-2.73,0.0,0.0
-2217801.0,5144809.0,-2927008.0,-2217801.0,0.0,-12.93,29.99,-17.06,-12.93,0.0,2.24,-10.04,0.0,0.0
-2110482.0,4818531.0,-2708048.0,-2110482.0,0.0,-7.14,16.3,-9.16,-7.14,0.0,2.02,-9.82,0.0,0.0
-242970.0,1451086.0,-1208116.0,-242970.0,0.0,-8.34,49.79,-41.46,-8.34,0.0,1.82,-9.9,0.0,0.0
-16413627.0,11325602.0,5088027.0,-9876409.0,-6537218.0,-21.69,14.97,6.72,-13.05,-8.64,1.71,-6.04,0.0,0.0
958528.0,1954335.0,-2912862.0,958528.0,0.0,1.94,3.96,-5.9,1.94,0.0,1.81,5.85,0.0,0.0
-5526418.0,3682301.0,1844118.0,-3705235.0,-1821183.0,-12.62,8.41,4.21,-8.46,-4.16,1.82,0.55,0.0,0.0
4871548.0,-3851470.0,-1020078.0,2658292.0,2213256.0,7.13,-5.63,-1.49,3.89,3.24,1.94,6.59,0.0,0.0
-449895.0,2090269.0,-1640376.0,-3156217.0,2706322.0,-0.98,4.55,-3.57,-6.87,5.89,1.97,1.55,0.0,0.0
2010122.0,-3136269.0,1126147.0,2288508.0,-278386.0,3.51,-5.48,1.97,4.0,-0.49,2.03,3.05,0.0,0.0
-3399595.0,4261232.0,-861637.0,-3399595.0,0.0,-10.48,13.14,-2.66,-10.48,0.0,2.01,-0.99,0.0,0.0
-2554138.0,4254965.0,-1700826.0,-2554138.0,0.0,-7.46,12.44,-4.97,-7.46,0.0,1.95,-2.99,0.0,0.0
-6843498.0,5951481.0,892018.0,-6235513.0,-607985.0,-23.12,20.11,3.01,-21.07,-2.05,1.92,-1.54,0.0,0.0
-2669525.0,912521.0,1757003.0,-2730508.0,60983.0,-7.84,2.68,5.16,-8.02,0.18,1.99,3.65,0.0,0.0
-570561.0,1505843.0,-935283.0,-1043584.0,473023.0,-1.74,4.6,-2.86,-3.19,1.45,2.02,1.51,0.0,0.0
2143513.0,-2220582.0,77069.0,866772.0,1276741.0,4.29,-4.44,0.15,1.73,2.55,2.03,0.5,0.0,0.0
-371177.0,233510.0,137666.0,1042823.0,-1414000.0,-0.9,0.57,0.33,2.53,-3.43,2.04,0.49,0.0,0.0
176462.0,934713.0,-1111175.0,-3713198.0,3889660.0,0.27,1.41,-1.68,-5.61,5.88,2.11,3.43,0.0,0.0
-5848526.0,8668272.0,-2819746.0,-6828265.0,979739.0,-11.07,16.4,-5.34,-12.92,1.85,2.08,-1.42,0.0,0.0
-893804.0,4197446.0,-3303643.0,879756.0,-1773560.0,-1.75,8.2,-6.46,1.72,-3.47,2.04,-1.92,0.0,0.0
