m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
4888810.0,-3156612.0,-1732198.0,3653420.0,1235390.0,14.86,-9.6,-5.27,11.11,3.76,3.76,5.03,0.0,0.0
453998.0,4731155.0,-5185154.0,-764734.0,1218732.0,0.42,4.34,-4.75,-0.7,1.12,3.83,1.86,0.0,0.0
-9466253.0,6023964.0,3442288.0,-3930995.0,-5535258.0,-14.47,9.21,5.26,-6.01,-8.46,3.69,-3.66,0.0,0.0
-3342462.0,4541269.0,-1198807.0,-3730156.0,387694.0,-6.57,8.92,-2.36,-7.33,0.76,3.65,-1.08,0.0,0.0
-4429427.0,107484.0,4321942.0,-4747923.0,318496.0,-7.67,0.19,7.48,-8.22,0.55,3.83,4.93,0.0,0.0
2283796.0,-856209.0,-1427587.0,-3108632.0,5392428.0,4.03,-1.51,-2.52,-5.49,9.52,4.02,4.96,0.0,0.0
3245091.0,-3359629.0,114539.0,1449248.0,1795843.0,4.83,-5.0,0.17,2.16,2.67,4.22,4.98,0.0,0.0
-5008925.0,8284790.0,-3275866.0,-6233295.0,1224370.0,-6.17,10.21,-4.04,-7.68,1.51,4.12,-2.37,0.0,0.0
-3767152.0,3634820.0,132332.0,-4862308.0,1095156.0,-6.36,6.14,0.22,-8.21,1.85,4.12,0.0,0.0,0.0
4573438.0,-2520826.0,-2052612.0,5012582.0,-439144.0,7.03,-3.88,-3.16,7.71,-0.68,4.33,5.1,0.0,0.0
-13957325.0,14405265.0,-447938.0,-11121288.0,-2836037.0,-17.67,18.24,-0.57,-14.08,-3.59,4.15,-4.16,0.0,0.0
-11235332.0,11928099.0,-692767.0,-6533344.0,-4701988.0,-13.03,13.83,-0.8,-7.58,-5.45,3.94,-5.06,0.0,0.0
-5107523.0,1409269.0,3698253.0,-4897327.0,-210196.0,-8.46,2.33,6.12,-8.11,-0.35,3.85,-2.28,0.0,0.0
-6165531.0,2739315.0,3426214.0,-4998251.0,-1167280.0,-11.52,5.12,6.4,-9.34,-2.18,3.88,0.78,0.0,0.0
-11834259.0,9300688.0,2533572.0,-9220103.0,-2614156.0,-21.89,17.21,4.69,-17.06,-4.84,3.73,-3.87,0.0,0.0
15169778.0,-6396636.0,-8773144.0,6143340.0,9026438.0,20.76,-8.75,-12.0,8.41,12.35,3.92,5.09,0.0,0.0
-846755.0,2966244.0,-2119488.0,-846755.0,0.0,-1.92,6.72,-4.8,-1.92,0.0,3.91,-0.26,0.0,0.0
4543853.0,-2593352.0,-1950500.0,4454904.0,88949.0,6.41,-3.66,-2.75,6.29,0.13,4.03,3.07,0.0,0.0
-3149068.0,7507588.0,-4358521.0,-2888416.0,-260652.0,-7.16,17.07,-9.91,-6.57,-0.59,3.86,-4.22,0.0,0.0
-9281564.0,8295007.0,986558.0,-5878172.0,-3403392.0,-16.3,14.57,1.73,-10.33,-5.98,3.67,-4.92,0.0,0.0
-7065035.0,5702462.0,1362571.0,-5891697.0,-1173338.0,-18.05,14.57,3.48,-15.05,-3.0,3.49,-4.9,0.0,0.0
-5117520.0,2533324.0,2584196.0,-3004630.0,-2112890.0,-16.51,8.18,8.34,-9.7,-6.82,3.49,0.0,0.0,0.0
-5445746.0,7154608.0,-1708862.0,-3459634.0,-1986112.0,-14.02,18.42,-4.4,-8.91,-5.11,3.32,-4.87,0.0,0.0
-1257667.0,2467033.0,-1209365.0,-1257667.0,0.0,-4.52,8.86,-4.34,-4.52,0.0,3.24,-2.41,0.0,0.0
-6908644.0,8994786.0,-2086141.0,-6131203.0,-777441.0,-14.43,18.78,-4.36,-12.8,-1.62,3.1,-4.32,0.0,0.0
-2889994.0,4549689.0,-1659695.0,-1702476.0,-1187518.0,-6.72,10.59,-3.86,-3.96,-2.76,2.98,-3.87,0.0,0.0
6673688.0,-7142625.0,468937.0,4506163.0,2167525.0,10.77,-11.53,0.76,7.27,3.5,3.13,5.03,0.0,0.0
281482.0,1453051.0,-1734534.0,281482.0,0.0,0.81,4.18,-4.99,0.81,0.0,3.15,0.64,0.0,0.0
-1134733.0,1789376.0,-654643.0,-1865086.0,730353.0,-4.79,7.55,-2.76,-7.87,3.08,3.08,-2.22,0.0,0.0
-2116749.0,3334205.0,-1217455.0,-1346103.0,-770646.0,-9.57,15.07,-5.5,-6.09,-3.48,3.05,-0.97,0.0,0.0
1145149.0,762537.0,-1907684.0,893002.0,252147.0,6.7,4.46,-11.15,5.22,1.47,3.05,0.0,0.0,0.0
-199532.0,1119425.0,-919894.0,-199532.0,0.0,-0.81,4.55,-3.74,-0.81,0.0,3.07,0.66,0.0,0.0
-3339401.0,3647593.0,-308192.0,-3522621.0,183220.0,-11.48,12.53,-1.06,-12.1,0.63,2.99,-2.61,0.0,0.0
1725790.0,-721218.0,-1004573.0,709560.0,1016230.0,9.39,-3.92,-5.46,3.86,5.53,3.03,1.34,0.0,0.0
-1239142.0,2217527.0,-978385.0,-1239142.0,0.0,-9.46,16.93,-7.47,-9.46,0.0,2.98,-1.65,0.0,0.0
351593.0,791584.0,-1143177.0,351593.0,0.0,2.16,4.86,-7.02,2.16,0.0,3.02,1.34,0.0,0.0
-817569.0,1749129.0,-931559.0,-801369.0,-16200.0,-5.45,11.67,-6.21,-5.34,-0.11,3.0,-0.66,0.0,0.0
118951.0,-2546516.0,2427565.0,118951.0,0.0,0.69,-14.68,14.0,0.69,0.0,3.06,2.0,0.0,0.0
-1279610.0,805065.0,474545.0,-1279610.0,0.0,-9.77,6.15,3.62,-9.77,0.0,2.99,-2.29,0.0,0.0
-1769444.0,1354970.0,414475.0,-1769444.0,0.0,-10.52,8.06,2.46,-10.52,0.0,2.94,-1.67,0.0,0.0
-890570.0,865159.0,25412.0,441933.0,-1332503.0,-6.96,6.76,0.2,3.45,-10.41,2.91,-1.02,0.0,0.0
-1900394.0,1728323.0,172069.0,-1900394.0,0.0,-14.54,13.22,1.32,-14.54,0.0,2.84,-2.41,0.0,0.0
-723463.0,2311364.0,-1587901.0,-723463.0,0.0,-4.81,15.38,-10.57,-4.81,0.0,2.75,-3.17,0.0,0.0
-1385330.0,4076064.0,-2690734.0,-2135183.0,749853.0,-4.85,14.26,-9.42,-7.47,2.62,2.61,-5.09,0.0,0.0
-2474495.0,2066416.0,408079.0,-1314088.0,-1160407.0,-8.56,7.15,1.41,-4.55,-4.01,2.59,-0.77,0.0,0.0
-2459.0,803210.0,-800752.0,-2459.0,0.0,-0.01,3.57,-3.56,-0.01,0.0,2.52,-2.7,0.0,0.0
516094.0,1097363.0,-1613457.0,516094.0,0.0,3.26,6.93,-10.19,3.26,0.0,2.59,2.78,0.0,0.0
2279901.0,-3590164.0,1310262.0,1852589.0,427312.0,10.94,-17.22,6.28,8.89,2.05,2.72,5.02,0.0,0.0
219388.0,1106469.0,-1325856.0,219388.0,0.0,1.32,6.64,-7.96,1.32,0.0,2.81,3.31,0.0,0.0
