m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
-3620056.0,2238402.0,1381653.0,-3463375.0,-156681.0,-12.95,8.01,4.94,-12.39,-0.56,1.88,-5.05,0.0,0.0
-1209112.0,1658970.0,-449857.0,-1209112.0,0.0,-9.23,12.66,-3.43,-9.23,0.0,1.89,0.53,0.0,0.0
398733.0,914152.0,-1312885.0,398733.0,0.0,2.99,6.85,-9.84,2.99,0.0,1.85,-2.12,0.0,0.0
-837491.0,1232657.0,-395167.0,-837491.0,0.0,-5.08,7.48,-2.4,-5.08,0.0,1.91,3.24,0.0,0.0
-1562796.0,132945.0,1429852.0,-1562796.0,0.0,-12.33,1.05,11.28,-12.33,0.0,1.87,-2.09,0.0,0.0
165243.0,316551.0,-481794.0,165243.0,0.0,1.72,3.3,-5.02,1.72,0.0,1.88,0.53,0.0,0.0
-875571.0,-79064.0,954636.0,-875571.0,0.0,-11.21,-1.01,12.22,-11.21,0.0,1.88,0.0,0.0,0.0
-129367.0,76300.0,53067.0,-129367.0,0.0,-1.06,0.62,0.43,-1.06,0.0,1.86,-1.06,0.0,0.0
-1545237.0,1157789.0,387448.0,-1545237.0,0.0,-16.8,12.59,4.21,-16.8,0.0,1.84,-1.08,0.0,0.0
994775.0,-733131.0,-261645.0,-103201.0,1097976.0,5.34,-3.94,-1.41,-0.55,5.9,1.91,3.8,0.0,0.0
-2197931.0,318669.0,1879261.0,-2197931.0,0.0,-16.09,2.33,13.76,-16.09,0.0,1.91,0.0,0.0,0.0
526433.0,-1005830.0,479397.0,526433.0,0.0,3.61,-6.9,3.29,3.61,0.0,1.96,2.62,0.0,0.0
-1297176.0,-427280.0,1724457.0,-1297176.0,0.0,-12.06,-3.97,16.04,-12.06,0.0,1.96,0.0,0.0,0.0
-1897796.0,222482.0,1675314.0,-1897796.0,0.0,-8.39,0.98,7.4,-8.39,0.0,1.98,1.02,0.0,0.0
-1895689.0,741094.0,1154595.0,-1895689.0,0.0,-10.68,4.18,6.51,-10.68,0.0,1.98,0.0,0.0,0.0
3928253.0,-3331793.0,-596460.0,3870429.0,57824.0,15.38,-13.04,-2.33,15.15,0.23,2.08,5.05,0.0,0.0
3637823.0,-1757833.0,-1879991.0,2548300.0,1089523.0,10.23,-4.94,-5.29,7.17,3.06,2.16,3.85,0.0,0.0
-974418.0,1657817.0,-683400.0,-974418.0,0.0,-3.42,5.81,-2.4,-3.42,0.0,2.12,-1.85,0.0,0.0
-568414.0,824313.0,-255900.0,-1152789.0,584375.0,-1.99,2.89,-0.9,-4.04,2.05,2.23,5.19,0.0,0.0
-2528524.0,2190808.0,337716.0,-1647452.0,-881072.0,-39.95,34.61,5.34,-26.03,-13.92,2.12,-4.93,0.0,0.0
-6144213.0,7314704.0,-1170491.0,-6832638.0,688425.0,-11.72,13.95,-2.23,-13.03,1.31,2.01,-5.19,0.0,0.0
-8162512.0,5161023.0,3001490.0,-8162512.0,0.0,-21.54,13.62,7.92,-21.54,0.0,1.94,-3.48,0.0,0.0
-7310053.0,6935895.0,374160.0,-4264416.0,-3045637.0,-22.66,21.5,1.16,-13.22,-9.44,1.84,-5.15,0.0,0.0
-13575382.0,8602462.0,4972922.0,-4138001.0,-9437381.0,-24.06,15.25,8.82,-7.34,-16.73,1.8,-2.17,0.0,0.0
555013.0,-1738666.0,1183653.0,555013.0,0.0,1.61,-5.04,3.43,1.61,0.0,1.86,3.33,0.0,0.0
460336.0,-1114032.0,653696.0,460336.0,0.0,1.94,-4.69,2.75,1.94,0.0,1.92,3.23,0.0,0.0
-3207388.0,3050840.0,156549.0,-3207388.0,0.0,-12.68,12.06,0.62,-12.68,0.0,1.86,-3.12,0.0,0.0
2556839.0,-1756838.0,-800000.0,2556839.0,0.0,11.81,-8.11,-3.69,11.81,0.0,1.93,3.76,0.0,0.0
-915306.0,776517.0,138789.0,-915306.0,0.0,-5.05,4.28,0.77,-5.05,0.0,1.9,-1.55,0.0,0.0
5519060.0,-3173571.0,-2345488.0,5490460.0,28600.0,19.39,-11.15,-8.24,19.29,0.1,2.0,5.26,0.0,0.0
4499836.0,-4312837.0,-186999.0,3759461.0,740375.0,13.83,-13.25,-0.57,11.55,2.28,2.1,5.0,0.0,0.0
1929081.0,-2524172.0,595091.0,822976.0,1106105.0,3.22,-4.21,0.99,1.37,1.85,2.09,-0.48,0.0,0.0
-2246915.0,3997492.0,-1750577.0,-2246915.0,0.0,-5.6,9.97,-4.36,-5.6,0.0,1.99,-4.78,0.0,0.0
430405.0,-273373.0,-157032.0,430405.0,0.0,2.0,-1.27,-0.73,2.0,0.0,2.04,2.51,0.0,0.0
-371780.0,639096.0,-267316.0,-371780.0,0.0,-2.0,3.43,-1.43,-2.0,0.0,2.03,-0.49,0.0,0.0
498766.0,-568343.0,69577.0,498766.0,0.0,2.71,-3.09,0.38,2.71,0.0,2.04,0.49,0.0,0.0
-1371903.0,306362.0,1065541.0,-1371903.0,0.0,-8.42,1.88,6.54,-8.42,0.0,1.97,-3.43,0.0,0.0
697431.0,-1205539.0,508107.0,697431.0,0.0,4.25,-7.35,3.1,4.25,0.0,2.04,3.55,0.0,0.0
1624943.0,1084207.0,-2709152.0,809919.0,815024.0,8.83,5.89,-14.72,4.4,4.43,1.99,-2.45,0.0,0.0
-1552257.0,1279341.0,272916.0,-943866.0,-608391.0,-60.56,49.91,10.65,-36.82,-23.74,1.89,-5.03,0.0,0.0
-92880.0,163080.0,-70200.0,-92880.0,0.0,-19.25,33.79,-14.55,-19.25,0.0,1.8,-4.76,0.0,0.0
-1263177.0,855000.0,408177.0,-1263177.0,0.0,-54.1,36.62,17.48,-54.1,0.0,1.71,-5.0,0.0,0.0
-3791095.0,3252689.0,538406.0,-2374729.0,-1416366.0,-10.95,9.39,1.56,-6.86,-4.09,1.66,-2.92,0.0,0.0
-9891655.0,7217627.0,2674027.0,-5708145.0,-4183510.0,-22.73,16.59,6.14,-13.12,-9.61,1.62,-2.41,0.0,0.0
-904578.0,1535899.0,-631320.0,-904578.0,0.0,-6.12,10.39,-4.27,-6.12,0.0,1.59,-1.85,0.0,0.0
-4945990.0,1217197.0,3728794.0,-4945990.0,0.0,-19.75,4.86,14.89,-19.75,0.0,1.63,2.52,0.0,0.0
-403906.0,667354.0,-263448.0,-403906.0,0.0,-2.39,3.95,-1.56,-2.39,0.0,1.64,0.61,0.0,0.0
211164.0,-420480.0,209317.0,1036164.0,-825000.0,1.22,-2.44,1.21,6.01,-4.78,1.65,0.61,0.0,0.0
-986756.0,1443312.0,-456556.0,-986756.0,0.0,-5.23,7.66,-2.42,-5.23,0.0,1.61,-2.42,0.0,0.0
3800.0,-39175.0,35375.0,3800.0,0.0,0.04,-0.41,0.37,0.04,0.0,1.59,-1.24,0.0,0.0
983688.0,-1359138.0,375450.0,1818688.0,-835000.0,4.51,-6.23,1.72,8.33,-3.83,1.67,5.03,0.0,0.0
-2090852.0,983685.0,1107166.0,-1094852.0,-996000.0,-11.2,5.27,5.93,-5.86,-5.33,1.68,0.6,0.0,0.0
-2974521.0,1546801.0,1427719.0,-2974521.0,0.0,-20.55,10.69,9.86,-20.55,0.0,1.65,-1.79,0.0,0.0
-659944.0,-277147.0,937090.0,-659944.0,0.0,-3.13,-1.31,4.44,-3.13,0.0,1.68,1.82,0.0,0.0
-51252.0,1243188.0,-1191935.0,-51252.0,0.0,-0.31,7.41,-7.1,-0.31,0.0,1.68,0.0,0.0,0.0
-4041425.0,3535051.0,506375.0,-4041425.0,0.0,-15.86,13.87,1.99,-15.86,0.0,1.64,-2.38,0.0,0.0
457988.0,-711715.0,253726.0,457988.0,0.0,2.79,-4.33,1.54,2.79,0.0,1.63,-0.61,0.0,0.0
3145913.0,-2840830.0,-305083.0,2290913.0,855000.0,22.26,-20.1,-2.16,16.21,6.05,1.71,4.91,0.0,0.0
