m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
-5187412.0,3389272.0,1798139.0,-2344493.0,-2842919.0,-14.17,9.26,4.91,-6.4,-7.76,1.34,-1.47,0.0,0.0
-360698.0,728200.0,-367502.0,299302.0,-660000.0,-1.17,2.37,-1.2,0.97,-2.15,1.34,0.0,0.0,0.0
-3663030.0,5114774.0,-1451744.0,-1952040.0,-1710990.0,-4.94,6.9,-1.96,-2.63,-2.31,1.36,1.49,0.0,0.0
9514530.0,-4517580.0,-4996950.0,240162.0,9274368.0,47.53,-22.57,-24.96,1.2,46.33,1.5,10.29,0.0,0.0
6552084.0,-4181199.0,-2370885.0,2056725.0,4495359.0,58.85,-37.55,-21.29,18.47,40.37,1.65,10.0,0.0,0.0
-37280289.0,28455108.0,8825181.0,-29224015.0,-8056274.0,-13.77,10.51,3.26,-10.79,-2.98,1.66,0.61,0.0,0.0
-1894312.0,5883675.0,-3989364.0,-1034126.0,-860186.0,-1.42,4.42,-3.0,-0.78,-0.65,1.65,-0.6,0.0,0.0
-18681912.0,10026141.0,8655771.0,-10601459.0,-8080453.0,-16.39,8.8,7.59,-9.3,-7.09,1.55,-6.06,0.0,0.0
-8591767.0,9729657.0,-1137891.0,-7481892.0,-1109875.0,-12.52,14.18,-1.66,-10.9,-1.62,1.55,0.0,0.0,0.0
1096240.0,7913418.0,-9009658.0,1779795.0,-683555.0,0.9,6.49,-7.38,1.46,-0.56,1.61,3.87,0.0,0.0
-14876632.0,11451941.0,3424692.0,-8981118.0,-5895514.0,-14.96,11.51,3.44,-9.03,-5.93,1.56,-3.11,0.0,0.0
-8244787.0,9613269.0,-1368482.0,-7328929.0,-915858.0,-10.9,12.71,-1.81,-9.69,-1.21,1.54,-1.28,0.0,0.0
-21180734.0,14515159.0,6665575.0,-11521609.0,-9659125.0,-26.69,18.29,8.4,-14.52,-12.17,1.47,-4.55,0.0,0.0
3820429.0,489896.0,-4310326.0,869020.0,2951409.0,7.88,1.01,-8.89,1.79,6.09,1.47,0.0,0.0,0.0
-9853492.0,6391267.0,3462224.0,-3508022.0,-6345470.0,-18.99,12.32,6.67,-6.76,-12.23,1.41,-4.08,0.0,0.0
-1712727.0,5384706.0,-3671977.0,-1510116.0,-202611.0,-3.44,10.82,-7.38,-3.03,-0.41,1.4,-0.71,0.0,0.0
-8510384.0,5542484.0,2967900.0,-7506247.0,-1004137.0,-19.57,12.75,6.83,-17.26,-2.31,1.38,-1.43,0.0,0.0
-1204869.0,-520977.0,1725847.0,-494259.0,-710610.0,-3.59,-1.55,5.14,-1.47,-2.11,1.38,0.0,0.0,0.0
-479447.0,1794977.0,-1315530.0,93739.0,-573186.0,-1.32,4.93,-3.61,0.26,-1.57,1.4,1.45,0.0,0.0
-1820654.0,3286904.0,-1466250.0,-380096.0,-1440558.0,-9.96,17.99,-8.02,-2.08,-7.88,1.26,-10.0,0.0,0.0
339838.0,2784398.0,-3124236.0,1361619.0,-1021781.0,0.74,6.08,-6.83,2.98,-2.23,1.24,-1.59,0.0,0.0
-12463724.0,11096323.0,1367401.0,-2822707.0,-9641017.0,-21.46,19.11,2.35,-4.86,-16.6,1.28,3.23,0.0,0.0
-6636206.0,4266828.0,2369377.0,-4924792.0,-1711414.0,-12.03,7.74,4.3,-8.93,-3.1,1.31,2.34,0.0,0.0
7216863.0,-1332664.0,-5884200.0,-944961.0,8161824.0,7.15,-1.32,-5.83,-0.94,8.09,1.44,9.92,0.0,0.0
-34852648.0,32068883.0,2783764.0,-22708673.0,-12143975.0,-19.18,17.65,1.53,-12.49,-6.68,1.51,4.86,0.0,0.0
-10712249.0,11054574.0,-342325.0,-8465279.0,-2246970.0,-9.11,9.4,-0.29,-7.2,-1.91,1.38,-8.61,0.0,0.0
-451422.0,2712566.0,-2261142.0,105002.0,-556424.0,-0.65,3.94,-3.28,0.15,-0.81,1.39,0.72,0.0,0.0
-14582473.0,12867272.0,1715202.0,-8122643.0,-6459830.0,-15.02,13.26,1.77,-8.37,-6.65,1.43,2.88,0.0,0.0
-8812820.0,6752425.0,2060395.0,-5895095.0,-2917725.0,-13.26,10.16,3.1,-8.87,-4.39,1.39,-2.8,0.0,0.0
2309426.0,-1215996.0,-1093429.0,2470042.0,-160616.0,3.43,-1.81,-1.62,3.67,-0.24,1.42,2.16,0.0,0.0
3014547.0,-1303343.0,-1711204.0,7764147.0,-4749600.0,3.73,-1.61,-2.12,9.62,-5.88,1.45,2.11,0.0,0.0
-21652300.0,14587442.0,7064858.0,-13286446.0,-8365854.0,-25.32,17.06,8.26,-15.54,-9.78,1.4,-3.45,0.0,0.0
-15300324.0,10342876.0,4957448.0,-12242015.0,-3058309.0,-21.1,14.26,6.84,-16.88,-4.22,1.41,0.71,0.0,0.0
4806195.0,3862307.0,-8668502.0,-487909.0,5294104.0,5.27,4.23,-9.5,-0.53,5.8,1.45,2.84,0.0,0.0
-1648419.0,2482151.0,-833733.0,-1883990.0,235571.0,-2.94,4.43,-1.49,-3.36,0.42,1.43,-1.38,0.0,0.0
