m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
1065774.0,-1188687.0,122913.0,1065774.0,0.0,2.27,-2.53,0.26,2.27,0.0,3.91,2.09,0.0,0.0
1263431.0,2578333.0,-3841764.0,-323216.0,1586647.0,2.06,4.21,-6.28,-0.53,2.59,3.97,1.53,0.0,0.0
482792.0,4640352.0,-5123145.0,625754.0,-142962.0,0.72,6.89,-7.61,0.93,-0.21,4.02,1.26,0.0,0.0
1650379.0,1446962.0,-3097341.0,1650379.0,0.0,2.75,2.41,-5.17,2.75,0.0,4.09,1.74,0.0,0.0
3292404.0,3477432.0,-6769834.0,4131302.0,-838898.0,3.96,4.18,-8.14,4.97,-1.01,4.15,1.47,0.0,0.0
-7617455.0,7057503.0,559952.0,-2834533.0,-4782922.0,-9.91,9.18,0.73,-3.69,-6.22,4.08,-1.69,0.0,0.0
-3898542.0,5507750.0,-1609209.0,-3918138.0,19596.0,-3.85,5.44,-1.59,-3.87,0.02,4.13,1.23,0.0,0.0
1319735.0,-723625.0,-596110.0,38821.0,1280914.0,2.4,-1.31,-1.08,0.07,2.33,4.15,0.48,0.0,0.0
-3310960.0,5498686.0,-2187725.0,-3310552.0,-408.0,-7.63,12.68,-5.04,-7.63,-0.0,4.07,-1.93,0.0,0.0
-3580376.0,6620349.0,-3039972.0,-3544865.0,-35511.0,-7.58,14.02,-6.44,-7.51,-0.08,4.04,-0.74,0.0,0.0
-3369164.0,4224062.0,-854897.0,-3369164.0,0.0,-9.52,11.94,-2.42,-9.52,0.0,4.01,-0.74,0.0,0.0
-100873.0,2012953.0,-1912080.0,-100873.0,0.0,-0.26,5.26,-4.99,-0.26,0.0,3.98,-0.75,0.0,0.0
-123117.0,2519919.0,-2396801.0,-123117.0,0.0,-0.35,7.08,-6.74,-0.35,0.0,4.01,0.75,0.0,0.0
-798513.0,2746146.0,-1947634.0,-798513.0,0.0,-2.27,7.8,-5.53,-2.27,0.0,4.01,0.0,0.0,0.0
-2442456.0,4742930.0,-2300473.0,-2442456.0,0.0,-7.2,13.98,-6.78,-7.2,0.0,3.97,-1.0,0.0,0.0
-4492704.0,6109690.0,-1616987.0,-4492704.0,0.0,-13.37,18.18,-4.81,-13.37,0.0,3.9,-1.76,0.0,0.0
-2782079.0,3879350.0,-1097272.0,-2782079.0,0.0,-8.26,11.52,-3.26,-8.26,0.0,3.88,-0.51,0.0,0.0
-6144029.0,7762899.0,-1618872.0,-3022518.0,-3121511.0,-14.18,17.92,-3.74,-6.98,-7.2,3.76,-3.09,0.0,0.0
-6733990.0,11310448.0,-4576457.0,-5177648.0,-1556342.0,-9.72,16.32,-6.6,-7.47,-2.25,3.48,-7.45,0.0,0.0
-1564005.0,3195622.0,-1631616.0,-392777.0,-1171228.0,-3.67,7.5,-3.83,-0.92,-2.75,3.42,-1.72,0.0,0.0
-183553.0,2553723.0,-2370169.0,-183553.0,0.0,-0.7,9.78,-9.08,-0.7,0.0,3.36,-1.75,0.0,0.0
-2933247.0,10158485.0,-7225239.0,-3775525.0,842278.0,-4.77,16.52,-11.75,-6.14,1.37,3.02,-10.12,0.0,0.0
3011706.0,-1436911.0,-1574794.0,3011706.0,0.0,8.65,-4.13,-4.52,8.65,0.0,3.11,2.98,0.0,0.0
4204721.0,-1975429.0,-2229292.0,4204721.0,0.0,9.91,-4.66,-5.25,9.91,0.0,3.28,5.47,0.0,0.0
7245489.0,-2678257.0,-4567231.0,1670647.0,5574842.0,6.53,-2.41,-4.11,1.5,5.02,3.52,7.32,0.0,0.0
-10789807.0,10412834.0,376973.0,-6407098.0,-4382709.0,-11.21,10.82,0.39,-6.66,-4.55,3.47,-1.42,0.0,0.0
401380.0,318935.0,-720315.0,68884.0,332496.0,0.85,0.68,-1.53,0.15,0.71,3.48,0.29,0.0,0.0
-3650160.0,4155572.0,-505412.0,-3650160.0,0.0,-7.18,8.17,-0.99,-7.18,0.0,3.44,-1.15,0.0,0.0
-6123991.0,6685139.0,-561149.0,-2249047.0,-3874944.0,-6.92,7.56,-0.63,-2.54,-4.38,3.58,4.07,0.0,0.0
4424738.0,6092868.0,-10517606.0,4230430.0,194308.0,3.48,4.79,-8.27,3.32,0.15,3.67,2.51,0.0,0.0
-4882018.0,3581666.0,1300351.0,-4663534.0,-218484.0,-6.02,4.42,1.6,-5.75,-0.27,3.69,0.54,0.0,0.0
-10192369.0,8380135.0,1812234.0,-9220324.0,-972045.0,-11.81,9.71,2.1,-10.68,-1.13,3.62,-1.9,0.0,0.0
559039.0,1336652.0,-1895692.0,846903.0,-287864.0,0.47,1.13,-1.6,0.72,-0.24,3.73,3.04,0.0,0.0
1490252.0,5582420.0,-7072674.0,1387124.0,103128.0,1.04,3.89,-4.93,0.97,0.07,3.92,5.09,0.0,0.0
-225577.0,13123975.0,-12898399.0,-1287323.0,1061746.0,-0.1,5.97,-5.87,-0.59,0.48,4.09,4.34,0.0,0.0
-7308261.0,9316085.0,-2007824.0,-4145747.0,-3162514.0,-5.33,6.8,-1.46,-3.02,-2.31,3.97,-2.93,0.0,0.0
16532709.0,-2050305.0,-14482404.0,3316422.0,13216287.0,7.1,-0.88,-6.22,1.42,5.67,4.37,10.08,0.0,0.0
-34477671.0,34700046.0,-222374.0,-18610788.0,-15866883.0,-8.42,8.48,-0.05,-4.55,-3.88,4.59,5.03,0.0,0.0
-4438552.0,9652829.0,-5214278.0,-1090311.0,-3348241.0,-1.33,2.9,-1.57,-0.33,-1.01,4.69,2.18,0.0,0.0
-17301166.0,20565088.0,-3263921.0,-11570384.0,-5730782.0,-7.64,9.08,-1.44,-5.11,-2.53,4.66,-0.64,0.0,0.0
7649698.0,4506835.0,-12156533.0,8243458.0,-593760.0,2.62,1.54,-4.16,2.82,-0.2,4.9,5.15,0.0,0.0
829681.0,12366276.0,-13195957.0,-6085778.0,6915459.0,0.29,4.36,-4.66,-2.15,2.44,5.12,4.49,0.0,0.0
-6911911.0,14678696.0,-7766785.0,-2414922.0,-4496989.0,-2.91,6.18,-3.27,-1.02,-1.89,4.61,-9.96,0.0,0.0
-5291042.0,8278864.0,-2987821.0,-3823728.0,-1467314.0,-3.11,4.87,-1.76,-2.25,-0.86,4.74,2.82,0.0,0.0
-4178240.0,8135433.0,-3957194.0,-8399747.0,4221507.0,-2.27,4.42,-2.15,-4.57,2.3,4.8,1.27,0.0,0.0
-6957065.0,10163501.0,-3206436.0,-5573126.0,-1383939.0,-5.26,7.69,-2.43,-4.22,-1.05,4.55,-5.21,0.0,0.0
-8691412.0,11359580.0,-2668168.0,-5786494.0,-2904918.0,-8.01,10.46,-2.46,-5.33,-2.68,4.36,-4.18,0.0,0.0
-3693501.0,6475653.0,-2782153.0,-3599351.0,-94150.0,-3.81,6.68,-2.87,-3.72,-0.1,4.46,2.29,0.0,0.0
1114172.0,2456602.0,-3570775.0,1088788.0,25384.0,0.92,2.04,-2.96,0.9,0.02,4.6,3.14,0.0,0.0
5389332.0,-1010368.0,-4378964.0,3251889.0,2137443.0,4.15,-0.78,-3.37,2.5,1.65,4.67,1.52,0.0,0.0
-5502096.0,5764619.0,-262523.0,-5502096.0,0.0,-5.94,6.23,-0.28,-5.94,0.0,4.63,-0.86,0.0,0.0
1817065.0,4597205.0,-6414269.0,4097667.0,-2280602.0,1.09,2.75,-3.83,2.45,-1.36,4.73,2.16,0.0,0.0
-15409332.0,11644916.0,3764418.0,-10162276.0,-5247056.0,-13.37,10.1,3.27,-8.81,-4.55,4.61,-2.54,0.0,0.0
-7470506.0,9962832.0,-2492326.0,-8536556.0,1066050.0,-7.04,9.39,-2.35,-8.05,1.01,4.41,-4.34,0.0,0.0
-12150670.0,14680634.0,-2529964.0,-12150670.0,0.0,-10.26,12.4,-2.14,-10.26,0.0,4.18,-5.22,0.0,0.0
-5483469.0,10228356.0,-4744887.0,-7662345.0,2178876.0,-6.1,11.38,-5.28,-8.53,2.42,4.22,0.96,0.0,0.0
-5985061.0,10567687.0,-4582626.0,-4869887.0,-1115174.0,-7.38,13.03,-5.65,-6.01,-1.38,4.03,-4.5,0.0,0.0
-2985353.0,6110593.0,-3125240.0,-2985353.0,0.0,-3.54,7.25,-3.71,-3.54,0.0,4.16,3.23,0.0,0.0
5076801.0,861795.0,-5938595.0,-1550767.0,6627568.0,3.71,0.63,-4.34,-1.13,4.84,4.44,6.73,0.0,0.0
-17409717.0,16135827.0,1273892.0,-11387449.0,-6022268.0,-15.16,14.05,1.11,-9.91,-5.24,4.35,-2.03,0.0,0.0
3244859.0,-287481.0,-2957378.0,3244859.0,0.0,3.86,-0.34,-3.52,3.86,0.0,4.42,1.61,0.0,0.0
-2943666.0,4848025.0,-1904357.0,-2943666.0,0.0,-3.7,6.09,-2.39,-3.7,0.0,4.34,-1.81,0.0,0.0
-6357994.0,9518242.0,-3160247.0,-3659662.0,-2698332.0,-6.92,10.37,-3.44,-3.99,-2.94,4.19,-3.46,0.0,0.0
3707126.0,-1250934.0,-2456192.0,3707126.0,0.0,5.15,-1.74,-3.41,5.15,0.0,4.23,0.95,0.0,0.0
6256819.0,340559.0,-6597379.0,1763254.0,4493565.0,4.32,0.24,-4.55,1.22,3.1,4.33,2.36,0.0,0.0
-5674700.0,6601528.0,-926828.0,-5567175.0,-107525.0,-6.54,7.61,-1.07,-6.42,-0.12,4.16,-3.93,0.0,0.0
-3713139.0,4349580.0,-636439.0,-2813949.0,-899190.0,-6.22,7.28,-1.07,-4.71,-1.51,4.12,-0.96,0.0,0.0
-8874745.0,6571882.0,2302863.0,-8874745.0,0.0,-15.34,11.36,3.98,-15.34,0.0,4.04,-1.94,0.0,0.0
-3273998.0,7364144.0,-4090145.0,-3273998.0,0.0,-3.89,8.74,-4.85,-3.89,0.0,4.02,-0.5,0.0,0.0
-964280.0,-223013.0,1187294.0,-964280.0,0.0,-1.22,-0.28,1.5,-1.22,0.0,4.05,0.75,0.0,0.0
-8792406.0,19862473.0,-11070067.0,-8965561.0,173155.0,-9.18,20.74,-11.56,-9.36,0.18,3.91,-3.46,0.0,0.0
-1714747.0,9766191.0,-8051443.0,-501475.0,-1213272.0,-1.96,11.18,-9.21,-0.57,-1.39,3.93,0.51,0.0,0.0
-4875922.0,11553441.0,-6677520.0,-4875922.0,0.0,-6.99,16.57,-9.57,-6.99,0.0,3.75,-4.58,0.0,0.0
-14363856.0,18423578.0,-4059721.0,-12546992.0,-1816864.0,-12.09,15.51,-3.42,-10.56,-1.53,3.38,-9.87,0.0,0.0
3313202.0,-565210.0,-2747992.0,2886571.0,426631.0,2.03,-0.35,-1.69,1.77,0.26,3.72,10.06,0.0,0.0
-8879899.0,19794228.0,-10914330.0,-8099815.0,-780084.0,-3.38,7.54,-4.16,-3.08,-0.3,3.81,2.42,0.0,0.0
