m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
-1004997.0,3240827.0,-2235831.0,-1004997.0,0.0,-6.14,19.81,-13.67,-6.14,0.0,2.58,-2.27,0.0,0.0
-917564.0,1799848.0,-882284.0,-917564.0,0.0,-4.01,7.86,-3.85,-4.01,0.0,2.45,-5.04,0.0,0.0
-1676252.0,2677165.0,-1000912.0,-1676252.0,0.0,-7.9,12.62,-4.72,-7.9,0.0,2.37,-3.27,0.0,0.0
-377861.0,679044.0,-301182.0,-377861.0,0.0,-17.26,31.02,-13.76,-17.26,0.0,2.13,-10.13,0.0,0.0
-1924287.0,2733311.0,-809023.0,-1901277.0,-23010.0,-7.03,9.99,-2.96,-6.95,-0.08,2.0,-6.1,0.0,0.0
3025502.0,717148.0,-3742652.0,1289982.0,1735520.0,18.32,4.34,-22.67,7.81,10.51,2.2,10.0,0.0,0.0
-3422244.0,864849.0,2557395.0,-3422244.0,0.0,-8.05,2.03,6.02,-8.05,0.0,2.23,1.36,0.0,0.0
-2010304.0,3828901.0,-1818598.0,-2010304.0,0.0,-3.35,6.38,-3.03,-3.35,0.0,2.37,6.28,0.0,0.0
-778999.0,171519.0,607481.0,-778999.0,0.0,-1.58,0.35,1.23,-1.58,0.0,2.37,0.0,0.0,0.0
1923233.0,-733923.0,-1189309.0,1923233.0,0.0,5.09,-1.94,-3.15,5.09,0.0,2.34,-1.27,0.0,0.0
871088.0,2215738.0,-3086827.0,-1267976.0,2139064.0,3.26,8.3,-11.56,-4.75,8.01,2.37,1.28,0.0,0.0
-2146462.0,3877224.0,-1730761.0,-548203.0,-1598259.0,-7.76,14.02,-6.26,-1.98,-5.78,2.33,-1.69,0.0,0.0
-1949028.0,2661638.0,-712610.0,-1962023.0,12995.0,-11.97,16.35,-4.38,-12.05,0.08,2.3,-1.29,0.0,0.0
955493.0,-705744.0,-249748.0,926105.0,29388.0,4.05,-2.99,-1.06,3.93,0.12,2.39,3.91,0.0,0.0
1404147.0,-614077.0,-790070.0,1404147.0,0.0,5.08,-2.22,-2.86,5.08,0.0,2.46,2.93,0.0,0.0
-2992767.0,2335566.0,657202.0,-2992767.0,0.0,-13.47,10.51,2.96,-13.47,0.0,2.4,-2.44,0.0,0.0
-1345998.0,994794.0,351204.0,-1345998.0,0.0,-6.7,4.95,1.75,-6.7,0.0,2.41,0.42,0.0,0.0
-503.0,1694383.0,-1693880.0,-503.0,0.0,-0.0,7.91,-7.91,-0.0,0.0,2.41,0.0,0.0,0.0
-2192255.0,1576083.0,616172.0,-2192255.0,0.0,-9.64,6.93,2.71,-9.64,0.0,2.42,0.41,0.0,0.0
-762579.0,3068911.0,-2306331.0,-762579.0,0.0,-2.06,8.28,-6.23,-2.06,0.0,2.33,-3.72,0.0,0.0
1529001.0,-2684745.0,1155744.0,1529001.0,0.0,5.73,-10.05,4.33,5.73,0.0,2.38,2.15,0.0,0.0
-7664075.0,5441845.0,2222230.0,-7664075.0,0.0,-22.47,15.95,6.51,-22.47,0.0,2.32,-2.52,0.0,0.0
-5939553.0,7876202.0,-1936648.0,-5939553.0,0.0,-17.48,23.19,-5.7,-17.48,0.0,2.13,-8.19,0.0,0.0
-1569882.0,50357.0,1519525.0,-1569882.0,0.0,-6.72,0.22,6.5,-6.72,0.0,2.19,2.82,0.0,0.0
-4301940.0,4181625.0,120316.0,943334.0,-5245274.0,-12.67,12.31,0.35,2.78,-15.44,2.19,0.0,0.0,0.0
-1179960.0,1412199.0,-232239.0,-1179960.0,0.0,-6.22,7.44,-1.22,-6.22,0.0,2.18,-0.46,0.0,0.0
611297.0,608690.0,-1219987.0,611297.0,0.0,1.95,1.94,-3.89,1.95,0.0,2.22,1.83,0.0,0.0
-2043554.0,2080337.0,-36784.0,-2043554.0,0.0,-6.74,6.86,-0.12,-6.74,0.0,2.2,-0.9,0.0,0.0
-5377921.0,7934065.0,-2556145.0,-5377921.0,0.0,-18.78,27.7,-8.92,-18.78,0.0,2.08,-5.45,0.0,0.0
1064566.0,1042760.0,-2107326.0,1064566.0,0.0,4.53,4.44,-8.97,4.53,0.0,2.12,1.92,0.0,0.0
5532288.0,-1321924.0,-4210364.0,971656.0,4560632.0,7.3,-1.75,-5.56,1.28,6.02,2.33,9.91,0.0,0.0
-11710388.0,9712725.0,1997664.0,-10471866.0,-1238522.0,-15.45,12.82,2.64,-13.82,-1.63,2.15,-7.73,0.0,0.0
-718729.0,2179061.0,-1460332.0,-718729.0,0.0,-1.87,5.68,-3.8,-1.87,0.0,2.08,-3.26,0.0,0.0
-2222016.0,3505454.0,-1283439.0,-2222016.0,0.0,-6.84,10.79,-3.95,-6.84,0.0,2.01,-3.37,0.0,0.0
47840.0,-47022.0,-817.0,-194560.0,242400.0,0.21,-0.2,-0.0,-0.84,1.05,2.0,-0.5,0.0,0.0
-3346451.0,3883593.0,-537142.0,-3346451.0,0.0,-14.75,17.11,-2.37,-14.75,0.0,1.93,-3.5,0.0,0.0
41549.0,2105425.0,-2146973.0,41549.0,0.0,0.17,8.83,-9.0,0.17,0.0,1.89,-2.07,0.0,0.0
-1141805.0,1733200.0,-591395.0,-1141805.0,0.0,-6.65,10.1,-3.45,-6.65,0.0,1.9,0.53,0.0,0.0
-1283224.0,2786458.0,-1503234.0,-1283224.0,0.0,-8.64,18.77,-10.13,-8.64,0.0,1.81,-4.74,0.0,0.0
1150564.0,447618.0,-1598182.0,1150564.0,0.0,7.59,2.95,-10.54,7.59,0.0,1.87,3.31,0.0,0.0
108155.0,535054.0,-643209.0,108155.0,0.0,0.63,3.1,-3.72,0.63,0.0,1.92,2.67,0.0,0.0
-184484.0,916828.0,-732344.0,-184484.0,0.0,-1.4,6.95,-5.56,-1.4,0.0,1.89,-1.56,0.0,0.0
-268410.0,164216.0,104195.0,-268410.0,0.0,-2.81,1.72,1.09,-2.81,0.0,1.87,-1.06,0.0,0.0
-672158.0,1795315.0,-1123157.0,-672158.0,0.0,-5.99,16.0,-10.01,-5.99,0.0,1.8,-3.74,0.0,0.0
86852.0,-499949.0,413097.0,48312.0,38540.0,0.96,-5.54,4.58,0.54,0.43,1.8,0.0,0.0,0.0
-547342.0,761498.0,-214155.0,-547342.0,0.0,-5.29,7.35,-2.07,-5.29,0.0,1.8,0.0,0.0,0.0
-1966228.0,1217140.0,749088.0,-1827106.0,-139122.0,-11.12,6.88,4.24,-10.34,-0.79,1.83,1.67,0.0,0.0
-919959.0,495924.0,424034.0,-919959.0,0.0,-5.73,3.09,2.64,-5.73,0.0,1.82,-0.55,0.0,0.0
3130492.0,-408653.0,-2721840.0,1456796.0,1673696.0,9.81,-1.28,-8.53,4.56,5.24,1.91,4.95,0.0,0.0
-1771107.0,2395378.0,-624271.0,-503517.0,-1267590.0,-9.53,12.89,-3.36,-2.71,-6.82,1.87,-2.09,0.0,0.0
315349.0,747991.0,-1063341.0,315349.0,0.0,1.37,3.25,-4.62,1.37,0.0,1.92,2.67,0.0,0.0
-3184276.0,4457477.0,-1273200.0,-3184276.0,0.0,-16.14,22.59,-6.45,-16.14,0.0,1.83,-4.69,0.0,0.0
-380733.0,1225523.0,-844790.0,-380733.0,0.0,-4.1,13.19,-9.09,-4.1,0.0,1.77,-3.28,0.0,0.0
624345.0,-656416.0,32071.0,624345.0,0.0,6.34,-6.67,0.33,6.34,0.0,1.81,2.26,0.0,0.0
-1292726.0,1572109.0,-279382.0,-1292726.0,0.0,-12.15,14.77,-2.63,-12.15,0.0,1.77,-2.21,0.0,0.0
-913160.0,1491732.0,-578572.0,-913160.0,0.0,-8.94,14.6,-5.66,-8.94,0.0,1.75,-1.13,0.0,0.0
-983419.0,651903.0,331516.0,-983419.0,0.0,-7.16,4.75,2.41,-7.16,0.0,1.74,-0.57,0.0,0.0
422968.0,779364.0,-1202332.0,422968.0,0.0,2.97,5.47,-8.43,2.97,0.0,1.68,-3.45,0.0,0.0
-1920850.0,1890787.0,30062.0,-1920850.0,0.0,-10.62,10.45,0.17,-10.62,0.0,1.61,-4.17,0.0,0.0
-1853780.0,4285671.0,-2431891.0,-1853780.0,0.0,-8.95,20.69,-11.74,-8.95,0.0,1.57,-2.48,0.0,0.0
-12427.0,410970.0,-398544.0,-12427.0,0.0,-0.09,2.98,-2.89,-0.09,0.0,1.51,-3.82,0.0,0.0
-2861904.0,2651823.0,210082.0,-2861904.0,0.0,-9.85,9.13,0.72,-9.85,0.0,1.37,-9.27,0.0,0.0
7082786.0,-3118592.0,-3964195.0,5678340.0,1404446.0,57.0,-25.1,-31.9,45.7,11.3,1.51,10.22,0.0,0.0
-4995127.0,5880962.0,-885835.0,-5065951.0,70824.0,-6.72,7.91,-1.19,-6.81,0.1,1.65,9.27,0.0,0.0
1034060.0,703429.0,-1737489.0,1427420.0,-393360.0,8.21,5.58,-13.79,11.33,-3.12,1.49,-9.7,0.0,0.0
