m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
-3365549.0,3430664.0,-65115.0,-3365549.0,0.0,-19.54,19.92,-0.38,-19.54,0.0,2.15,-0.46,0.0,0.0
-750125.0,1838494.0,-1088369.0,-750125.0,0.0,-5.71,14.0,-8.29,-5.71,0.0,2.12,-1.4,0.0,0.0
-2223751.0,3947647.0,-1723896.0,-2223751.0,0.0,-10.15,18.02,-7.87,-10.15,0.0,2.04,-3.77,0.0,0.0
-352008.0,1565512.0,-1213503.0,-352008.0,0.0,-2.3,10.21,-7.92,-2.3,0.0,2.05,0.49,0.0,0.0
889893.0,-381380.0,-508514.0,889893.0,0.0,3.77,-1.62,-2.15,3.77,0.0,2.12,3.41,0.0,0.0
38253.0,1361402.0,-1399655.0,38253.0,0.0,0.25,8.77,-9.01,0.25,0.0,2.08,-1.89,0.0,0.0
298486.0,-347633.0,49148.0,298486.0,0.0,1.9,-2.21,0.31,1.9,0.0,2.11,1.44,0.0,0.0
-204626.0,1844803.0,-1640176.0,850374.0,-1055000.0,-1.23,11.13,-9.9,5.13,-6.36,2.09,-0.95,0.0,0.0
-1149999.0,1098182.0,51817.0,-1149999.0,0.0,-11.44,10.92,0.52,-11.44,0.0,2.09,0.0,0.0,0.0
-4583823.0,5472728.0,-888904.0,-3512992.0,-1070831.0,-23.51,28.07,-4.56,-18.02,-5.49,2.03,-2.87,0.0,0.0
3684459.0,-5744640.0,2060180.0,3379231.0,305228.0,9.07,-14.14,5.07,8.32,0.75,2.13,4.93,0.0,0.0
-1194605.0,2254096.0,-1059491.0,-1194605.0,0.0,-5.57,10.51,-4.94,-5.57,0.0,2.11,-0.94,0.0,0.0
-2121599.0,1711083.0,410516.0,-2121599.0,0.0,-12.4,10.0,2.4,-12.4,0.0,2.13,0.95,0.0,0.0
-3093959.0,4465667.0,-1371707.0,-3093959.0,0.0,-14.96,21.59,-6.63,-14.96,0.0,2.07,-2.82,0.0,0.0
-3823857.0,6321239.0,-2497382.0,-3823857.0,0.0,-14.72,24.34,-9.61,-14.72,0.0,1.97,-4.83,0.0,0.0
3205716.0,-2521902.0,-683814.0,3205716.0,0.0,14.36,-11.29,-3.06,14.36,0.0,2.02,2.54,0.0,0.0
3516254.0,-2479870.0,-1036384.0,2293781.0,1222473.0,20.3,-14.31,-5.98,13.24,7.06,2.07,2.48,0.0,0.0
389027.0,-780556.0,391529.0,389027.0,0.0,2.49,-4.99,2.5,2.49,0.0,2.08,0.48,0.0,0.0
