m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
25314209.0,-34547629.0,9233420.0,10464146.0,14850063.0,5.64,-7.7,2.06,2.33,3.31,8.56,-0.23,0.0,0.0
30417443.0,-10453680.0,-19963762.0,8178958.0,22238485.0,9.22,-3.17,-6.05,2.48,6.74,8.88,3.74,0.0,0.0
-11985005.0,2674492.0,9310512.0,-36721872.0,24736867.0,-3.54,0.79,2.75,-10.85,7.31,8.94,0.68,0.0,0.0
-33769523.0,7940473.0,25829050.0,-35890666.0,2121143.0,-12.77,3.0,9.77,-13.58,0.8,8.81,-1.45,0.0,0.0
-19289979.0,9353150.0,9936830.0,957613.0,-20247592.0,-6.16,2.99,3.17,0.31,-6.47,8.93,1.36,0.0,0.0
-8583380.0,4213611.0,4369770.0,-10919854.0,2336474.0,-7.84,3.85,3.99,-9.98,2.13,8.84,-1.01,0.0,0.0
-29244578.0,14723238.0,14521341.0,-24757982.0,-4486596.0,-20.78,10.46,10.32,-17.59,-3.19,8.59,-2.83,0.0,0.0
-15448426.0,10301518.0,5146908.0,-17735955.0,2287529.0,-11.14,7.43,3.71,-12.79,1.65,8.48,-1.28,0.0,0.0
-2722668.0,1962610.0,760058.0,-1858636.0,-864032.0,-12.73,9.18,3.55,-8.69,-4.04,8.06,-4.95,0.0,0.0
-53949452.0,30573121.0,23376332.0,13453799.0,-67403251.0,-14.52,8.23,6.29,3.62,-18.13,7.75,-3.85,0.0,0.0
1241608.0,2731950.0,-3973557.0,-6950084.0,8191692.0,0.78,1.72,-2.5,-4.37,5.15,7.86,1.42,0.0,0.0
7650109.0,-3510684.0,-4139425.0,-1026420.0,8676529.0,6.78,-3.11,-3.67,-0.91,7.68,8.02,2.04,0.0,0.0
-7456898.0,4411974.0,3044924.0,-4878296.0,-2578602.0,-7.67,4.54,3.13,-5.02,-2.65,8.06,0.5,0.0,0.0
-2358871.0,726079.0,1632791.0,-1586520.0,-772351.0,-2.61,0.8,1.81,-1.76,-0.85,8.1,0.5,0.0,0.0
29970457.0,-11056721.0,-18913737.0,-5510337.0,35480794.0,22.41,-8.27,-14.14,-4.12,26.53,8.51,5.06,0.0,0.0
7440757.0,-585452.0,-6855304.0,6960484.0,480273.0,5.52,-0.43,-5.09,5.16,0.36,8.73,2.59,0.0,0.0
-14159390.0,6940687.0,7218703.0,-12515958.0,-1643432.0,-15.73,7.71,8.02,-13.9,-1.83,8.58,-1.72,0.0,0.0
9978457.0,-4018687.0,-5959771.0,4284141.0,5694316.0,9.01,-3.63,-5.38,3.87,5.14,8.81,2.68,0.0,0.0
-17267614.0,4781596.0,12486017.0,-19028218.0,1760604.0,-9.03,2.5,6.53,-9.95,0.92,8.96,1.7,0.0,0.0
33836584.0,-10714577.0,-23122007.0,-9475365.0,43311949.0,13.69,-4.33,-9.35,-3.83,17.52,9.29,3.68,0.0,0.0
-16906322.0,3659727.0,13246596.0,-18283679.0,1377357.0,-9.34,2.02,7.32,-10.1,0.76,9.24,-0.54,0.0,0.0
-25700929.0,9995240.0,15705689.0,-22666857.0,-3034072.0,-15.48,6.02,9.46,-13.65,-1.83,9.25,0.11,0.0,0.0
-25481374.0,6599191.0,18882184.0,-18818319.0,-6663055.0,-16.56,4.29,12.27,-12.23,-4.33,9.21,-0.43,0.0,0.0
-7552352.0,5792781.0,1759571.0,-8557983.0,1005631.0,-5.21,4.0,1.21,-5.91,0.69,9.23,0.22,0.0,0.0
-28519075.0,11271838.0,17247237.0,-19425495.0,-9093580.0,-15.43,6.1,9.33,-10.51,-4.92,9.13,-1.08,0.0,0.0
-1308873.0,4313901.0,-3005027.0,-3826412.0,2517539.0,-1.23,4.07,-2.83,-3.61,2.37,9.2,0.77,0.0,0.0
25784405.0,-12381747.0,-13402657.0,-12604553.0,38388958.0,8.96,-4.3,-4.66,-4.38,13.35,9.66,5.0,0.0,0.0
-13436657.0,15878203.0,-2441548.0,-8574739.0,-4861918.0,-3.93,4.64,-0.71,-2.51,-1.42,9.56,-1.04,0.0,0.0
54185979.0,-9207949.0,-44978029.0,5392243.0,48793736.0,18.9,-3.21,-15.69,1.88,17.02,10.04,5.02,0.0,0.0
-8943657.0,11252688.0,-2309033.0,-14655673.0,5712016.0,-3.05,3.84,-0.79,-5.01,1.95,10.23,1.89,0.0,0.0
-25477919.0,17427649.0,8050269.0,-30738633.0,5260714.0,-7.62,5.21,2.41,-9.19,1.57,10.38,1.47,0.0,0.0
-25703763.0,12658782.0,13044981.0,-10221864.0,-15481899.0,-14.84,7.31,7.53,-5.9,-8.94,10.34,-0.39,0.0,0.0
-1494663.0,-955311.0,2449974.0,3166694.0,-4661357.0,-1.41,-0.9,2.31,2.99,-4.4,10.42,0.77,0.0,0.0
-25902999.0,11782794.0,14120205.0,-10389158.0,-15513841.0,-14.67,6.67,8.0,-5.88,-8.79,10.1,-3.07,0.0,0.0
-20908706.0,11321158.0,9587548.0,-14384304.0,-6524402.0,-10.01,5.42,4.59,-6.89,-3.12,9.99,-1.09,0.0,0.0
7476997.0,-2074452.0,-5402545.0,1775223.0,5701774.0,5.48,-1.52,-3.96,1.3,4.18,10.05,0.6,0.0,0.0
-2291462.0,7560251.0,-5268789.0,270911.0,-2562373.0,-1.76,5.79,-4.04,0.21,-1.96,9.95,-1.0,0.0,0.0
-15506106.0,9716931.0,5789175.0,3897540.0,-19403646.0,-8.13,5.09,3.03,2.04,-10.17,9.72,-2.31,0.0,0.0
-2128169.0,5793755.0,-3665586.0,-2954173.0,826004.0,-1.32,3.6,-2.28,-1.84,0.51,9.68,-0.41,0.0,0.0
-7556952.0,4301462.0,3255490.0,-5450192.0,-2106760.0,-5.43,3.09,2.34,-3.92,-1.51,9.64,-0.41,0.0,0.0
-9493245.0,7566549.0,1926697.0,-10046020.0,552775.0,-8.66,6.9,1.76,-9.16,0.5,9.5,-1.45,0.0,0.0
-18313430.0,14484582.0,3828847.0,-8461284.0,-9852146.0,-11.82,9.35,2.47,-5.46,-6.36,9.18,-3.37,0.0,0.0
3728299.0,5741116.0,-9469415.0,802874.0,2925425.0,4.28,6.6,-10.88,0.92,3.36,9.25,0.76,0.0,0.0
-12240733.0,15236508.0,-2995775.0,-3272022.0,-8968711.0,-9.67,12.04,-2.37,-2.59,-7.09,8.79,-4.97,0.0,0.0
4359473.0,4354804.0,-8714277.0,3702377.0,657096.0,4.64,4.64,-9.28,3.94,0.7,8.92,1.48,0.0,0.0
-11370537.0,6243664.0,5126873.0,-9403672.0,-1966865.0,-10.56,5.8,4.76,-8.74,-1.83,9.08,1.79,0.0,0.0
5498966.0,390836.0,-5889803.0,-3704072.0,9203038.0,5.06,0.36,-5.42,-3.41,8.46,9.16,0.88,0.0,0.0
-17189126.0,12552306.0,4636818.0,-15813721.0,-1375405.0,-17.59,12.84,4.74,-16.18,-1.41,8.92,-2.62,0.0,0.0
-24041012.0,10740367.0,13300645.0,-10891736.0,-13149276.0,-20.61,9.21,11.4,-9.34,-11.27,8.49,-4.82,0.0,0.0
11494404.0,-4312388.0,-7182016.0,-1464274.0,12958678.0,20.33,-7.63,-12.71,-2.59,22.93,8.91,4.95,0.0,0.0
106583.0,3464640.0,-3571224.0,-3504796.0,3611379.0,0.04,1.38,-1.42,-1.4,1.44,9.17,2.92,0.0,0.0
4585850.0,-7469501.0,2883651.0,3824982.0,760868.0,5.03,-8.19,3.16,4.19,0.83,9.25,0.87,0.0,0.0
9480011.0,-3486520.0,-5993492.0,10243465.0,-763454.0,9.11,-3.35,-5.76,9.84,-0.73,9.38,1.41,0.0,0.0
9793694.0,-3632629.0,-6161065.0,1585916.0,8207778.0,7.08,-2.63,-4.46,1.15,5.94,9.65,2.88,0.0,0.0
3889003.0,-4286753.0,397751.0,-7751240.0,11640243.0,3.96,-4.37,0.41,-7.89,11.85,9.8,1.55,0.0,0.0
-561556.0,2975152.0,-2413595.0,415182.0,-976738.0,-0.72,3.79,-3.07,0.53,-1.24,9.82,0.2,0.0,0.0
7492437.0,-5388015.0,-2104422.0,-5365760.0,12858197.0,6.35,-4.56,-1.78,-4.54,10.89,9.96,1.43,0.0,0.0
8031723.0,58506.0,-8090229.0,2659183.0,5372540.0,7.6,0.06,-7.66,2.52,5.08,10.01,0.5,0.0,0.0
-3370225.0,-52608.0,3422831.0,-6414135.0,3043910.0,-4.02,-0.06,4.08,-7.64,3.63,9.98,-0.3,0.0,0.0
-36399541.0,22993894.0,13405647.0,-25961449.0,-10438092.0,-17.91,11.32,6.6,-12.78,-5.14,9.57,-4.11,0.0,0.0
5619766.0,-274830.0,-5344936.0,4260643.0,1359123.0,6.8,-0.33,-6.47,5.15,1.64,9.6,0.31,0.0,0.0
-11545915.0,5347867.0,6198047.0,-5711436.0,-5834479.0,-16.37,7.58,8.79,-8.1,-8.27,9.54,-0.62,0.0,0.0
1410569.0,-1049292.0,-361277.0,5048288.0,-3637719.0,1.61,-1.19,-0.41,5.75,-4.14,9.65,1.15,0.0,0.0
-4424189.0,1109565.0,3314624.0,-7238086.0,2813897.0,-5.97,1.5,4.47,-9.76,3.8,9.69,0.41,0.0,0.0
2413527.0,-91674.0,-2321853.0,7347696.0,-4934169.0,2.27,-0.09,-2.18,6.91,-4.64,9.77,0.83,0.0,0.0
-42598685.0,22577726.0,20020960.0,-13248184.0,-29350501.0,-21.64,11.47,10.17,-6.73,-14.91,9.41,-3.68,0.0,0.0
-52183570.0,22251394.0,29932175.0,-21537569.0,-30646001.0,-25.44,10.85,14.59,-10.5,-14.94,9.07,-3.61,0.0,0.0
-36271338.0,9905470.0,26365867.0,-22010038.0,-14261300.0,-24.34,6.65,17.7,-14.77,-9.57,9.18,1.21,0.0,0.0
-22971343.0,10670119.0,12301224.0,-13709404.0,-9261939.0,-14.12,6.56,7.56,-8.43,-5.69,9.04,-1.53,0.0,0.0
-76031940.0,29912674.0,46119266.0,-46203684.0,-29828256.0,-25.65,10.09,15.56,-15.59,-10.06,8.84,-2.21,0.0,0.0
