m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
997650.0,226729.0,-1224379.0,983510.0,14140.0,2.67,0.61,-3.28,2.63,0.04,2.02,5.21,0.0,0.0
3277056.0,1021833.0,-4298889.0,1592716.0,1684340.0,5.42,1.69,-7.11,2.63,2.78,2.05,1.49,0.0,0.0
-2381387.0,907299.0,1474088.0,-2381387.0,0.0,-6.18,2.36,3.83,-6.18,0.0,1.95,-4.88,0.0,0.0
1705263.0,-1441285.0,-263977.0,1705263.0,0.0,5.98,-5.06,-0.93,5.98,0.0,1.96,0.51,0.0,0.0
-2659933.0,1624716.0,1035219.0,-1729934.0,-929999.0,-11.71,7.15,4.56,-7.61,-4.09,1.86,-5.1,0.0,0.0
-217468.0,566038.0,-348570.0,-217468.0,0.0,-1.54,4.01,-2.47,-1.54,0.0,1.89,1.61,0.0,0.0
-611239.0,413221.0,198018.0,-1511239.0,900000.0,-3.86,2.61,1.25,-9.53,5.68,1.8,-4.76,0.0,0.0
-1129254.0,-299150.0,1428404.0,-1129254.0,0.0,-6.88,-1.82,8.7,-6.88,0.0,1.72,-4.44,0.0,0.0
729430.0,-613409.0,-116021.0,729430.0,0.0,56.01,-47.1,-8.91,56.01,0.0,1.81,5.23,0.0,0.0
553850.0,-556700.0,2850.0,553850.0,0.0,59.57,-59.88,0.31,59.57,0.0,1.9,4.97,0.0,0.0
1759000.0,-937000.0,-822000.0,1759000.0,0.0,48.67,-25.92,-22.74,48.67,0.0,2.0,5.26,0.0,0.0
9269425.0,-6367063.0,-2902361.0,10168645.0,-899220.0,19.27,-13.24,-6.03,21.14,-1.87,2.1,5.0,0.0,0.0
750979.0,713449.0,-1464427.0,349643.0,401336.0,1.48,1.4,-2.88,0.69,0.79,2.19,4.29,0.0,0.0
2513411.0,-1694664.0,-818747.0,2513411.0,0.0,10.14,-6.84,-3.3,10.14,0.0,2.3,5.02,0.0,0.0
-1897554.0,858573.0,1038980.0,-156272.0,-1741282.0,-8.56,3.87,4.69,-0.7,-7.86,2.42,5.22,0.0,0.0
-3309773.0,2324879.0,984895.0,-2069817.0,-1239956.0,-5.03,3.54,1.5,-3.15,-1.89,2.3,-4.96,0.0,0.0
-307257.0,1020540.0,-713283.0,-307257.0,0.0,-7.65,25.4,-17.75,-7.65,0.0,2.19,-4.78,0.0,0.0
-703456.0,903552.0,-200096.0,-703456.0,0.0,-22.67,29.12,-6.45,-22.67,0.0,2.08,-5.02,0.0,0.0
-187201.0,-234799.0,421999.0,-3368924.0,3181723.0,-0.36,-0.46,0.82,-6.55,6.19,2.14,2.88,0.0,0.0
808850.0,-1320519.0,511670.0,808850.0,0.0,3.13,-5.11,1.98,3.13,0.0,2.1,-1.87,0.0,0.0
-792424.0,1090415.0,-297992.0,-792424.0,0.0,-3.31,4.56,-1.25,-3.31,0.0,2.14,1.9,0.0,0.0
-5041455.0,4083829.0,957627.0,-4026159.0,-1015296.0,-17.97,14.56,3.41,-14.35,-3.62,2.04,-4.67,0.0,0.0
349865.0,954749.0,-1304615.0,349865.0,0.0,2.48,6.76,-9.24,2.48,0.0,2.04,0.0,0.0,0.0
-1582333.0,1480984.0,101349.0,-1582333.0,0.0,-9.17,8.58,0.59,-9.17,0.0,2.02,-0.98,0.0,0.0
-537446.0,239056.0,298392.0,-537446.0,0.0,-4.04,1.8,2.25,-4.04,0.0,2.02,0.0,0.0,0.0
-838246.0,196197.0,642050.0,-838246.0,0.0,-6.83,1.6,5.23,-6.83,0.0,1.98,-1.98,0.0,0.0
170219.0,-43307.0,-126913.0,170219.0,0.0,1.98,-0.5,-1.47,1.98,0.0,1.93,-2.53,0.0,0.0
-594971.0,762839.0,-167869.0,-594971.0,0.0,-3.93,5.04,-1.11,-3.93,0.0,1.84,-4.66,0.0,0.0
-878488.0,960594.0,-82106.0,-878488.0,0.0,-8.05,8.81,-0.75,-8.05,0.0,1.78,-3.26,0.0,0.0
-302797.0,1085966.0,-783169.0,-302797.0,0.0,-2.56,9.18,-6.62,-2.56,0.0,1.69,-5.06,0.0,0.0
291165.0,-596764.0,305599.0,291165.0,0.0,10.28,-21.07,10.79,10.28,0.0,1.77,4.73,0.0,0.0
0.0,-188995.0,188994.0,0.0,0.0,0.0,-30.41,30.41,0.0,0.0,1.86,5.08,0.0,0.0
603093.0,-2303438.0,1700344.0,603093.0,0.0,3.51,-13.4,9.89,3.51,0.0,1.95,4.84,0.0,0.0
838523.0,1260868.0,-2099392.0,838523.0,0.0,3.05,4.59,-7.64,3.05,0.0,2.05,5.13,0.0,0.0
260190.0,811820.0,-1072010.0,260190.0,0.0,0.95,2.96,-3.91,0.95,0.0,2.15,4.88,0.0,0.0
1556689.0,-360903.0,-1195786.0,1556689.0,0.0,8.38,-1.94,-6.43,8.38,0.0,2.26,5.12,0.0,0.0
678227.0,-2268770.0,1590543.0,678227.0,0.0,2.51,-8.4,5.89,2.51,0.0,2.37,4.87,0.0,0.0
2107287.0,-1450913.0,-656374.0,2107287.0,0.0,38.04,-26.19,-11.85,38.04,0.0,2.49,5.06,0.0,0.0
-2724241.0,5080454.0,-2356214.0,-1172646.0,-1551595.0,-3.97,7.41,-3.44,-1.71,-2.26,2.45,-1.61,0.0,0.0
339488.0,-615138.0,275651.0,-440312.0,779800.0,1.27,-2.3,1.03,-1.65,2.92,2.57,4.9,0.0,0.0
1273000.0,-145266.0,-1127734.0,1130692.0,142308.0,15.17,-1.73,-13.44,13.47,1.7,2.7,5.06,0.0,0.0
1182522.0,-711653.0,-470870.0,1076590.0,105932.0,64.5,-38.81,-25.68,58.72,5.78,2.84,5.19,0.0,0.0
1360316.0,-1034006.0,-326310.0,692200.0,668116.0,35.78,-27.2,-8.58,18.21,17.57,2.98,4.93,0.0,0.0
1435702.0,-2710965.0,1275265.0,2193597.0,-757895.0,2.0,-3.78,1.78,3.06,-1.06,3.13,5.03,0.0,0.0
-4163013.0,5429313.0,-1266300.0,-4851629.0,688616.0,-8.25,10.76,-2.51,-9.62,1.37,3.29,5.11,0.0,0.0
-35565.0,2744490.0,-2708924.0,-418758.0,383193.0,-0.06,4.77,-4.71,-0.73,0.67,3.45,4.86,0.0,0.0
1134508.0,-1045094.0,-89414.0,76382.0,1058126.0,34.44,-31.72,-2.71,2.32,32.12,3.62,4.93,0.0,0.0
535420.0,-449350.0,-86070.0,535420.0,0.0,54.77,-45.97,-8.8,54.77,0.0,3.8,4.97,0.0,0.0
624199.0,-407143.0,-217056.0,624199.0,0.0,73.85,-48.17,-25.68,73.85,0.0,3.99,5.0,0.0,0.0
-6082671.0,2797083.0,3285588.0,-5134321.0,-948350.0,-12.34,5.67,6.66,-10.41,-1.92,4.19,5.01,0.0,0.0
-3088958.0,4431562.0,-1342603.0,-3275325.0,186367.0,-3.91,5.62,-1.7,-4.15,0.24,4.06,-3.1,0.0,0.0
-8297169.0,6750064.0,1547107.0,-4788481.0,-3508688.0,-19.11,15.55,3.56,-11.03,-8.08,3.86,-4.93,0.0,0.0
-1051638.0,4554493.0,-3502855.0,1266605.0,-2318243.0,-1.51,6.56,-5.04,1.82,-3.34,3.82,-1.04,0.0,0.0
-498316.0,2849523.0,-2351207.0,-602656.0,104340.0,-1.35,7.72,-6.37,-1.63,0.28,3.73,-2.36,0.0,0.0
2555313.0,-638319.0,-1916993.0,2352890.0,202423.0,8.25,-2.06,-6.19,7.59,0.65,3.54,-5.09,0.0,0.0
1233961.0,-1738545.0,504584.0,358645.0,875316.0,17.79,-25.07,7.28,5.17,12.62,3.72,5.08,0.0,0.0
871929.0,-709470.0,-162460.0,871929.0,0.0,49.74,-40.47,-9.27,49.74,0.0,3.91,5.11,0.0,0.0
1058735.0,-882828.0,-175908.0,475527.0,583208.0,48.31,-40.29,-8.03,21.7,26.61,4.11,5.12,0.0,0.0
964346.0,-203942.0,-760404.0,725643.0,238703.0,1.13,-0.24,-0.89,0.85,0.28,4.32,5.11,0.0,0.0
2665405.0,-156135.0,-2509270.0,2775693.0,-110288.0,7.48,-0.44,-7.05,7.79,-0.31,4.54,5.09,0.0,0.0
-9058640.0,6156789.0,2901852.0,-8023550.0,-1035090.0,-8.84,6.01,2.83,-7.83,-1.01,4.54,0.0,0.0,0.0
-847407.0,2259741.0,-1412334.0,-79200.0,-768207.0,-1.09,2.92,-1.82,-0.1,-0.99,4.32,-4.85,0.0,0.0
-5670867.0,2139747.0,3531120.0,-5968404.0,297537.0,-11.82,4.46,7.36,-12.44,0.62,4.1,-5.09,0.0,0.0
-882950.0,2653034.0,-1770085.0,-467210.0,-415740.0,-1.87,5.63,-3.76,-0.99,-0.88,4.02,-1.95,0.0,0.0
-1260501.0,129669.0,1130833.0,-1260501.0,0.0,-4.37,0.45,3.92,-4.37,0.0,3.94,-1.99,0.0,0.0
2863728.0,-2223351.0,-640378.0,1604340.0,1259388.0,26.94,-20.92,-6.03,15.09,11.85,4.14,5.08,0.0,0.0
578645.0,-914031.0,335385.0,578645.0,0.0,17.43,-27.54,10.11,17.43,0.0,4.35,5.07,0.0,0.0
-1537003.0,1492364.0,44639.0,-1569455.0,32452.0,-2.11,2.05,0.06,-2.15,0.04,4.23,-2.76,0.0,0.0
-1602943.0,-130504.0,1733446.0,-2021296.0,418353.0,-3.19,-0.26,3.45,-4.02,0.83,4.05,-4.26,0.0,0.0
-1303789.0,1456338.0,-152550.0,-1303789.0,0.0,-4.3,4.8,-0.5,-4.3,0.0,4.05,0.0,0.0,0.0
-57001.0,26852.0,30149.0,-57001.0,0.0,-0.21,0.1,0.11,-0.21,0.0,3.96,-2.22,0.0,0.0
-27884.0,786626.0,-758743.0,-27884.0,0.0,-0.12,3.52,-3.4,-0.12,0.0,4.01,1.26,0.0,0.0
9084874.0,-7139462.0,-1945412.0,7538372.0,1546502.0,20.62,-16.2,-4.42,17.11,3.51,4.21,4.99,0.0,0.0
-2832711.0,4533511.0,-1700800.0,-2593855.0,-238856.0,-5.03,8.06,-3.02,-4.61,-0.42,4.0,-4.99,0.0,0.0
4059971.0,-3253086.0,-806885.0,2592514.0,1467457.0,8.36,-6.7,-1.66,5.34,3.02,4.05,1.25,0.0,0.0
-7238121.0,7697616.0,-459494.0,-5652362.0,-1585759.0,-18.34,19.51,-1.16,-14.33,-4.02,3.86,-4.69,0.0,0.0
-5337175.0,7024099.0,-1686925.0,-3861197.0,-1475978.0,-10.57,13.91,-3.34,-7.65,-2.92,3.68,-4.66,0.0,0.0
1844605.0,539035.0,-2383640.0,1844605.0,0.0,5.8,1.7,-7.5,5.8,0.0,3.72,1.09,0.0,0.0
-923435.0,2688991.0,-1765556.0,-923435.0,0.0,-3.33,9.69,-6.36,-3.33,0.0,3.61,-2.96,0.0,0.0
-3450339.0,3839096.0,-388756.0,-2255327.0,-1195012.0,-44.17,49.14,-4.98,-28.87,-15.3,3.43,-4.99,0.0,0.0
-1614352.0,2303842.0,-689490.0,-1614352.0,0.0,-14.69,20.96,-6.27,-14.69,0.0,3.26,-4.96,0.0,0.0
-1850286.0,3002140.0,-1151854.0,-571536.0,-1278750.0,-4.43,7.19,-2.76,-1.37,-3.06,3.29,0.92,0.0,0.0
507499.0,-556182.0,48684.0,507499.0,0.0,1.7,-1.87,0.16,1.7,0.0,3.18,-3.34,0.0,0.0
-1425097.0,-216798.0,1641896.0,-1425097.0,0.0,-5.7,-0.87,6.57,-5.7,0.0,3.02,-5.03,0.0,0.0
2414757.0,-4151248.0,1736491.0,2583468.0,-168711.0,7.53,-12.95,5.42,8.06,-0.53,3.1,2.65,0.0,0.0
2048063.0,-2888607.0,840544.0,2048063.0,0.0,5.36,-7.56,2.2,5.36,0.0,3.26,5.16,0.0,0.0
