,stock-price,td-change,stock-code,stock-code-prefix,stock-name,main-fund,super-fund,super-percent,big-fund,big-percent,mid-fund,mid-percent,small-fund,small-percent,unknow-code1,main_percent,f204,f205,f206
5,5.01,2.24,600050,1,中国联通,153866204.0,130259417.0,13.88,23606787.0,2.51,-84536821.0,-9.01,-69329384.0,-7.39,1593675574,16.39,-,-,-
6,10.4,7.44,600958,1,东方证券,149380349.0,74323789.0,6.91,75056560.0,6.98,-56089280.0,-5.21,-93291074.0,-8.67,1593675577,13.88,-,-,-
7,13.4,3.88,600352,1,浙江龙盛,147735914.0,134883930.0,8.46,12851984.0,0.81,-68171888.0,-4.27,-79564032.0,-4.99,1593675589,9.26,-,-,-
8,12.75,10.01,002428,0,云南锗业,143234445.0,125057223.0,14.06,18177222.0,2.04,-66020642.0,-7.42,-77213798.0,-8.68,1593675243,16.1,-,-,-
9,24.58,5.0,002373,0,千方科技,142105190.0,90228214.0,8.35,51876976.0,4.8,-67436368.0,-6.24,-74668821.0,-6.91,1593675243,13.16,-,-,-
10,29.87,3.07,000636,0,风华高科,138761869.0,77407421.0,4.26,61354448.0,3.38,-66145008.0,-3.64,-72616864.0,-4.0,1593675243,7.64,-,-,-
11,7.35,9.38,601319,1,中国人保,138362608.0,122977056.0,5.48,15385552.0,0.69,-14994992.0,-0.67,-123367632.0,-5.5,1593675602,6.17,-,-,-
12,7.32,6.4,000783,0,长江证券,133346994.0,118067972.0,13.4,15279022.0,1.73,-50990874.0,-5.79,-82356134.0,-9.35,1593675243,15.13,-,-,-
13,3.87,3.2,603993,1,洛阳钼业,131472906.0,74175073.0,7.14,57297833.0,5.51,-39685218.0,-3.82,-91787691.0,-8.83,1593675577,12.65,-,-,-
14,5.27,2.13,601328,1,交通银行,131027459.0,124754972.0,15.41,6272487.0,0.77,-72570434.0,-8.96,-58457021.0,-7.22,1593675583,16.19,-,-,-
15,19.97,3.69,600739,1,辽宁成大,127986842.0,84138338.0,9.74,43848504.0,5.08,-63647639.0,-7.37,-64339208.0,-7.45,1593675583,14.82,-,-,-
16,20.67,7.1,600621,1,华鑫股份,126903497.0,51529977.0,3.29,75373520.0,4.82,-47108816.0,-3.01,-79794656.0,-5.1,1593675593,8.11,-,-,-
17,48.46,5.9,601336,1,新华保险,126633538.0,130614322.0,7.89,-3980784.0,-0.24,-59993328.0,-3.62,-66640208.0,-4.02,1593675585,7.65,-,-,-
18,29.47,4.17,601601,1,中国太保,126426510.0,117594910.0,5.21,8831600.0,0.39,12402080.0,0.55,-138828608.0,-6.15,1593675577,5.6,-,-,-
19,25.6,3.64,002156,0,通富微电,120913746.0,79142706.0,3.74,41771040.0,1.98,-81153456.0,-3.84,-39760288.0,-1.88,1593675243,5.72,-,-,-
20,7.67,6.68,601901,1,方正证券,118880081.0,65265970.0,7.27,53614111.0,5.98,-24846112.0,-2.77,-94033990.0,-10.48,1593675587,13.25,-,-,-
21,29.81,3.01,600498,1,烽火通信,118199094.0,106557686.0,9.05,11641408.0,0.99,-61265440.0,-5.2,-56933664.0,-4.83,1593675590,10.04,-,-,-
22,5.8,2.65,601766,1,中国中车,118044682.0,105313414.0,15.94,12731268.0,1.93,-57960444.0,-8.77,-60084239.0,-9.1,1593675590,17.87,-,-,-
23,16.68,6.79,002739,0,万达电影,117788405.0,71443789.0,10.33,46344616.0,6.7,-39718396.0,-5.74,-78070015.0,-11.29,1593675243,17.03,-,-,-
24,7.23,5.7,601377,1,兴业证券,117157363.0,105953891.0,5.47,11203472.0,0.58,-35403152.0,-1.83,-81754192.0,-4.22,1593675574,6.05,-,-,-
25,9.88,10.02,000656,0,金科股份,116262646.0,125106678.0,9.13,-8844032.0,-0.65,-70780496.0,-5.17,-45482159.0,-3.32,1593675243,8.49,-,-,-
26,20.2,5.21,600446,1,金证股份,111976542.0,51449694.0,4.82,60526848.0,5.67,-46319264.0,-4.34,-65657277.0,-6.15,1593675595,10.49,-,-,-
27,29.99,7.92,300456,0,赛微电子,111703701.0,85988697.0,8.74,25715004.0,2.61,-69150144.0,-7.03,-42553571.0,-4.32,1593675243,11.35,-,-,-
28,35.3,1.47,600036,1,招商银行,110456800.0,103126512.0,2.37,7330288.0,0.17,-53217744.0,-1.22,-57239056.0,-1.32,1593675580,2.54,-,-,-
29,15.76,8.47,300401,0,花园生物,110283212.0,138453472.0,16.48,-28170260.0,-3.35,-68465329.0,-8.15,-41817889.0,-4.98,1593675243,13.12,-,-,-
30,7.34,6.07,000016,0,深康佳Ａ,109484680.0,153973176.0,13.21,-44488496.0,-3.82,-59350304.0,-5.09,-50134400.0,-4.3,1593675243,9.39,-,-,-
31,6.58,8.22,601636,1,旗滨集团,106883288.0,98429080.0,12.96,8454208.0,1.11,-46149458.0,-6.08,-60733825.0,-8.0,1593675599,14.07,-,-,-
32,18.48,10.0,300209,0,天泽信息,106444773.0,123019542.0,17.91,-16574769.0,-2.41,-72890081.0,-10.61,-33554694.0,-4.88,1593675243,15.49,-,-,-
33,1.68,9.8,600777,1,新潮能源,106078159.0,82444728.0,15.56,23633431.0,4.46,-61703732.0,-11.64,-44374428.0,-8.37,1593675583,20.02,-,-,-
34,13.43,3.63,600143,1,金发科技,103570723.0,47199877.0,6.25,56370846.0,7.47,-54649547.0,-7.24,-48921177.0,-6.48,1593675598,13.72,-,-,-
35,36.29,1.06,002223,0,鱼跃医疗,102097864.0,76883912.0,5.3,25213952.0,1.74,-84092720.0,-5.79,-18005136.0,-1.24,1593675243,7.03,-,-,-
36,6.45,2.38,601816,1,京沪高铁,101541708.0,93977957.0,12.52,7563751.0,1.01,-27475475.0,-3.66,-74066233.0,-9.87,1593675586,13.53,-,-,-
37,171.3,4.96,000596,0,古井贡酒,100869912.0,30991085.0,2.97,69878827.0,6.69,-37361808.0,-3.58,-63508107.0,-6.08,1593675243,9.66,-,-,-
38,11.89,6.64,601198,1,东兴证券,98886657.0,41694137.0,5.88,57192520.0,8.06,-32589592.0,-4.59,-66297073.0,-9.35,1593675601,13.94,-,-,-
39,75.9,4.02,600009,1,上海机场,98083569.0,71205057.0,5.36,26878512.0,2.02,-2156448.0,-0.16,-95927136.0,-7.22,1593675593,7.38,-,-,-
40,11.85,7.83,002926,0,华西证券,97473501.0,75667325.0,6.38,21806176.0,1.84,-37835264.0,-3.19,-59638247.0,-5.03,1593675243,8.22,-,-,-
41,4.49,10.05,000908,0,景峰医药,96246726.0,80031544.0,17.3,16215182.0,3.51,-56016062.0,-12.11,-40230664.0,-8.7,1593675243,20.81,-,-,-
42,20.71,6.97,601236,1,红塔证券,95922536.0,43555832.0,2.89,52366704.0,3.47,-21469216.0,-1.42,-74453296.0,-4.93,1593675587,6.36,-,-,-
43,41.6,8.62,300578,0,会畅通讯,95892227.0,105992936.0,13.26,-10100709.0,-1.26,-77259321.0,-9.67,-18632913.0,-2.33,1593675243,12.0,-,-,-
44,41.4,9.99,300294,0,博雅生物,94650482.0,133196826.0,19.38,-38546344.0,-5.61,-63985403.0,-9.31,-30665079.0,-4.46,1593675243,13.77,-,-,-
45,5.78,10.1,000732,0,泰禾集团,94579360.0,98229857.0,15.31,-3650497.0,-0.57,-57342568.0,-8.94,-37236792.0,-5.8,1593675243,14.74,-,-,-
46,24.15,7.86,000818,0,航锦科技,93837974.0,84262839.0,10.44,9575135.0,1.19,-40139562.0,-4.98,-53698417.0,-6.66,1593675243,11.63,-,-,-
47,12.96,10.02,300460,0,惠伦晶体,93129152.0,59014028.0,14.25,34115124.0,8.24,-43206793.0,-10.43,-49922358.0,-12.05,1593675243,22.48,-,-,-
48,21.85,6.59,002028,0,思源电气,91463163.0,80862379.0,7.26,10600784.0,0.95,-33773152.0,-3.03,-57690017.0,-5.18,1593675243,8.21,-,-,-
49,52.31,10.01,300571,0,平治信息,88986360.0,91491416.0,17.18,-2505056.0,-0.47,-60065951.0,-11.28,-28920409.0,-5.43,1593675243,16.71,-,-,-
0,9.75,2.74,600176,1,中国巨石,88931609.0,51757509.0,8.42,37174100.0,6.05,-44537709.0,-7.25,-44393900.0,-7.22,1593675574,14.47,-,-,-
1,5.43,8.82,601179,1,中国西电,86770749.0,66284358.0,6.58,20486391.0,2.03,-42167488.0,-4.18,-44603280.0,-4.43,1593675586,8.61,-,-,-
2,5.86,1.91,600016,1,民生银行,86668711.0,76920983.0,7.87,9747728.0,1.0,-49830816.0,-5.1,-36837904.0,-3.77,1593675595,8.86,-,-,-
3,11.68,5.42,002320,0,海峡股份,86588399.0,85599818.0,16.84,988581.0,0.19,-39535398.0,-7.78,-47053001.0,-9.26,1593675243,17.03,-,-,-
4,9.17,7.0,000728,0,国元证券,86370465.0,67196722.0,8.58,19173743.0,2.45,-54159744.0,-6.92,-32210729.0,-4.11,1593675243,11.03,-,-,-
5,39.4,6.11,603533,1,掌阅科技,86175672.0,41803311.0,6.83,44372361.0,7.25,-36404658.0,-5.95,-49771014.0,-8.14,1593675601,14.09,-,-,-
6,12.83,5.86,002326,0,永太科技,85865166.0,64537161.0,8.94,21328005.0,2.95,-32427332.0,-4.49,-53437835.0,-7.4,1593675243,11.89,-,-,-
7,3.7,4.82,601669,1,中国电建,85668007.0,59823625.0,12.66,25844382.0,5.47,-32076590.0,-6.79,-53591417.0,-11.34,1593675599,18.13,-,-,-
8,6.28,3.97,600068,1,葛洲坝,84001335.0,66593123.0,12.88,17408212.0,3.37,-42724933.0,-8.26,-41276403.0,-7.98,1593675586,16.24,-,-,-
9,13.32,6.9,002939,0,长城证券,83031095.0,56952743.0,4.71,26078352.0,2.16,-25617408.0,-2.12,-57413696.0,-4.75,1593675243,6.87,-,-,-
10,4.34,7.69,002489,0,浙江永强,82821128.0,84963726.0,13.2,-2142598.0,-0.33,-47549722.0,-7.39,-35271405.0,-5.48,1593675243,12.87,-,-,-
11,19.12,10.01,601788,1,光大证券,82469472.0,298537520.0,5.31,-216068048.0,-3.84,-90690672.0,-1.61,8221200.0,0.15,1593675581,1.47,-,-,-
12,54.26,4.25,600309,1,万华化学,82283168.0,97901904.0,5.42,-15618736.0,-0.86,7100336.0,0.39,-89383504.0,-4.95,1593675598,4.55,-,-,-
13,5.21,8.77,601375,1,中原证券,81691972.0,51953755.0,10.6,29738217.0,6.07,-16036419.0,-3.27,-65655553.0,-13.4,1593675595,16.67,-,-,-
14,4.99,7.08,600369,1,西南证券,80126644.0,45073946.0,8.69,35052698.0,6.76,-28466609.0,-5.49,-51660035.0,-9.97,1593675592,15.46,-,-,-
15,40.5,1.89,000063,0,中兴通讯,79621744.0,163886464.0,2.85,-84264720.0,-1.47,-99727744.0,-1.74,20105984.0,0.35,1593675243,1.39,-,-,-
16,5.06,1.4,601398,1,工商银行,79458544.0,97501472.0,5.83,-18042928.0,-1.08,-28684512.0,-1.71,-50774020.0,-3.04,1593675599,4.75,-,-,-
17,22.67,3.52,000021,0,深科技,78606336.0,30324784.0,1.85,48281552.0,2.94,-36158784.0,-2.2,-42447552.0,-2.58,1593675243,4.78,-,-,-
18,55.52,0.62,002352,0,顺丰控股,77729216.0,-29034800.0,-1.56,106764016.0,5.73,-65567488.0,-3.52,-12161712.0,-0.65,1593675243,4.17,-,-,-
19,7.82,3.44,601800,1,中国交建,77288351.0,13680624.0,1.72,63607727.0,8.02,-29815497.0,-3.76,-47472848.0,-5.98,1593675599,9.74,-,-,-
20,4.1,1.99,601989,1,中国重工,76802953.0,64856121.0,13.13,11946832.0,2.42,-40961070.0,-8.29,-35841884.0,-7.25,1593675577,15.54,-,-,-
21,5.98,3.64,600919,1,江苏银行,76549100.0,56470893.0,11.02,20078207.0,3.92,-34610355.0,-6.75,-41938745.0,-8.18,1593675595,14.94,-,-,-
22,20.99,10.01,300735,0,光弘科技,76262524.0,88732129.0,16.05,-12469605.0,-2.26,-38460116.0,-6.96,-37802407.0,-6.84,1593675243,13.79,-,-,-
23,15.28,2.55,300274,0,阳光电源,76245919.0,31813590.0,3.77,44432329.0,5.26,-52638960.0,-6.24,-23606972.0,-2.8,1593675243,9.03,-,-,-
24,7.88,10.06,603012,1,创力集团,76030725.0,77927985.0,25.88,-1897260.0,-0.63,-36252951.0,-12.04,-39777774.0,-13.21,1593675583,25.25,-,-,-
25,214.73,3.39,603501,1,韦尔股份,76022090.0,54672874.0,3.5,21349216.0,1.37,-46779776.0,-3.0,-29242304.0,-1.87,1593675589,4.87,-,-,-
26,5.4,3.85,600029,1,南方航空,75717615.0,49167975.0,10.49,26549640.0,5.67,-23515016.0,-5.02,-52202598.0,-11.14,1593675580,16.16,-,-,-
27,6.75,3.85,000069,0,华侨城Ａ,75473456.0,86541769.0,11.0,-11068313.0,-1.41,-40749821.0,-5.18,-34723634.0,-4.41,1593675243,9.59,-,-,-
28,24.38,7.78,000786,0,北新建材,75093570.0,57867586.0,5.69,17225984.0,1.69,-49010432.0,-4.82,-26083126.0,-2.56,1593675243,7.38,-,-,-
29,13.57,5.6,600061,1,国投资本,74831802.0,14023646.0,1.98,60808156.0,8.61,-19547339.0,-2.77,-55284464.0,-7.82,1593675583,10.59,-,-,-
30,4.53,9.95,601777,1,力帆股份,74659603.0,63027677.0,16.51,11631926.0,3.05,-38487477.0,-10.08,-36172127.0,-9.48,1593675581,19.56,-,-,-
31,9.24,7.32,000686,0,东北证券,74540636.0,49899804.0,5.73,24640832.0,2.83,-39651744.0,-4.56,-34888898.0,-4.01,1593675243,8.56,-,-,-
32,21.56,2.81,600660,1,福耀玻璃,74304243.0,32940279.0,7.49,41363964.0,9.4,-23181568.0,-5.27,-51122675.0,-11.62,1593675577,16.89,-,-,-
33,4.42,4.0,600115,1,东方航空,73743174.0,39741069.0,11.2,34002105.0,9.59,-28654887.0,-8.08,-45088286.0,-12.71,1593675581,20.79,-,-,-
34,16.93,6.14,600198,1,大唐电信,73289493.0,90553461.0,5.32,-17263968.0,-1.01,-28261984.0,-1.66,-45027520.0,-2.65,1593675586,4.31,-,-,-
35,15.21,1.94,600460,1,士兰微,73149580.0,42805214.0,5.23,30344366.0,3.71,-18692144.0,-2.28,-54457434.0,-6.65,1593675590,8.94,-,-,-
36,4.23,6.02,600705,1,中航资本,73073017.0,50977006.0,11.77,22096011.0,5.1,-40302115.0,-9.3,-32770902.0,-7.56,1593675574,16.87,-,-,-
37,26.79,10.02,002960,0,青鸟消防,72846780.0,64334468.0,28.51,8512312.0,3.77,-37790604.0,-16.75,-35056176.0,-15.53,1593675243,32.28,-,-,-
38,27.06,1.08,300408,0,三环集团,71529833.0,67108135.0,8.95,4421698.0,0.59,-63092033.0,-8.42,-8437799.0,-1.13,1593675243,9.54,-,-,-
39,19.69,10.0,002951,0,金时科技,70909202.0,102117074.0,19.29,-31207872.0,-5.89,-63073056.0,-11.91,-7836145.0,-1.48,1593675243,13.39,-,-,-
40,3.2,4.92,600208,1,新湖中宝,70632558.0,52612789.0,8.77,18019769.0,3.0,-24331849.0,-4.05,-46300708.0,-7.71,1593675575,11.77,-,-,-
41,8.87,2.19,601186,1,中国铁建,70532205.0,48932573.0,4.46,21599632.0,1.97,-23244096.0,-2.12,-47288113.0,-4.31,1593675586,6.43,-,-,-
42,6.62,9.97,600864,1,哈投股份,70031939.0,47800930.0,8.35,22231009.0,3.88,-22572835.0,-3.94,-47459103.0,-8.29,1593675580,12.24,-,-,-
43,24.75,4.08,600340,1,华夏幸福,69680615.0,44290775.0,4.34,25389840.0,2.49,7272160.0,0.71,-76952783.0,-7.55,1593675598,6.83,-,-,-
44,4.32,1.65,601857,1,中国石油,69227303.0,60545485.0,9.18,8681818.0,1.32,-44698206.0,-6.78,-24529098.0,-3.72,1593675574,10.5,-,-,-
45,15.11,2.51,601088,1,中国神华,67844343.0,47448901.0,7.29,20395442.0,3.13,-20580391.0,-3.16,-47263953.0,-7.26,1593675589,10.42,-,-,-
46,5.49,3.39,601998,1,中信银行,67601325.0,55158274.0,8.72,12443051.0,1.97,-56826821.0,-8.99,-10774504.0,-1.7,1593675580,10.69,-,-,-
47,10.92,6.64,600095,1,哈高科,67408697.0,41218449.0,6.93,26190248.0,4.4,-25945666.0,-4.36,-41463031.0,-6.97,1593675599,11.33,-,-,-
48,7.65,2.82,601009,1,南京银行,67376146.0,77735689.0,15.93,-10359543.0,-2.12,-26905260.0,-5.51,-40470887.0,-8.29,1593675598,13.81,-,-,-
49,7.17,3.91,000157,0,中联重科,67105448.0,70518520.0,6.87,-3413072.0,-0.33,-40175984.0,-3.91,-26929456.0,-2.62,1593675243,6.53,-,-,-
0,16.55,4.09,000623,0,吉林敖东,67011290.0,39230905.0,7.23,27780385.0,5.12,-18014736.0,-3.32,-48996555.0,-9.03,1593675243,12.35,-,-,-
1,18.52,1.15,000768,0,中航飞机,66645813.0,79843830.0,12.47,-13198017.0,-2.06,-44475832.0,-6.95,-22169981.0,-3.46,1593675243,10.41,-,-,-
2,44.68,4.96,002271,0,东方雨虹,66478132.0,61753236.0,4.4,4724896.0,0.34,-19455424.0,-1.39,-47022688.0,-3.35,1593675243,4.74,-,-,-
3,7.54,10.07,300364,0,中文在线,66159806.0,64845641.0,8.87,1314165.0,0.18,-51926942.0,-7.1,-14232864.0,-1.95,1593675243,9.05,-,-,-
4,7.21,10.08,000905,0,厦门港务,66093056.0,58363140.0,29.02,7729916.0,3.84,-31349101.0,-15.59,-34743955.0,-17.27,1593675243,32.86,-,-,-
5,6.91,3.91,601111,1,中国国航,65420186.0,40972842.0,4.93,24447344.0,2.94,418457.0,0.05,-65838638.0,-7.92,1593675583,7.87,-,-,-
6,12.78,2.98,002036,0,联创电子,64363828.0,45432601.0,5.29,18931227.0,2.2,-20820832.0,-2.42,-43542985.0,-5.07,1593675243,7.49,-,-,-
7,8.81,6.66,002673,0,西部证券,64230223.0,51434319.0,6.03,12795904.0,1.5,-34579200.0,-4.05,-29651009.0,-3.48,1593675243,7.53,-,-,-
8,11.99,4.35,300123,0,亚光科技,63442722.0,44834200.0,6.89,18608522.0,2.86,-25952963.0,-3.99,-37489758.0,-5.76,1593675243,9.75,-,-,-
