,stock-price,td-change,stock-code,stock-code-prefix,stock-name,main-fund,super-fund,super-percent,big-fund,big-percent,mid-fund,mid-percent,small-fund,small-percent,unknow-code1,main_percent,f204,f205,f206
0,39.88,4.4,603019,1,中科曙光,595064946.0,531132962.0,19.34,63931984.0,2.33,-270646800.0,-9.86,-324418144.0,-11.82,1591947602,21.67,-,-,-
1,5.31,9.94,000564,0,供销大集,387090442.0,387636682.0,20.88,-546240.0,-0.03,-178081600.0,-9.59,-209008848.0,-11.26,1591947063,20.85,-,-,-
2,12.28,10.04,002079,0,苏州固锝,374185553.0,352000401.0,26.28,22185152.0,1.66,-185613445.0,-13.86,-188572109.0,-14.08,1591947063,27.93,-,-,-
3,16.13,2.02,300059,0,东方财富,346594416.0,499483888.0,7.91,-152889472.0,-2.42,-227898336.0,-3.61,-118696080.0,-1.88,1591947063,5.49,-,-,-
4,8.8,8.51,300017,0,网宿科技,303094783.0,237940175.0,11.96,65154608.0,3.28,-205866704.0,-10.35,-97228096.0,-4.89,1591947063,15.24,-,-,-
5,6.05,1.85,601162,1,天风证券,300702710.0,217649334.0,10.12,83053376.0,3.86,-140447552.0,-6.53,-160255168.0,-7.45,1591947579,13.98,-,-,-
6,35.51,7.22,002223,0,鱼跃医疗,240991559.0,141939671.0,6.07,99051888.0,4.23,-127297504.0,-5.44,-113694064.0,-4.86,1591947063,10.3,-,-,-
7,119.85,10.0,601888,1,中国国旅,227566400.0,192946352.0,8.37,34620048.0,1.5,-84919568.0,-3.69,-142646848.0,-6.19,1591947584,9.88,-,-,-
8,40.22,4.93,002555,0,三七互娱,217173895.0,128471703.0,6.89,88702192.0,4.76,-72124944.0,-3.87,-145048928.0,-7.78,1591947063,11.65,-,-,-
9,11.98,4.36,600667,1,太极实业,212300806.0,62680086.0,4.66,149620720.0,11.13,-45606080.0,-3.39,-166694736.0,-12.4,1591947583,15.8,-,-,-
10,17.93,4.61,002236,0,大华股份,212049730.0,179132530.0,10.59,32917200.0,1.95,-100542480.0,-5.95,-111507232.0,-6.59,1591947063,12.54,-,-,-
11,22.26,5.65,300433,0,蓝思科技,210984131.0,192981379.0,7.66,18002752.0,0.71,-124917280.0,-4.96,-86066832.0,-3.42,1591947063,8.37,-,-,-
12,39.45,-0.5,000977,0,浪潮信息,208535407.0,132371887.0,7.2,76163520.0,4.14,-113451696.0,-6.17,-95083696.0,-5.17,1591947063,11.34,-,-,-
13,19.42,6.94,600621,1,华鑫股份,194203760.0,142680416.0,7.98,51523344.0,2.88,-93922832.0,-5.25,-100280896.0,-5.61,1591947593,10.87,-,-,-
14,126.8,340.74,688004,1,N博汇,190058081.0,94920878.0,9.78,95137203.0,9.8,-75266320.0,-7.75,-114791776.0,-11.82,1591947578,19.57,-,-,-
15,628.5,4.0,300782,0,卓胜微,181921064.0,46934072.0,3.57,134986992.0,10.28,-181850160.0,-13.85,-70887.0,-0.01,1591947063,13.86,-,-,-
16,153.67,10.0,603392,1,万泰生物,175257880.0,195424600.0,14.6,-20166720.0,-1.51,-109215424.0,-8.16,-66042463.0,-4.94,1591947590,13.1,-,-,-
17,5.22,-0.95,601398,1,工商银行,161239968.0,101427632.0,5.06,59812336.0,2.99,-65980320.0,-3.29,-95259643.0,-4.76,1591947599,8.05,-,-,-
18,160.38,10.0,300832,0,新产业,153441168.0,115093360.0,6.41,38347808.0,2.14,-72564496.0,-4.04,-80876664.0,-4.5,1591947063,8.54,-,-,-
19,25.3,10.0,300113,0,顺网科技,144161084.0,118423740.0,11.41,25737344.0,2.48,-84701280.0,-8.16,-59459805.0,-5.73,1591947063,13.88,-,-,-
20,16.94,10.0,600197,1,伊力特,139778059.0,130133682.0,25.45,9644377.0,1.89,-63404554.0,-12.4,-76373506.0,-14.94,1591947591,27.34,-,-,-
21,24.1,1.39,002156,0,通富微电,139268643.0,70297923.0,5.52,68970720.0,5.41,-65248144.0,-5.12,-74020496.0,-5.81,1591947063,10.93,-,-,-
22,83.18,2.33,603259,1,药明康德,139069041.0,102515537.0,6.93,36553504.0,2.47,-76012672.0,-5.14,-63056388.0,-4.26,1591947598,9.4,-,-,-
23,10.89,10.0,600095,1,哈高科,130762081.0,134192712.0,15.74,-3430631.0,-0.4,-66575141.0,-7.81,-64186945.0,-7.53,1591947599,15.33,-,-,-
24,50.4,2.17,002624,0,完美世界,128854652.0,75685068.0,6.59,53169584.0,4.63,-61758512.0,-5.38,-67096143.0,-5.85,1591947063,11.23,-,-,-
25,64.51,2.41,300496,0,中科创达,127177646.0,60760254.0,5.43,66417392.0,5.94,-53636976.0,-4.8,-73540664.0,-6.58,1591947063,11.37,-,-,-
26,21.29,9.63,300168,0,万达信息,124165043.0,100692784.0,11.6,23472259.0,2.71,-87557433.0,-10.09,-36607608.0,-4.22,1591947063,14.31,-,-,-
27,115.1,2.7,300558,0,贝达药业,117597079.0,44463936.0,5.85,73133143.0,9.62,-58775449.0,-7.73,-58821629.0,-7.74,1591947063,15.47,-,-,-
28,14.47,3.8,002602,0,世纪华通,113452916.0,70107540.0,6.31,43345376.0,3.9,-47968944.0,-4.32,-65483972.0,-5.89,1591947063,10.21,-,-,-
29,20.1,4.96,600406,1,国电南瑞,110140061.0,71617423.0,9.45,38522638.0,5.08,8151328.0,1.08,-118291381.0,-15.61,1591947575,14.54,-,-,-
30,91.02,-0.97,600570,1,恒生电子,109962702.0,25582542.0,1.64,84380160.0,5.41,-53973888.0,-3.46,-55988811.0,-3.59,1591947582,7.05,-,-,-
31,65.85,10.01,002980,0,华盛昌,108652110.0,102064851.0,11.23,6587259.0,0.73,-57505216.0,-6.33,-51146881.0,-5.63,1591947063,11.96,-,-,-
32,11.13,-1.33,300495,0,美尚生态,107036455.0,120269754.0,17.52,-13233299.0,-1.93,-106580926.0,-15.53,-455528.0,-0.07,1591947063,15.59,-,-,-
33,161.5,0.89,000858,0,五 粮 液,99770112.0,86701664.0,3.07,13068448.0,0.46,-59969472.0,-2.12,-39800624.0,-1.41,1591947063,3.53,-,-,-
34,277.9,1.91,300760,0,迈瑞医疗,99496032.0,44810064.0,2.2,54685968.0,2.68,-53823632.0,-2.64,-45672379.0,-2.24,1591947063,4.88,-,-,-
35,6.3,9.95,300364,0,中文在线,98660908.0,101144048.0,23.08,-2483140.0,-0.57,-54132839.0,-12.35,-44528067.0,-10.16,1591947063,22.51,-,-,-
36,7.59,10.0,002551,0,尚荣医疗,93411320.0,99040028.0,13.92,-5628708.0,-0.79,-46385601.0,-6.52,-47025724.0,-6.61,1591947063,13.13,-,-,-
37,32.75,10.01,300766,0,每日互动,93339378.0,78438749.0,13.67,14900629.0,2.6,-45707518.0,-7.97,-47631859.0,-8.3,1591947063,16.27,-,-,-
38,17.82,-1.0,601688,1,华泰证券,92693275.0,108051275.0,6.94,-15358000.0,-0.99,-30233776.0,-1.94,-62459503.0,-4.01,1591947591,5.95,-,-,-
39,56.39,6.82,300413,0,芒果超媒,92266315.0,40535331.0,5.39,51730984.0,6.88,-43737867.0,-5.81,-48528453.0,-6.45,1591947063,12.26,-,-,-
40,32.7,5.79,002180,0,纳思达,90377807.0,88606607.0,9.27,1771200.0,0.19,-51401024.0,-5.37,-38976781.0,-4.08,1591947063,9.45,-,-,-
41,136.05,2.63,300676,0,华大基因,89701799.0,51471079.0,3.85,38230720.0,2.86,-55729776.0,-4.16,-33972011.0,-2.54,1591947063,6.7,-,-,-
42,33.0,2.8,600196,1,复星医药,88710525.0,59759933.0,3.54,28950592.0,1.72,-32421120.0,-1.92,-56289408.0,-3.34,1591947582,5.26,-,-,-
43,90.86,10.0,300677,0,英科医疗,88499460.0,81091846.0,13.32,7407614.0,1.22,-54411543.0,-8.94,-34087915.0,-5.6,1591947063,14.53,-,-,-
44,12.29,10.03,600918,1,中泰证券,86481337.0,77729407.0,60.27,8751930.0,6.79,-1751042.0,-1.36,-84730296.0,-65.7,1591947599,67.05,-,-,-
45,55.31,10.0,600211,1,西藏药业,85660170.0,84620946.0,11.44,1039224.0,0.14,-54878184.0,-7.42,-30781986.0,-4.16,1591947591,11.58,-,-,-
46,230.03,0.93,603986,1,兆易创新,84619744.0,100690400.0,2.96,-16070656.0,-0.47,-49866848.0,-1.47,-34752928.0,-1.02,1591947577,2.49,-,-,-
