,stock-price,td-change,stock-code,stock-code-prefix,stock-name,main-fund,super-fund,super-percent,big-fund,big-percent,mid-fund,mid-percent,small-fund,small-percent,unknow-code1,main_percent,f204,f205,f206
40,82.0,5.13,002714,0,牧原股份,104835168.0,184851600.0,7.44,-80016432.0,-3.22,-54157856.0,-2.18,-50677312.0,-2.04,1593502443,4.22,-,-,-
41,15.85,-3.12,605166,1,聚合顺,103124775.0,26526792.0,3.58,76597983.0,10.34,138095475.0,18.64,-241220256.0,-32.55,1593502773,13.92,-,-,-
42,52.36,20.01,688196,1,卓越新能,100802168.0,70582297.0,18.14,30219871.0,7.77,-60571592.0,-15.57,-40230576.0,-10.34,1593502777,25.91,-,-,-
43,14.78,1.72,600048,1,保利地产,99587949.0,71992173.0,8.05,27595776.0,3.08,-47022130.0,-5.26,-52565830.0,-5.88,1593502773,11.13,-,-,-
44,10.44,4.61,000158,0,常山北明,98675038.0,80862684.0,9.05,17812354.0,1.99,-44376240.0,-4.97,-54298802.0,-6.08,1593502443,11.05,-,-,-
45,27.71,10.0,300663,0,科蓝软件,97495457.0,93269628.0,16.38,4225829.0,0.74,-56516967.0,-9.93,-40978490.0,-7.2,1593502443,17.12,-,-,-
46,21.95,6.97,600999,1,招商证券,96725136.0,36791008.0,1.89,59934128.0,3.08,-53294176.0,-2.74,-43430976.0,-2.23,1593502796,4.97,-,-,-
47,27.7,8.67,300408,0,三环集团,96454886.0,89689718.0,6.79,6765168.0,0.51,-54164688.0,-4.1,-42290207.0,-3.2,1593502443,7.31,-,-,-
48,16.1,4.14,002100,0,天康生物,95417661.0,64235576.0,10.4,31182085.0,5.05,-50946107.0,-8.25,-44471553.0,-7.2,1593502443,15.45,-,-,-
49,15.68,10.04,000501,0,鄂武商Ａ,95014408.0,119451520.0,22.72,-24437112.0,-4.65,-82492747.0,-15.69,-12521660.0,-2.38,1593502443,18.07,-,-,-
0,3.72,10.06,600586,1,金晶科技,94115526.0,88985213.0,20.0,5130313.0,1.15,-36971832.0,-8.31,-57143696.0,-12.85,1593502776,21.16,-,-,-
1,43.44,5.26,688396,1,华润微,93455830.0,114193206.0,7.89,-20737376.0,-1.43,-54545904.0,-3.77,-38909917.0,-2.69,1593502791,6.46,-,-,-
2,63.72,9.99,600211,1,西藏药业,93205739.0,91358302.0,9.57,1847437.0,0.19,-48506832.0,-5.08,-44698909.0,-4.68,1593502791,9.77,-,-,-
3,124.47,10.0,002985,0,北摩高科,91364504.0,99628191.0,13.84,-8263687.0,-1.15,-42405413.0,-5.89,-48959090.0,-6.8,1593502443,12.69,-,-,-
4,12.5,3.91,002036,0,联创电子,88060885.0,75848537.0,9.35,12212348.0,1.51,-56034413.0,-6.91,-32026460.0,-3.95,1593502443,10.86,-,-,-
5,52.17,6.17,002409,0,雅克科技,87348282.0,30065450.0,2.22,57282832.0,4.23,-60366448.0,-4.45,-26981808.0,-1.99,1593502443,6.45,-,-,-
6,17.38,-0.11,600438,1,通威股份,86142203.0,52697227.0,3.42,33444976.0,2.17,17324128.0,1.13,-103466336.0,-6.72,1593502786,5.59,-,-,-
7,36.8,6.3,300458,0,全志科技,85498257.0,33837797.0,4.39,51660460.0,6.71,-25884000.0,-3.36,-59614257.0,-7.74,1593502443,11.1,-,-,-
8,5.57,2.77,002027,0,分众传媒,81729193.0,50764954.0,8.52,30964239.0,5.19,-47675680.0,-8.0,-34053513.0,-5.71,1593502443,13.71,-,-,-
9,107.7,3.79,600570,1,恒生电子,81411824.0,155865392.0,5.77,-74453568.0,-2.76,-57997552.0,-2.15,-23414272.0,-0.87,1593502782,3.01,-,-,-
10,284.0,5.33,688318,1,财富趋势,81205463.0,46532359.0,4.89,34673104.0,3.64,-72845392.0,-7.65,-8360077.0,-0.88,1593502789,8.53,-,-,-
11,19.4,4.7,600446,1,金证股份,81115109.0,49125322.0,6.02,31989787.0,3.92,-38593056.0,-4.73,-42522043.0,-5.21,1593502794,9.94,-,-,-
12,8.51,5.32,000009,0,中国宝安,80148920.0,39781914.0,4.34,40367006.0,4.4,-48565360.0,-5.3,-31583574.0,-3.45,1593502443,8.74,-,-,-
13,21.84,4.85,601231,1,环旭电子,79977101.0,28072150.0,4.62,51904951.0,8.55,-33023502.0,-5.44,-46953598.0,-7.73,1593502794,13.17,-,-,-
14,12.79,3.15,600352,1,浙江龙盛,77752350.0,86655766.0,13.06,-8903416.0,-1.34,-30712925.0,-4.63,-47039425.0,-7.09,1593502789,11.72,-,-,-
15,22.46,5.94,002129,0,中环股份,74005453.0,24190653.0,1.04,49814800.0,2.14,-59676752.0,-2.57,-14328688.0,-0.62,1593502443,3.19,-,-,-
16,29.95,4.17,002384,0,东山精密,73835705.0,74580489.0,4.58,-744784.0,-0.05,-51325472.0,-3.15,-22510240.0,-1.38,1593502443,4.53,-,-,-
17,4.49,10.05,000564,0,供销大集,73512621.0,105886996.0,9.12,-32374375.0,-2.79,-47688560.0,-4.11,-25824064.0,-2.22,1593502443,6.33,-,-,-
18,22.85,6.58,300115,0,长盈精密,73066780.0,52791820.0,4.54,20274960.0,1.74,-28747824.0,-2.47,-44318928.0,-3.81,1593502443,6.28,-,-,-
19,9.34,8.1,300377,0,赢时胜,72998443.0,53969656.0,12.21,19028787.0,4.3,-38651282.0,-8.74,-34347161.0,-7.77,1593502443,16.51,-,-,-
20,30.11,2.35,002382,0,蓝帆医疗,71719213.0,32442117.0,4.43,39277096.0,5.37,-15102459.0,-2.06,-56616752.0,-7.74,1593502443,9.8,-,-,-
21,19.21,0.84,002236,0,大华股份,71041204.0,55339705.0,5.97,15701499.0,1.69,-44987200.0,-4.85,-26054012.0,-2.81,1593502443,7.66,-,-,-
22,14.45,7.43,600827,1,百联股份,69773007.0,91829471.0,7.47,-22056464.0,-1.79,-42054992.0,-3.42,-27718034.0,-2.25,1593502790,5.67,-,-,-
23,10.08,7.81,000989,0,九 芝 堂,68893955.0,14298675.0,4.14,54595280.0,15.81,-35458514.0,-10.27,-33435441.0,-9.68,1593502443,19.95,-,-,-
24,15.53,9.99,002657,0,中科金财,67498352.0,61436549.0,25.09,6061803.0,2.48,-27134241.0,-11.08,-40364110.0,-16.49,1593502443,27.57,-,-,-
25,46.8,6.12,002555,0,三七互娱,66035899.0,20259483.0,1.8,45776416.0,4.07,-23176688.0,-2.06,-42859215.0,-3.81,1593502443,5.87,-,-,-
26,13.97,3.64,600206,1,有研新材,65449593.0,44739336.0,8.64,20710257.0,4.0,-30723128.0,-5.93,-34726466.0,-6.71,1593502779,12.64,-,-,-
27,50.9,3.88,603589,1,口子窖,64972041.0,43428236.0,8.01,21543805.0,3.97,-24126846.0,-4.45,-40845195.0,-7.53,1593502782,11.98,-,-,-
28,17.16,10.0,002317,0,众生药业,64462336.0,123884592.0,9.16,-59422256.0,-4.39,-48864304.0,-3.61,-15598021.0,-1.15,1593502443,4.76,-,-,-
29,69.5,7.35,300529,0,健帆生物,64181608.0,96252619.0,10.4,-32071011.0,-3.47,-27256560.0,-2.94,-36925041.0,-3.99,1593502443,6.93,-,-,-
30,25.46,4.77,600566,1,济川药业,63363479.0,52680879.0,11.42,10682600.0,2.32,-31069744.0,-6.73,-32293735.0,-7.0,1593502800,13.73,-,-,-
31,4.08,9.97,600130,1,波导股份,63154867.0,58566221.0,28.93,4588646.0,2.27,-31653178.0,-15.64,-31501689.0,-15.56,1593502784,31.2,-,-,-
32,100.04,3.69,603883,1,老百姓,62240927.0,17273158.0,3.58,44967769.0,9.32,-51453450.0,-10.66,-10787476.0,-2.24,1593502786,12.9,-,-,-
33,6.43,3.54,000157,0,中联重科,61848329.0,33912712.0,10.29,27935617.0,8.48,-33585611.0,-10.19,-28262717.0,-8.58,1593502443,18.77,-,-,-
34,26.14,0.85,000002,0,万  科Ａ,60684576.0,112191728.0,6.03,-51507152.0,-2.77,-48130464.0,-2.59,-12554096.0,-0.67,1593502443,3.26,-,-,-
35,47.81,7.05,002983,0,芯瑞达,59803252.0,28222785.0,5.2,31580467.0,5.82,-28546298.0,-5.26,-31256954.0,-5.76,1593502443,11.02,-,-,-
36,14.41,2.13,002044,0,美年健康,59793989.0,80800558.0,10.34,-21006569.0,-2.69,-13284595.0,-1.7,-46509387.0,-5.95,1593502443,7.65,-,-,-
37,49.99,1.65,600309,1,万华化学,59256678.0,43413816.0,7.1,15842862.0,2.59,-23383907.0,-3.83,-35872772.0,-5.87,1593502797,9.7,-,-,-
38,28.04,8.35,300433,0,蓝思科技,59001232.0,62181040.0,2.34,-3179808.0,-0.12,-39870320.0,-1.5,-19130912.0,-0.72,1593502443,2.22,-,-,-
39,5.2,9.94,600515,1,海航基础,58938341.0,60030006.0,26.65,-1091665.0,-0.48,-30995356.0,-13.76,-27942985.0,-12.41,1593502783,26.17,-,-,-
40,305.05,4.97,300661,0,圣邦股份,56968286.0,61978124.0,9.45,-5009838.0,-0.76,-32088579.0,-4.89,-24879706.0,-3.79,1593502443,8.69,-,-,-
41,9.33,10.02,603106,1,恒银金融,56595219.0,45425259.0,29.59,11169960.0,7.28,-25694395.0,-16.74,-30900825.0,-20.13,1593502788,36.87,-,-,-
42,12.85,3.21,002124,0,天邦股份,56103208.0,81221096.0,8.49,-25117888.0,-2.63,-15270960.0,-1.6,-40832236.0,-4.27,1593502443,5.87,-,-,-
43,14.15,7.44,002158,0,汉钟精机,55723349.0,59300261.0,8.68,-3576912.0,-0.52,-29681953.0,-4.35,-26041396.0,-3.81,1593502443,8.16,-,-,-
44,305.7,1.28,300760,0,迈瑞医疗,55324224.0,78239280.0,6.19,-22915056.0,-1.81,-55052144.0,-4.36,-272091.0,-0.02,1593502443,4.38,-,-,-
45,8.06,4.13,601519,1,大智慧,54364829.0,34907163.0,5.39,19457666.0,3.01,-14709586.0,-2.27,-39655243.0,-6.13,1593502790,8.4,-,-,-
46,20.46,1.74,002028,0,思源电气,53900298.0,-1522668.0,-0.18,55422966.0,6.51,-8120720.0,-0.95,-45779584.0,-5.38,1593502443,6.34,-,-,-
47,18.76,0.64,600031,1,三一重工,53869397.0,41826626.0,4.48,12042771.0,1.29,-53260272.0,-5.71,-609125.0,-0.07,1593502801,5.77,-,-,-
48,16.23,6.15,600195,1,中牧股份,53766879.0,30554242.0,7.55,23212637.0,5.74,-2141894.0,-0.53,-51624985.0,-12.76,1593502778,13.29,-,-,-
49,14.0,3.86,600346,1,恒力石化,53681396.0,15832659.0,2.67,37848737.0,6.37,-38370710.0,-6.46,-15310687.0,-2.58,1593502779,9.04,-,-,-
0,22.28,10.02,002888,0,惠威科技,53469361.0,54448057.0,43.22,-978696.0,-0.78,-28979054.0,-23.0,-24490308.0,-19.44,1593502443,42.44,-,-,-
1,12.66,4.54,002655,0,共达电声,53458828.0,37495483.0,7.69,15963345.0,3.28,-33898062.0,-6.95,-19560766.0,-4.01,1593502443,10.97,-,-,-
2,33.07,1.57,300073,0,当升科技,53437587.0,36968196.0,7.99,16469391.0,3.56,-2717594.0,-0.59,-50719994.0,-10.96,1593502443,11.55,-,-,-
3,9.09,10.05,600571,1,信雅达,53199936.0,45398693.0,26.76,7801243.0,4.6,-27815161.0,-16.4,-25384775.0,-14.96,1593502795,31.36,-,-,-
4,24.9,2.64,002635,0,安洁科技,52746168.0,45797544.0,3.38,6948624.0,0.51,-41652320.0,-3.07,-11093856.0,-0.82,1593502443,3.89,-,-,-
5,21.9,1.48,002050,0,三花智控,52529334.0,45771639.0,7.13,6757695.0,1.05,-36693854.0,-5.72,-15835479.0,-2.47,1593502443,8.18,-,-,-
6,29.8,2.65,000876,0,新 希 望,52261503.0,50327327.0,4.53,1934176.0,0.17,-28705088.0,-2.58,-23556413.0,-2.12,1593502443,4.7,-,-,-
7,34.7,8.07,300684,0,中石科技,52095372.0,36613606.0,8.25,15481766.0,3.49,-27039190.0,-6.09,-25056183.0,-5.65,1593502443,11.74,-,-,-
8,5.95,1.02,600094,1,大名城,51821623.0,66863655.0,22.99,-15042032.0,-5.17,-59432444.0,-20.44,7610820.0,2.62,1593502789,17.82,-,-,-
9,20.37,3.93,600895,1,张江高科,51404981.0,40288293.0,2.92,11116688.0,0.81,-36837648.0,-2.67,-14567344.0,-1.06,1593502786,3.73,-,-,-
10,44.1,3.09,600588,1,用友网络,50449110.0,32284598.0,2.95,18164512.0,1.66,-27211296.0,-2.49,-23237817.0,-2.12,1593502798,4.61,-,-,-
11,11.2,4.19,300088,0,长信科技,48952899.0,83490579.0,4.35,-34537680.0,-1.8,-35122944.0,-1.83,-13829952.0,-0.72,1593502443,2.55,-,-,-
12,76.5,6.34,600600,1,青岛啤酒,48824004.0,5749416.0,0.89,43074588.0,6.69,-19287899.0,-3.0,-29536104.0,-4.59,1593502776,7.58,-,-,-
13,16.86,5.44,002262,0,恩华药业,48781176.0,20009984.0,4.28,28771192.0,6.15,-28123003.0,-6.01,-20658173.0,-4.42,1593502443,10.43,-,-,-
14,174.36,1.94,300750,0,宁德时代,48384928.0,8643232.0,0.3,39741696.0,1.39,-26708032.0,-0.94,-21676880.0,-0.76,1593502443,1.7,-,-,-
15,26.69,10.02,603026,1,石大胜华,47255083.0,47788096.0,32.87,-533013.0,-0.37,-23381711.0,-16.08,-23873372.0,-16.42,1593502798,32.5,-,-,-
16,6.44,1.74,601319,1,中国人保,46843648.0,35691807.0,12.53,11151841.0,3.91,-22955442.0,-8.06,-23888206.0,-8.39,1593502772,16.44,-,-,-
17,61.33,10.01,002920,0,德赛西威,46438271.0,38513679.0,11.63,7924592.0,2.39,-21184784.0,-6.4,-25253487.0,-7.63,1593502443,14.03,-,-,-
18,11.45,2.88,600522,1,中天科技,46344736.0,36503223.0,6.43,9841513.0,1.73,1034576.0,0.18,-47379312.0,-8.35,1593502796,8.17,-,-,-
19,54.6,3.94,603899,1,晨光文具,46245690.0,19076423.0,5.89,27169267.0,8.39,-29592085.0,-9.14,-16653605.0,-5.14,1593502778,14.29,-,-,-
20,49.91,1.96,603806,1,福斯特,45631650.0,-2732714.0,-0.7,48364364.0,12.48,-24915577.0,-6.43,-20716074.0,-5.34,1593502789,11.77,-,-,-
21,6.96,9.95,600830,1,香溢融通,45315246.0,53604285.0,29.33,-8289039.0,-4.53,-17094188.0,-9.35,-28221059.0,-15.44,1593502801,24.79,-,-,-
22,14.67,9.97,300708,0,聚灿光电,45143640.0,31629561.0,36.22,13514079.0,15.47,-23215061.0,-26.58,-21928580.0,-25.11,1593502443,51.69,-,-,-
23,13.21,9.99,002782,0,可立克,44947485.0,28849943.0,11.51,16097542.0,6.42,-19771536.0,-7.89,-25175948.0,-10.04,1593502443,17.93,-,-,-
24,4.97,3.54,002340,0,格林美,44742504.0,37644554.0,6.81,7097950.0,1.28,-29339522.0,-5.3,-15402981.0,-2.78,1593502443,8.09,-,-,-
25,56.0,7.07,300212,0,易华录,44414881.0,46675896.0,8.59,-2261015.0,-0.42,-19058743.0,-3.51,-25356138.0,-4.67,1593502443,8.17,-,-,-
26,24.51,10.01,600850,1,华东电脑,44075922.0,60393822.0,13.74,-16317900.0,-3.71,-19773068.0,-4.5,-24302853.0,-5.53,1593502774,10.03,-,-,-
27,3.71,5.4,000563,0,陕国投Ａ,43321322.0,26034329.0,10.55,17286993.0,7.0,-14123761.0,-5.72,-29197561.0,-11.83,1593502443,17.55,-,-,-
28,23.7,4.22,300468,0,四方精创,43252698.0,34370023.0,7.8,8882675.0,2.02,-14974598.0,-3.4,-28278100.0,-6.42,1593502443,9.82,-,-,-
29,34.77,4.1,300773,0,拉卡拉,43201658.0,15348309.0,2.35,27853349.0,4.26,-34162787.0,-5.23,-9038877.0,-1.38,1593502443,6.61,-,-,-
30,17.16,10.0,300209,0,天泽信息,43161730.0,41812098.0,12.46,1349632.0,0.4,-26039546.0,-7.76,-17122184.0,-5.1,1593502443,12.87,-,-,-
31,23.98,7.1,300161,0,华中数控,42777622.0,39728219.0,14.34,3049403.0,1.1,-18527423.0,-6.69,-24250199.0,-8.75,1593502443,15.44,-,-,-
32,13.45,9.98,002577,0,雷柏科技,42759326.0,25142178.0,23.3,17617148.0,16.33,-15257946.0,-14.14,-27501379.0,-25.49,1593502443,39.63,-,-,-
33,341.58,9.85,688111,1,金山办公,42477793.0,25003427.0,5.03,17474366.0,3.52,-37221337.0,-7.49,-5256458.0,-1.06,1593502774,8.55,-,-,-
34,22.97,3.42,002019,0,亿帆医药,42064854.0,64153208.0,7.92,-22088354.0,-2.73,-40294822.0,-4.98,-1770034.0,-0.22,1593502443,5.2,-,-,-
35,4.86,4.97,601399,1,ST国重装,41426605.0,18536232.0,10.53,22890373.0,13.0,-15423398.0,-8.76,-26003206.0,-14.77,1593502774,23.53,-,-,-
36,24.41,2.56,300397,0,天和防务,41186484.0,19560700.0,4.02,21625784.0,4.45,-11377590.0,-2.34,-29808894.0,-6.13,1593502443,8.47,-,-,-
37,105.14,0.61,002304,0,洋河股份,40890512.0,26861232.0,4.47,14029280.0,2.33,-32297908.0,-5.37,-8592605.0,-1.43,1593502443,6.8,-,-,-
38,11.47,1.68,601881,1,中国银河,40433268.0,23476292.0,2.66,16956976.0,1.92,-32407853.0,-3.67,-8025418.0,-0.91,1593502777,4.58,-,-,-
39,243.0,2.27,002821,0,凯莱英,39481052.0,45788821.0,9.65,-6307769.0,-1.33,-34746349.0,-7.33,-4734704.0,-1.0,1593502443,8.32,-,-,-
40,32.33,2.28,600332,1,白云山,39319677.0,17993165.0,3.9,21326512.0,4.62,-13776572.0,-2.99,-25543105.0,-5.54,1593502774,8.52,-,-,-
41,12.95,10.03,600559,1,老白干酒,39315194.0,81319239.0,7.24,-42004045.0,-3.74,-29180000.0,-2.6,-10135200.0,-0.9,1593502799,3.5,-,-,-
42,11.9,7.3,300052,0,中青宝,39239785.0,20457461.0,4.77,18782324.0,4.38,-23193126.0,-5.41,-16046660.0,-3.74,1593502443,9.15,-,-,-
43,10.38,6.35,600114,1,东睦股份,39162342.0,22975803.0,7.58,16186539.0,5.34,-18306265.0,-6.04,-20856076.0,-6.88,1593502776,12.92,-,-,-
44,12.15,3.4,000038,0,深大通,39125017.0,20205507.0,6.32,18919510.0,5.92,-10319637.0,-3.23,-28805380.0,-9.01,1593502443,12.24,-,-,-
45,36.01,3.21,002507,0,涪陵榨菜,39097655.0,31911270.0,10.84,7186385.0,2.44,-14170408.0,-4.81,-24927248.0,-8.47,1593502443,13.28,-,-,-
46,42.98,2.21,000938,0,紫光股份,38977506.0,179286.0,0.02,38798220.0,4.15,-27634656.0,-2.96,-11342846.0,-1.21,1593502443,4.17,-,-,-
47,72.07,2.26,600009,1,上海机场,38934923.0,12279856.0,1.49,26655067.0,3.24,-6980672.0,-0.85,-31954252.0,-3.88,1593502793,4.73,-,-,-
48,125.71,10.0,300785,0,值得买,38675328.0,15399923.0,5.18,23275405.0,7.83,-31971593.0,-10.76,-6703734.0,-2.26,1593502443,13.02,-,-,-
49,20.89,10.01,300521,0,爱司凯,37976935.0,32521807.0,9.36,5455128.0,1.57,-16571749.0,-4.77,-21405185.0,-6.16,1593502443,10.93,-,-,-
0,115.9,8.21,688020,1,方邦股份,37656971.0,2610192.0,0.98,35046779.0,13.12,-10352754.0,-3.88,-27304217.0,-10.22,1593502774,14.1,-,-,-
1,124.25,2.86,300725,0,药石科技,37165112.0,8928994.0,2.59,28236118.0,8.18,-22931813.0,-6.64,-14233300.0,-4.12,1593502443,10.77,-,-,-
2,30.41,7.15,002777,0,久远银海,36618551.0,7738373.0,3.91,28880178.0,14.58,-19682916.0,-9.94,-16935636.0,-8.55,1593502443,18.49,-,-,-
3,9.52,1.17,300495,0,美尚生态,36519372.0,19579444.0,7.97,16939928.0,6.89,-23476598.0,-9.55,-13042774.0,-5.31,1593502443,14.86,-,-,-
4,384.67,11.6,688019,1,安集科技,36453676.0,14446592.0,2.66,22007084.0,4.05,-32517984.0,-5.99,-3935688.0,-0.72,1593502801,6.71,-,-,-
5,4.4,0.69,601899,1,紫金矿业,36230119.0,52714586.0,7.56,-16484467.0,-2.36,-25672752.0,-3.68,-10557367.0,-1.51,1593502791,5.19,-,-,-
6,7.99,7.97,600838,1,上海九百,36177638.0,21669823.0,8.11,14507815.0,5.43,-8465710.0,-3.17,-27711927.0,-10.37,1593502774,13.54,-,-,-
7,9.14,5.42,002440,0,闰土股份,35886905.0,30043515.0,14.44,5843390.0,2.81,-30577185.0,-14.7,-5309721.0,-2.55,1593502443,17.25,-,-,-
8,25.4,7.86,300113,0,顺网科技,35808901.0,51302440.0,6.81,-15493539.0,-2.06,-20039808.0,-2.66,-15769103.0,-2.09,1593502443,4.75,-,-,-
