,stock-price,td-change,stock-code,stock-code-prefix,stock-name,main-fund,super-fund,super-percent,big-fund,big-percent,mid-fund,mid-percent,small-fund,small-percent,unknow-code1,main_percent,f204,f205,f206
17,13.12,2.5,000001,0,平安银行,285367376.0,277978624.0,12.62,7388752.0,0.34,-101374464.0,-4.6,-183992912.0,-8.35,1593588843,12.95,-,-,-
18,28.29,3.82,601601,1,中国太保,247723316.0,171774612.0,12.29,75948704.0,5.44,-82771264.0,-5.92,-164952040.0,-11.81,1593589178,17.73,-,-,-
19,90.62,19.99,688520,1,神州细胞-U,242318475.0,205502395.0,12.97,36816080.0,2.32,-134374896.0,-8.48,-107943567.0,-6.81,1593589190,15.29,-,-,-
20,15.07,10.0,600383,1,金地集团,221877303.0,258205767.0,24.08,-36328464.0,-3.39,-114487797.0,-10.68,-107389513.0,-10.02,1593589199,20.7,-,-,-
21,20.08,4.53,002236,0,大华股份,216415952.0,153110720.0,7.69,63305232.0,3.18,-117577456.0,-5.91,-98838512.0,-4.97,1593588843,10.87,-,-,-
22,21.21,6.96,603000,1,人民网,211434457.0,235816841.0,16.84,-24382384.0,-1.74,-140576160.0,-10.04,-70858288.0,-5.06,1593589199,15.1,-,-,-
23,19.28,2.55,601688,1,华泰证券,193654562.0,130761890.0,7.7,62892672.0,3.7,-83804912.0,-4.94,-109849648.0,-6.47,1593589192,11.41,-,-,-
24,3.84,7.26,601818,1,光大银行,191677536.0,204730000.0,12.0,-13052464.0,-0.77,-81052016.0,-4.75,-110625534.0,-6.49,1593589193,11.24,-,-,-
25,16.15,2.34,601166,1,兴业银行,185876720.0,133847696.0,7.49,52029024.0,2.91,-46045424.0,-2.58,-139831289.0,-7.83,1593589178,10.41,-,-,-
26,17.84,9.99,600535,1,天士力,184567864.0,163865704.0,9.3,20702160.0,1.18,-92767296.0,-5.27,-91800576.0,-5.21,1593589182,10.48,-,-,-
27,5.79,3.95,002027,0,分众传媒,184431721.0,237104697.0,24.15,-52672976.0,-5.37,-105934180.0,-10.79,-78497542.0,-8.0,1593588843,18.79,-,-,-
28,8.68,3.58,601186,1,中国铁建,179880514.0,131802006.0,14.82,48078508.0,5.41,-102050151.0,-11.47,-77830366.0,-8.75,1593589187,20.22,-,-,-
29,18.17,4.55,600438,1,通威股份,177826181.0,189459541.0,11.53,-11633360.0,-0.71,-100552768.0,-6.12,-77273404.0,-4.7,1593589188,10.82,-,-,-
30,10.8,5.37,601108,1,财通证券,177150478.0,137178862.0,9.61,39971616.0,2.8,-74175264.0,-5.2,-102975205.0,-7.21,1593589201,12.41,-,-,-
31,6.72,4.35,601319,1,中国人保,173358404.0,145315773.0,15.33,28042631.0,2.96,-54533493.0,-5.75,-118824898.0,-12.54,1593589203,18.29,-,-,-
32,11.95,4.18,601881,1,中国银河,144578730.0,121046426.0,9.03,23532304.0,1.76,-59131168.0,-4.41,-85447556.0,-6.38,1593589178,10.79,-,-,-
33,163.2,8.63,000596,0,古井贡酒,141091854.0,68302034.0,8.09,72789820.0,8.63,-70425815.0,-8.35,-70666041.0,-8.37,1593588843,16.72,-,-,-
34,40.27,3.63,603799,1,华友钴业,137487158.0,102917766.0,4.66,34569392.0,1.57,-93351568.0,-4.23,-44135568.0,-2.0,1593589184,6.23,-,-,-
35,8.98,10.05,002261,0,拓维信息,137252871.0,108906875.0,32.23,28345996.0,8.39,-64323513.0,-19.04,-72929359.0,-21.59,1593588843,40.62,-,-,-
36,6.8,10.03,600606,1,绿地控股,134003998.0,178797424.0,20.06,-44793426.0,-5.03,-48908954.0,-5.49,-85095036.0,-9.55,1593589181,15.03,-,-,-
37,6.16,4.23,000425,0,徐工机械,133745494.0,76741292.0,7.96,57004202.0,5.91,-60327584.0,-6.26,-73417926.0,-7.62,1593588843,13.88,-,-,-
38,14.61,3.47,000776,0,广发证券,132467149.0,108072573.0,9.36,24394576.0,2.11,-54640128.0,-4.73,-77827015.0,-6.74,1593588843,11.48,-,-,-
39,13.97,1.82,000338,0,潍柴动力,132305124.0,87688798.0,10.25,44616326.0,5.22,-69449117.0,-8.12,-62856000.0,-7.35,1593588843,15.47,-,-,-
40,21.99,5.77,600741,1,华域汽车,131973513.0,73167188.0,11.06,58806325.0,8.89,-64385444.0,-9.73,-67588068.0,-10.22,1593589199,19.95,-,-,-
41,6.9,7.31,000157,0,中联重科,131856685.0,106867166.0,11.81,24989519.0,2.76,-66079872.0,-7.3,-65776813.0,-7.27,1593588843,14.58,-,-,-
42,11.4,7.45,000878,0,云南铜业,131218929.0,119837330.0,13.32,11381599.0,1.27,-35751408.0,-3.97,-95467538.0,-10.61,1593588843,14.59,-,-,-
43,52.05,4.12,600309,1,万华化学,128637127.0,163081335.0,13.11,-34444208.0,-2.77,-81886544.0,-6.58,-46750577.0,-3.76,1593589198,10.34,-,-,-
44,6.97,9.94,000671,0,阳 光 城,124375095.0,149768302.0,20.31,-25393207.0,-3.44,-64731102.0,-8.78,-59644000.0,-8.09,1593588843,16.86,-,-,-
45,26.12,4.9,002635,0,安洁科技,123886055.0,70463703.0,5.02,53422352.0,3.81,-63130544.0,-4.5,-60755520.0,-4.33,1593588843,8.83,-,-,-
46,8.07,7.89,000700,0,模塑科技,121923944.0,137925072.0,12.65,-16001128.0,-1.47,-72249888.0,-6.62,-49674064.0,-4.55,1593588843,11.18,-,-,-
47,131.88,4.71,600745,1,闻泰科技,120801488.0,191322000.0,4.62,-70520512.0,-1.7,-97038000.0,-2.35,-23763472.0,-0.57,1593589199,2.92,-,-,-
48,6.5,7.26,000069,0,华侨城Ａ,117563052.0,145203031.0,20.65,-27639979.0,-3.93,-54566896.0,-7.76,-62996156.0,-8.96,1593588843,16.72,-,-,-
49,13.73,4.02,000066,0,中国长城,116177445.0,139446389.0,8.63,-23268944.0,-1.44,-77002496.0,-4.77,-39174944.0,-2.42,1593588843,7.19,-,-,-
0,80.92,2.17,600536,1,中国软件,116032240.0,110025312.0,5.18,6006928.0,0.28,-83959840.0,-3.95,-32072432.0,-1.51,1593589189,5.46,-,-,-
1,7.14,10.02,002640,0,跨境通,112860064.0,170634848.0,8.61,-57774784.0,-2.91,-94421328.0,-4.76,-18438736.0,-0.93,1593588843,5.69,-,-,-
2,7.57,10.03,000426,0,兴业矿业,109841673.0,127950711.0,15.6,-18109038.0,-2.21,-69103278.0,-8.43,-40738395.0,-4.97,1593588843,13.4,-,-,-
3,18.31,3.21,000768,0,中航飞机,109790786.0,103477109.0,17.7,6313677.0,1.08,-45441979.0,-7.77,-64348807.0,-11.01,1593588843,18.78,-,-,-
4,8.98,10.05,000656,0,金科股份,109084139.0,96481392.0,11.3,12602747.0,1.48,-59642192.0,-6.99,-49441951.0,-5.79,1593588843,12.78,-,-,-
5,33.18,6.21,601155,1,新城控股,105801697.0,129978737.0,13.97,-24177040.0,-2.6,-74789775.0,-8.04,-31011933.0,-3.33,1593589187,11.37,-,-,-
6,22.13,5.38,002422,0,科伦药业,105758862.0,116651530.0,18.19,-10892668.0,-1.7,-56777875.0,-8.85,-48980986.0,-7.64,1593588843,16.49,-,-,-
7,18.17,3.95,002157,0,正邦科技,104089426.0,124878434.0,7.03,-20789008.0,-1.17,-82547664.0,-4.65,-21541776.0,-1.21,1593588843,5.86,-,-,-
8,17.09,5.17,600720,1,祁连山,102556217.0,43414080.0,6.26,59142137.0,8.53,-42266030.0,-6.09,-60290187.0,-8.69,1593589177,14.79,-,-,-
9,17.1,6.21,002100,0,天康生物,101084244.0,116584420.0,12.43,-15500176.0,-1.65,-64947264.0,-6.92,-36136985.0,-3.85,1593588843,10.78,-,-,-
10,2.99,9.93,002305,0,南国置业,101017775.0,89223392.0,17.18,11794383.0,2.27,-62222681.0,-11.98,-38795094.0,-7.47,1593588843,19.45,-,-,-
11,1.46,9.77,002610,0,爱康科技,100082489.0,88894189.0,21.19,11188300.0,2.67,-45517578.0,-10.85,-54564911.0,-13.01,1593588843,23.86,-,-,-
12,8.6,6.17,002146,0,荣盛发展,98958211.0,51983985.0,7.87,46974226.0,7.11,-48330694.0,-7.32,-50627516.0,-7.66,1593588843,14.98,-,-,-
13,5.75,1.41,600016,1,民生银行,98319830.0,116251187.0,18.84,-17931357.0,-2.91,-40409862.0,-6.55,-57909969.0,-9.38,1593589195,15.93,-,-,-
14,9.53,10.05,300224,0,正海磁材,96043973.0,85602886.0,26.84,10441087.0,3.27,-50726663.0,-15.9,-45317310.0,-14.21,1593588843,30.11,-,-,-
15,26.68,10.02,600993,1,马应龙,92445414.0,107038182.0,10.87,-14592768.0,-1.48,-56505280.0,-5.74,-35940124.0,-3.65,1593589202,9.39,-,-,-
16,12.3,8.08,000777,0,中核科技,91930358.0,58434338.0,17.17,33496020.0,9.84,-40073465.0,-11.78,-51856892.0,-15.24,1593588843,27.02,-,-,-
17,32.45,186.41,688528,1,N秦川,91095550.0,54389176.0,6.2,36706374.0,4.18,110993285.0,12.64,-202088831.0,-23.02,1593589187,10.38,-,-,-
18,12.9,2.54,600837,1,海通证券,91000151.0,45645895.0,3.32,45354256.0,3.29,-9835136.0,-0.71,-81165003.0,-5.9,1593589187,6.61,-,-,-
19,41.63,2.21,601012,1,隆基股份,90076197.0,85426453.0,5.09,4649744.0,0.28,-89465056.0,-5.34,-611136.0,-0.04,1593589202,5.37,-,-,-
20,26.75,7.26,002803,0,吉宏股份,89539107.0,98972261.0,14.56,-9433154.0,-1.39,-52654546.0,-7.75,-36884562.0,-5.43,1593588843,13.17,-,-,-
21,21.75,2.98,002351,0,漫步者,88132629.0,52070524.0,3.59,36062105.0,2.49,-63683120.0,-4.39,-24449504.0,-1.69,1593588843,6.08,-,-,-
22,5.11,1.19,000166,0,申万宏源,88063095.0,47872558.0,4.92,40190537.0,4.13,-28372625.0,-2.92,-59690467.0,-6.14,1593588843,9.06,-,-,-
23,36.58,7.49,688505,1,复旦张江,86829625.0,66270681.0,5.43,20558944.0,1.68,-32559760.0,-2.67,-54269863.0,-4.45,1593589175,7.11,-,-,-
24,23.78,4.02,600340,1,华夏幸福,83756368.0,46671889.0,6.51,37084479.0,5.17,-22222623.0,-3.1,-61533745.0,-8.58,1593589199,11.68,-,-,-
25,226.71,3.37,688012,1,中微公司,83080486.0,45331622.0,5.38,37748864.0,4.48,-75579232.0,-8.97,-7501255.0,-0.89,1593589175,9.86,-,-,-
26,13.93,3.49,600362,1,江西铜业,83072648.0,50571567.0,8.32,32501081.0,5.35,-23594033.0,-3.88,-59478615.0,-9.79,1593589190,13.67,-,-,-
27,4.59,4.32,601899,1,紫金矿业,83044080.0,104565680.0,6.78,-21521600.0,-1.39,-45051920.0,-2.92,-37992160.0,-2.46,1593589193,5.38,-,-,-
28,7.49,9.99,000006,0,深振业Ａ,82167673.0,103512909.0,13.32,-21345236.0,-2.75,-45250523.0,-5.82,-36917150.0,-4.75,1593588843,10.57,-,-,-
29,16.85,5.05,000401,0,冀东水泥,81546075.0,51685042.0,5.45,29861033.0,3.15,-24763632.0,-2.61,-56782433.0,-5.98,1593588843,8.59,-,-,-
30,31.3,5.03,000876,0,新 希 望,79401424.0,80078624.0,3.34,-677200.0,-0.03,-80151008.0,-3.35,749584.0,0.03,1593588843,3.32,-,-,-
31,7.17,9.97,600199,1,金种子酒,78967949.0,75319429.0,24.1,3648520.0,1.17,-34690814.0,-11.1,-44277135.0,-14.17,1593589189,25.27,-,-,-
32,14.69,4.93,600346,1,恒力石化,78632658.0,68665375.0,9.47,9967283.0,1.37,-17063545.0,-2.35,-61569112.0,-8.49,1593589180,10.84,-,-,-
33,27.19,3.5,002142,0,宁波银行,74414916.0,77680708.0,6.91,-3265792.0,-0.29,-13108496.0,-1.17,-61306424.0,-5.46,1593588843,6.62,-,-,-
34,22.62,6.05,000786,0,北新建材,74356561.0,41912562.0,6.82,32443999.0,5.28,-37343695.0,-6.07,-37012865.0,-6.02,1593588843,12.09,-,-,-
35,38.4,6.64,002507,0,涪陵榨菜,72145157.0,27343939.0,5.02,44801218.0,8.22,-15277513.0,-2.8,-56867646.0,-10.44,1593588843,13.24,-,-,-
36,28.13,3.38,601628,1,中国人寿,71703102.0,61053909.0,9.46,10649193.0,1.65,-19352817.0,-3.0,-52350285.0,-8.11,1593589192,11.11,-,-,-
37,36.99,1.01,600547,1,山东黄金,71612212.0,95534772.0,7.76,-23922560.0,-1.94,-37357088.0,-3.04,-34255120.0,-2.78,1593589190,5.82,-,-,-
38,24.85,1.72,000988,0,华工科技,71128710.0,41909270.0,4.87,29219440.0,3.4,-24816556.0,-2.89,-46312166.0,-5.38,1593588843,8.27,-,-,-
39,4.9,1.24,600050,1,中国联通,70938681.0,73211341.0,14.05,-2272660.0,-0.44,-40992727.0,-7.87,-29945954.0,-5.75,1593589175,13.61,-,-,-
40,151.26,4.32,600809,1,山西汾酒,70782277.0,34345890.0,3.79,36436387.0,4.02,-41453392.0,-4.57,-29328888.0,-3.23,1593589193,7.8,-,-,-
41,13.58,5.52,000789,0,万年青,70488288.0,71639802.0,14.95,-1151514.0,-0.24,-32994651.0,-6.88,-37493639.0,-7.82,1593588843,14.71,-,-,-
42,6.74,9.95,000802,0,北京文化,70003643.0,53285654.0,16.87,16717989.0,5.29,-30464066.0,-9.64,-39539577.0,-12.52,1593588843,22.16,-,-,-
43,18.33,10.02,300427,0,红相股份,69835427.0,47192300.0,10.81,22643127.0,5.19,-39286622.0,-9.0,-30548804.0,-7.0,1593588843,16.0,-,-,-
44,14.74,2.65,601088,1,中国神华,68727997.0,60781604.0,13.46,7946393.0,1.76,-20109968.0,-4.45,-48618028.0,-10.77,1593589189,15.22,-,-,-
45,5.14,2.39,601390,1,中国中铁,67034282.0,53301864.0,15.59,13732418.0,4.02,-38189781.0,-11.17,-28844502.0,-8.44,1593589195,19.61,-,-,-
46,45.76,3.34,601336,1,新华保险,65858926.0,57638075.0,9.15,8220851.0,1.3,-29687184.0,-4.71,-36171743.0,-5.74,1593589184,10.45,-,-,-
47,169.06,2.46,603392,1,万泰生物,64856686.0,45561193.0,4.86,19295493.0,2.06,-39307584.0,-4.19,-25549102.0,-2.73,1593589190,6.92,-,-,-
48,207.68,2.84,603501,1,韦尔股份,64523689.0,38532745.0,2.99,25990944.0,2.02,-41153968.0,-3.2,-23369713.0,-1.82,1593589189,5.01,-,-,-
49,18.57,10.01,300192,0,科斯伍德,62807975.0,41370756.0,15.52,21437219.0,8.04,-37057952.0,-13.9,-25750023.0,-9.66,1593588843,23.56,-,-,-
0,16.26,7.68,000877,0,天山股份,62563724.0,32122963.0,4.27,30440761.0,4.04,-22239301.0,-2.95,-40324423.0,-5.36,1593588843,8.31,-,-,-
1,42.57,4.77,002271,0,东方雨虹,60571642.0,48733754.0,4.82,11837888.0,1.17,-42538464.0,-4.21,-18033180.0,-1.78,1593588843,5.99,-,-,-
2,9.35,2.3,600489,1,中金黄金,60569618.0,21936366.0,3.06,38633252.0,5.39,-1177381.0,-0.16,-59392236.0,-8.29,1593589196,8.45,-,-,-
3,9.49,3.72,600176,1,中国巨石,59571666.0,38481981.0,8.98,21089685.0,4.92,-22919036.0,-5.35,-36652631.0,-8.55,1593589175,13.9,-,-,-
4,45.68,5.16,688396,1,华润微,59342231.0,39610519.0,2.13,19731712.0,1.06,-37737744.0,-2.03,-21604505.0,-1.16,1593589193,3.2,-,-,-
5,21.95,0.0,600999,1,招商证券,58318672.0,34837488.0,1.96,23481184.0,1.32,-38714560.0,-2.18,-19604096.0,-1.11,1593589196,3.29,-,-,-
6,5.63,2.74,601117,1,中国化学,58090382.0,29720414.0,12.71,28369968.0,12.13,-30629891.0,-13.1,-27460490.0,-11.74,1593589201,24.84,-,-,-
7,24.88,1.76,002120,0,韵达股份,58064250.0,19282377.0,3.42,38781873.0,6.88,-66725952.0,-11.85,8661702.0,1.54,1593588843,10.31,-,-,-
8,10.12,6.08,002182,0,云海金属,57779578.0,28595201.0,7.35,29184377.0,7.5,-20904015.0,-5.37,-36875564.0,-9.47,1593588843,14.84,-,-,-
9,12.3,0.0,002493,0,荣盛石化,57280242.0,-4584252.0,-1.29,61864494.0,17.41,-53106327.0,-14.94,-4173913.0,-1.17,1593588843,16.12,-,-,-
10,19.34,5.91,603718,1,海利生物,57178582.0,68658231.0,12.29,-11479649.0,-2.05,-37175499.0,-6.65,-20003083.0,-3.58,1593589177,10.23,-,-,-
11,32.04,2.99,002508,0,老板电器,56995561.0,48102724.0,11.09,8892837.0,2.05,-14255343.0,-3.29,-42740218.0,-9.86,1593588843,13.14,-,-,-
12,72.4,6.08,300567,0,精测电子,56948761.0,58324105.0,6.42,-1375344.0,-0.15,-41177984.0,-4.53,-15770769.0,-1.74,1593588843,6.27,-,-,-
13,15.25,10.03,603069,1,海汽集团,56642076.0,48920509.0,29.47,7721567.0,4.65,-27026025.0,-16.28,-29616053.0,-17.84,1593589178,34.13,-,-,-
14,70.09,10.0,600211,1,西藏药业,56245119.0,67273647.0,5.57,-11028528.0,-0.91,-33200448.0,-2.75,-23044670.0,-1.91,1593589192,4.65,-,-,-
15,9.32,4.6,002191,0,劲嘉股份,55920198.0,13117117.0,3.87,42803081.0,12.62,-23248993.0,-6.85,-32671204.0,-9.63,1593588843,16.48,-,-,-
16,3.78,9.88,002517,0,恺英网络,55788691.0,54948399.0,19.47,840292.0,0.3,-23576804.0,-8.35,-32211886.0,-11.41,1593588843,19.77,-,-,-
17,14.01,9.97,600318,1,新力金融,55687984.0,57134816.0,2.74,-1446832.0,-0.07,-59309792.0,-2.85,3621808.0,0.17,1593589184,2.67,-,-,-
18,9.69,8.63,300392,0,腾信股份,55051010.0,19824259.0,7.2,35226751.0,12.8,-25450077.0,-9.25,-29600933.0,-10.76,1593588843,20.01,-,-,-
19,25.19,6.69,000672,0,上峰水泥,53795824.0,36455547.0,4.51,17340277.0,2.15,-29037360.0,-3.59,-24758454.0,-3.06,1593588843,6.66,-,-,-
20,7.44,1.5,601009,1,南京银行,53265119.0,39302925.0,12.72,13962194.0,4.52,-35685946.0,-11.55,-17579173.0,-5.69,1593589199,17.24,-,-,-
21,17.25,1.53,600104,1,上汽集团,53210547.0,34174597.0,6.06,19035950.0,3.38,-33321884.0,-5.91,-19888663.0,-3.53,1593589184,9.44,-,-,-
22,9.81,7.57,603701,1,德宏股份,52527683.0,47342917.0,16.03,5184766.0,1.76,-31877763.0,-10.79,-20649920.0,-6.99,1593589175,17.78,-,-,-
23,8.4,2.94,601555,1,东吴证券,51962691.0,36667570.0,6.13,15295121.0,2.56,-25391760.0,-4.24,-26570932.0,-4.44,1593589193,8.68,-,-,-
24,17.95,1.41,600690,1,海尔智家,51705742.0,47794999.0,8.45,3910743.0,0.69,-16177704.0,-2.86,-35528038.0,-6.28,1593589178,9.14,-,-,-
25,28.2,4.06,603456,1,九洲药业,51662360.0,22291876.0,4.05,29370484.0,5.34,-18320937.0,-3.33,-33341422.0,-6.06,1593589190,9.39,-,-,-
26,5.72,6.12,600466,1,蓝光发展,50657778.0,44229925.0,9.72,6427853.0,1.41,-14896598.0,-3.28,-35761180.0,-7.86,1593589202,11.14,-,-,-
27,52.8,2.42,603301,1,振德医疗,49816198.0,2098737.0,0.35,47717461.0,7.85,-23047900.0,-3.79,-26768298.0,-4.4,1593589182,8.2,-,-,-
28,7.56,3.0,601800,1,中国交建,49093327.0,13595887.0,2.99,35497440.0,7.81,-11005552.0,-2.42,-38087776.0,-8.38,1593589199,10.8,-,-,-
29,9.87,3.68,002078,0,太阳纸业,49053671.0,15028405.0,5.37,34025266.0,12.15,-28758788.0,-10.27,-20294883.0,-7.25,1593588843,17.51,-,-,-
30,6.01,1.01,600094,1,大名城,48496138.0,93310403.0,16.74,-44814265.0,-8.04,-34054474.0,-6.11,-14441665.0,-2.59,1593589190,8.7,-,-,-
31,80.36,5.05,600600,1,青岛啤酒,48325336.0,2091618.0,0.31,46233718.0,6.94,-20987850.0,-3.15,-27337486.0,-4.11,1593589177,7.26,-,-,-
32,6.16,10.0,300356,0,光一科技,47301042.0,32465708.0,29.25,14835334.0,13.36,-19731994.0,-17.77,-27569048.0,-24.83,1593588843,42.61,-,-,-
33,4.93,10.04,002613,0,北玻股份,47295067.0,41932895.0,27.33,5362172.0,3.5,-13719816.0,-8.94,-33575251.0,-21.88,1593588843,30.83,-,-,-
34,7.44,5.38,600325,1,华发股份,47282463.0,24416404.0,5.08,22866059.0,4.76,1418602.0,0.3,-48701066.0,-10.13,1593589182,9.84,-,-,-
35,23.95,10.01,603198,1,迎驾贡酒,47192667.0,43786830.0,7.67,3405837.0,0.6,-20131985.0,-3.53,-27060681.0,-4.74,1593589188,8.27,-,-,-
36,10.99,3.39,002926,0,华西证券,47085965.0,23911900.0,4.51,23174065.0,4.37,-22324511.0,-4.21,-24761454.0,-4.67,1593588843,8.89,-,-,-
37,4.13,3.51,600425,1,青松建化,47064006.0,32272231.0,14.49,14791775.0,6.64,-23657811.0,-10.62,-23406196.0,-10.51,1593589199,21.13,-,-,-
38,19.45,2.69,600900,1,长江电力,45483955.0,6351298.0,1.42,39132657.0,8.78,-23885391.0,-5.36,-21598564.0,-4.85,1593589192,10.2,-,-,-
39,14.92,1.63,600460,1,士兰微,45265824.0,19360605.0,3.17,25905219.0,4.25,-15013140.0,-2.46,-30252685.0,-4.96,1593589190,7.42,-,-,-
40,35.09,10.0,300762,0,上海瀚讯,44980155.0,14735072.0,3.79,30245083.0,7.77,-23772324.0,-6.11,-21207830.0,-5.45,1593588843,11.56,-,-,-
41,5.99,3.99,002839,0,张家港行,44458311.0,44084254.0,6.09,374057.0,0.05,-23636514.0,-3.27,-20821802.0,-2.88,1593588843,6.14,-,-,-
42,24.44,3.08,600801,1,华新水泥,44397544.0,25432641.0,3.95,18964903.0,2.95,-4984802.0,-0.77,-39412741.0,-6.12,1593589188,6.89,-,-,-
43,9.55,7.3,000961,0,中南建设,44305032.0,24109386.0,3.7,20195646.0,3.1,-31622457.0,-4.86,-12682575.0,-1.95,1593588843,6.81,-,-,-
44,12.77,9.99,600185,1,格力地产,44187009.0,49146788.0,56.07,-4959779.0,-5.66,-19151501.0,-21.85,-25035508.0,-28.56,1593589199,50.41,-,-,-
45,13.57,7.36,600750,1,江中药业,44032597.0,14773138.0,3.2,29259459.0,6.34,-31734707.0,-6.87,-12297891.0,-2.66,1593589175,9.54,-,-,-
46,82.5,5.77,688555,1,泽达易盛,43975529.0,15863225.0,3.08,28112304.0,5.46,-22674073.0,-4.41,-21301457.0,-4.14,1593589199,8.55,-,-,-
47,6.92,2.37,000016,0,深康佳Ａ,43964298.0,33732052.0,6.83,10232246.0,2.07,-14754945.0,-2.99,-29209352.0,-5.92,1593588843,8.91,-,-,-
48,7.19,1.55,601901,1,方正证券,43872110.0,29030688.0,9.81,14841422.0,5.02,-9595867.0,-3.24,-34276243.0,-11.59,1593589188,14.83,-,-,-
49,405.67,7.63,688169,1,石头科技,43765229.0,28324119.0,5.97,15441110.0,3.25,-39025977.0,-8.22,-4739252.0,-1.0,1593589175,9.22,-,-,-
0,23.89,1.75,600893,1,航发动力,43723247.0,4277008.0,1.26,39446239.0,11.66,-5533781.0,-1.64,-38189466.0,-11.29,1593589204,12.92,-,-,-
1,22.31,2.34,300498,0,温氏股份,43290571.0,42474091.0,3.14,816480.0,0.06,-37709280.0,-2.78,-5581280.0,-0.41,1593588843,3.2,-,-,-
2,12.05,1.95,600667,1,太极实业,43139578.0,33950650.0,4.57,9188928.0,1.24,-13926199.0,-1.87,-29213372.0,-3.93,1593589184,5.8,-,-,-
3,4.31,5.64,002239,0,奥特佳,42955664.0,106142112.0,4.72,-63186448.0,-2.81,-97933664.0,-4.36,54977984.0,2.45,1593588843,1.91,-,-,-
4,4.98,1.63,601169,1,北京银行,42917496.0,44951172.0,10.58,-2033676.0,-0.48,-22370778.0,-5.26,-20546717.0,-4.84,1593589192,10.1,-,-,-
5,8.12,3.31,002081,0,金 螳 螂,42647022.0,54766782.0,15.77,-12119760.0,-3.49,-11135731.0,-3.21,-31511291.0,-9.07,1593588843,12.28,-,-,-
6,181.98,6.35,000858,0,五 粮 液,42619104.0,132245936.0,2.71,-89626832.0,-1.83,-73902112.0,-1.51,31283024.0,0.64,1593588843,0.87,-,-,-
7,6.99,3.25,600089,1,特变电工,42255149.0,25489820.0,6.9,16765329.0,4.54,-6677686.0,-1.81,-35577462.0,-9.63,1593589183,11.44,-,-,-
8,11.91,1.02,600884,1,杉杉股份,41983888.0,76936592.0,6.96,-34952704.0,-3.16,-31204496.0,-2.82,-10779387.0,-0.97,1593589186,3.8,-,-,-
