,stock-price,td-change,stock-code,stock-code-prefix,stock-name,main-fund,super-fund,super-percent,big-fund,big-percent,mid-fund,mid-percent,small-fund,small-percent,unknow-code1,main_percent,f204,f205,f206
43,24.02,9.98,300183,0,东软载波,137926546.0,139586552.0,23.29,-1660006.0,-0.28,-81050516.0,-13.52,-56876030.0,-9.49,1596180843,23.01,-,-,-
44,11.34,3.85,600489,1,中金黄金,134543628.0,53941148.0,5.09,80602480.0,7.6,-61310560.0,-5.78,-73233054.0,-6.91,1596181198,12.69,-,-,-
45,45.6,2.66,002555,0,三七互娱,134147846.0,99601910.0,7.66,34545936.0,2.66,-70738464.0,-5.44,-63409392.0,-4.87,1596180843,10.31,-,-,-
46,346.99,2.61,300760,0,迈瑞医疗,133182736.0,104532816.0,5.18,28649920.0,1.42,-73172784.0,-3.62,-60009968.0,-2.97,1596180843,6.6,-,-,-
47,438.8,2.26,300782,0,卓胜微,132352543.0,106052799.0,7.58,26299744.0,1.88,-129789184.0,-9.28,-2563367.0,-0.18,1596180843,9.46,-,-,-
48,6.42,9.93,000908,0,景峰医药,132082827.0,106768567.0,12.65,25314260.0,3.0,-68309353.0,-8.09,-63773468.0,-7.56,1596180843,15.65,-,-,-
49,14.44,9.98,603636,1,南威软件,131695045.0,142943841.0,20.23,-11248796.0,-1.59,-68906373.0,-9.75,-62788670.0,-8.88,1596181184,18.64,-,-,-
0,16.53,3.77,002185,0,华天科技,131639808.0,174652112.0,5.17,-43012304.0,-1.27,-112131360.0,-3.32,-19508432.0,-0.58,1596180843,3.9,-,-,-
1,7.27,9.98,600531,1,豫光金铅,127502531.0,217390467.0,10.22,-89887936.0,-4.23,-94089136.0,-4.43,-33413376.0,-1.57,1596181192,6.0,-,-,-
2,18.62,9.98,000712,0,锦龙股份,124993789.0,165048525.0,13.9,-40054736.0,-3.37,-76025904.0,-6.4,-48967878.0,-4.12,1596180843,10.53,-,-,-
3,64.93,6.48,002007,0,华兰生物,123906224.0,150287696.0,4.25,-26381472.0,-0.75,-68105808.0,-1.93,-55800416.0,-1.58,1596180843,3.51,-,-,-
4,24.01,3.27,601788,1,光大证券,119378496.0,220291696.0,5.32,-100913200.0,-2.44,-98270416.0,-2.37,-21108080.0,-0.51,1596181183,2.88,-,-,-
5,23.14,8.54,300085,0,银之杰,118460152.0,226635560.0,12.97,-108175408.0,-6.19,-88953040.0,-5.09,-29507104.0,-1.69,1596180843,6.78,-,-,-
6,24.21,10.0,601231,1,环旭电子,117755360.0,121941123.0,26.35,-4185763.0,-0.9,-64499032.0,-13.94,-53256328.0,-11.51,1596181196,25.44,-,-,-
7,109.53,2.26,600570,1,恒生电子,116592774.0,113049782.0,6.04,3542992.0,0.19,-41770640.0,-2.23,-74822128.0,-3.99,1596181184,6.22,-,-,-
8,14.85,10.0,601020,1,华钰矿业,115667064.0,101612296.0,15.62,14054768.0,2.16,-59150771.0,-9.09,-56516293.0,-8.69,1596181185,17.78,-,-,-
9,248.0,3.05,688050,1,爱博医疗,113364320.0,78509440.0,7.06,34854880.0,3.13,-109441968.0,-9.84,-3922358.0,-0.35,1596181177,10.19,-,-,-
10,7.35,5.45,002429,0,兆驰股份,111369796.0,106799764.0,8.6,4570032.0,0.37,-68660192.0,-5.53,-42709616.0,-3.44,1596180843,8.97,-,-,-
11,126.0,5.44,688561,1,奇安信-U,108123890.0,55286338.0,4.94,52837552.0,4.72,-61692624.0,-5.51,-46431265.0,-4.15,1596181190,9.66,-,-,-
12,9.1,7.69,601636,1,旗滨集团,106100680.0,87053800.0,7.07,19046880.0,1.55,-42675904.0,-3.47,-63424784.0,-5.15,1596181201,8.61,-,-,-
13,113.0,2.71,603259,1,药明康德,105811543.0,68521927.0,4.16,37289616.0,2.26,-62076992.0,-3.77,-43734528.0,-2.66,1596181199,6.43,-,-,-
14,6.26,1.62,000100,0,TCL科技,103076912.0,15471232.0,0.67,87605680.0,3.79,-83790288.0,-3.63,-19286608.0,-0.84,1596180843,4.46,-,-,-
15,25.27,3.27,000021,0,深科技,101737290.0,96661594.0,6.33,5075696.0,0.33,-52696464.0,-3.45,-49040832.0,-3.21,1596180843,6.66,-,-,-
16,57.31,6.05,688396,1,华润微,101055498.0,127145642.0,6.98,-26090144.0,-1.43,-71511280.0,-3.93,-29544211.0,-1.62,1596181193,5.55,-,-,-
17,17.59,9.66,600812,1,华北制药,99798336.0,58120288.0,3.2,41678048.0,2.29,-55809216.0,-3.07,-43989152.0,-2.42,1596181180,5.5,-,-,-
18,71.75,1.1,000333,0,美的集团,95545968.0,82220544.0,3.88,13325424.0,0.63,-51467184.0,-2.43,-44078784.0,-2.08,1596180843,4.51,-,-,-
19,51.3,7.14,688126,1,沪硅产业-U,94639296.0,249827776.0,4.93,-155188480.0,-3.06,-75604528.0,-1.49,-19034784.0,-0.38,1596181198,1.87,-,-,-
20,96.27,5.34,603881,1,数据港,94333785.0,31817123.0,4.19,62516662.0,8.24,-22982672.0,-3.03,-71351114.0,-9.41,1596181199,12.44,-,-,-
21,42.1,10.01,600885,1,宏发股份,93772266.0,75596828.0,10.93,18175438.0,2.63,-73756638.0,-10.66,-20015627.0,-2.89,1596181189,13.56,-,-,-
22,16.05,4.29,002273,0,水晶光电,92070332.0,64537660.0,5.3,27532672.0,2.26,-53079296.0,-4.36,-38991040.0,-3.21,1596180843,7.57,-,-,-
23,20.19,10.03,603987,1,康德莱,90547979.0,90817289.0,15.15,-269310.0,-0.04,-46483884.0,-7.75,-44064095.0,-7.35,1596181192,15.11,-,-,-
24,7.39,3.94,600415,1,小商品城,89947294.0,31145816.0,3.21,58801478.0,6.07,-27188848.0,-2.81,-62758448.0,-6.48,1596181192,9.28,-,-,-
25,18.68,2.86,300118,0,东方日升,89655149.0,16753065.0,1.8,72902084.0,7.81,-31559952.0,-3.38,-58095204.0,-6.23,1596180843,9.61,-,-,-
26,175.71,8.1,300832,0,新产业,89543793.0,57979499.0,7.14,31564294.0,3.89,-31512160.0,-3.88,-58031628.0,-7.15,1596180843,11.03,-,-,-
27,22.48,9.98,300453,0,三鑫医疗,88226763.0,83868496.0,15.05,4358267.0,0.78,-40247369.0,-7.22,-47979394.0,-8.61,1596180843,15.83,-,-,-
28,25.57,6.45,002635,0,安洁科技,88217170.0,32707749.0,3.76,55509421.0,6.38,-22909808.0,-2.63,-65307360.0,-7.51,1596180843,10.15,-,-,-
29,143.09,3.04,300033,0,同花顺,86984348.0,136694124.0,6.6,-49709776.0,-2.4,-63164992.0,-3.05,-23819344.0,-1.15,1596180843,4.2,-,-,-
30,105.69,7.96,002990,0,盛视科技,85500881.0,31150941.0,5.45,54349940.0,9.5,-42097995.0,-7.36,-43402886.0,-7.59,1596180843,14.95,-,-,-
31,38.12,7.02,002180,0,纳思达,84836629.0,15885797.0,1.46,68950832.0,6.32,-32987968.0,-3.02,-51848678.0,-4.75,1596180843,7.77,-,-,-
32,31.19,3.72,002382,0,蓝帆医疗,84687001.0,66130024.0,7.54,18556977.0,2.12,-23964384.0,-2.73,-60722602.0,-6.93,1596180843,9.66,-,-,-
33,865.0,8.52,300841,0,康华生物,84631456.0,122744576.0,7.31,-38113120.0,-2.27,-84182896.0,-5.01,-448560.0,-0.03,1596180843,5.04,-,-,-
34,67.59,0.78,600309,1,万华化学,84603521.0,41475585.0,2.46,43127936.0,2.56,-32514640.0,-1.93,-52088864.0,-3.09,1596181199,5.02,-,-,-
35,23.86,4.28,300207,0,欣旺达,84145528.0,77956920.0,5.49,6188608.0,0.44,-51996384.0,-3.66,-32149136.0,-2.27,1596180843,5.93,-,-,-
36,4.4,10.0,600490,1,鹏欣资源,83622540.0,100324830.0,19.91,-16702290.0,-3.31,-40459888.0,-8.03,-43162650.0,-8.56,1596181184,16.59,-,-,-
37,187.51,4.58,603605,1,珀莱雅,82677158.0,15146925.0,3.05,67530233.0,13.58,-21508648.0,-4.33,-61168511.0,-12.3,1596181201,16.63,-,-,-
38,3.33,9.18,600467,1,好当家,81851026.0,87705184.0,15.02,-5854158.0,-1.0,-33556423.0,-5.75,-48294604.0,-8.27,1596181201,14.02,-,-,-
39,29.51,5.66,600645,1,中源协和,81645446.0,48312464.0,7.85,33332982.0,5.42,-21279163.0,-3.46,-60366283.0,-9.81,1596181199,13.27,-,-,-
40,6.82,10.0,300242,0,佳云科技,79681357.0,81374667.0,19.14,-1693310.0,-0.4,-46418057.0,-10.92,-33263300.0,-7.82,1596180843,18.74,-,-,-
41,6.37,10.02,300006,0,莱美药业,79333915.0,58165072.0,14.09,21168843.0,5.13,-46390939.0,-11.24,-32942976.0,-7.98,1596180843,19.22,-,-,-
42,8.98,6.78,300232,0,洲明科技,79288597.0,98458024.0,14.72,-19169427.0,-2.87,-28081190.0,-4.2,-51207407.0,-7.65,1596180843,11.85,-,-,-
43,8.36,10.0,002699,0,美盛文化,78872894.0,62984436.0,23.28,15888458.0,5.87,-48170401.0,-17.8,-30702493.0,-11.35,1596180843,29.15,-,-,-
44,90.2,7.83,603301,1,振德医疗,78162641.0,54190033.0,4.49,23972608.0,1.99,-42921072.0,-3.56,-35241568.0,-2.92,1596181183,6.48,-,-,-
45,10.33,3.51,002252,0,上海莱士,77622138.0,73541322.0,5.42,4080816.0,0.3,-42443664.0,-3.13,-35178464.0,-2.59,1596180843,5.72,-,-,-
46,10.36,4.44,600875,1,东方电气,77473526.0,42173968.0,7.35,35299558.0,6.15,-27558317.0,-4.8,-49915208.0,-8.69,1596181199,13.49,-,-,-
47,26.75,4.49,300468,0,四方精创,76425364.0,25452534.0,3.56,50972830.0,7.14,-19183952.0,-2.69,-57241417.0,-8.01,1596180843,10.7,-,-,-
48,363.0,1.51,300661,0,圣邦股份,75347400.0,38360137.0,4.46,36987263.0,4.3,-53301328.0,-6.2,-22046061.0,-2.57,1596180843,8.77,-,-,-
49,19.95,4.83,002351,0,漫步者,75051571.0,37342470.0,4.38,37709101.0,4.43,-34607728.0,-4.06,-40443856.0,-4.75,1596180843,8.81,-,-,-
0,11.42,5.16,601555,1,东吴证券,75036090.0,82343898.0,4.2,-7307808.0,-0.37,-43566464.0,-2.22,-31469632.0,-1.6,1596181195,3.83,-,-,-
1,46.28,10.01,002541,0,鸿路钢构,73650360.0,65907921.0,11.4,7742439.0,1.34,-38126530.0,-6.59,-35523830.0,-6.14,1596180843,12.74,-,-,-
2,436.93,11.98,688019,1,安集科技,72108014.0,78097486.0,10.12,-5989472.0,-0.78,-68206800.0,-8.83,-3901196.0,-0.51,1596181203,9.34,-,-,-
3,7.41,7.55,002537,0,海联金汇,71628186.0,57903976.0,10.65,13724210.0,2.52,-26845360.0,-4.94,-44782826.0,-8.24,1596180843,13.17,-,-,-
4,6.4,9.97,002167,0,东方锆业,70362787.0,56003672.0,30.96,14359115.0,7.94,-30947807.0,-17.11,-39414979.0,-21.79,1596180843,38.9,-,-,-
5,10.25,9.98,300096,0,易联众,69737002.0,81345490.0,21.16,-11608488.0,-3.02,-42319384.0,-11.01,-27417618.0,-7.13,1596180843,18.14,-,-,-
6,16.19,3.19,600362,1,江西铜业,69723130.0,31146682.0,3.22,38576448.0,3.98,-22830144.0,-2.36,-46892979.0,-4.84,1596181192,7.2,-,-,-
7,4.5,7.14,600477,1,杭萧钢构,69430155.0,27929689.0,4.28,41500466.0,6.35,-26368185.0,-4.04,-43061974.0,-6.59,1596181184,10.63,-,-,-
8,50.0,6.41,300579,0,数字认证,68766559.0,36701541.0,6.81,32065018.0,5.95,-31778031.0,-5.9,-36988530.0,-6.86,1596180843,12.76,-,-,-
9,22.14,9.99,300151,0,昌红科技,68011768.0,69480148.0,17.7,-1468380.0,-0.37,-37071636.0,-9.44,-30940132.0,-7.88,1596180843,17.33,-,-,-
10,101.27,19.16,688333,1,铂力特,67736528.0,31111755.0,5.37,36624773.0,6.32,-48006762.0,-8.29,-19729766.0,-3.41,1596181201,11.69,-,-,-
11,23.08,3.08,300253,0,卫宁健康,66736954.0,43653866.0,3.75,23083088.0,1.98,-40917632.0,-3.52,-25819312.0,-2.22,1596180843,5.73,-,-,-
12,9.5,3.15,600360,1,华微电子,66343122.0,42299317.0,8.73,24043805.0,4.96,-18843000.0,-3.89,-47500120.0,-9.81,1596181181,13.69,-,-,-
13,23.72,2.2,002050,0,三花智控,66125820.0,34985658.0,4.58,31140162.0,4.08,-40624352.0,-5.32,-25501468.0,-3.34,1596180843,8.67,-,-,-
14,4.93,10.04,002613,0,北玻股份,65474211.0,49315387.0,34.44,16158824.0,11.29,-23071550.0,-16.11,-42402660.0,-29.62,1596180843,45.73,-,-,-
15,11.71,8.83,600285,1,羚锐制药,65069012.0,61986763.0,10.7,3082249.0,0.53,-27884036.0,-4.82,-37184975.0,-6.42,1596181187,11.24,-,-,-
16,9.06,9.95,300364,0,中文在线,64410411.0,63947805.0,12.3,462606.0,0.09,-31526470.0,-6.07,-32883941.0,-6.33,1596180843,12.39,-,-,-
17,14.95,6.03,600546,1,山煤国际,61904580.0,51693300.0,8.34,10211280.0,1.65,-16997886.0,-2.74,-44906694.0,-7.24,1596181185,9.98,-,-,-
18,16.93,10.01,603010,1,万盛股份,61569114.0,55394140.0,14.98,6174974.0,1.67,-37820061.0,-10.23,-23749053.0,-6.42,1596181189,16.65,-,-,-
19,15.85,9.99,002315,0,焦点科技,61156726.0,36741387.0,17.77,24415339.0,11.81,-23696008.0,-11.46,-37460717.0,-18.12,1596180843,29.58,-,-,-
20,205.64,1.1,603501,1,韦尔股份,60448535.0,12251549.0,1.11,48196986.0,4.35,-31144128.0,-2.81,-29304392.0,-2.64,1596181189,5.45,-,-,-
21,10.69,3.29,601519,1,大智慧,60232001.0,24978833.0,2.26,35253168.0,3.2,-27445904.0,-2.49,-32786080.0,-2.97,1596181192,5.46,-,-,-
22,15.62,10.0,300366,0,创意信息,59871654.0,56410694.0,9.43,3460960.0,0.58,-47084709.0,-7.87,-12786945.0,-2.14,1596180843,10.01,-,-,-
23,4.86,9.95,000637,0,茂化实华,57692903.0,30067315.0,18.6,27625588.0,17.09,-26654169.0,-16.49,-31038736.0,-19.21,1596180843,35.7,-,-,-
24,51.0,4.36,002938,0,鹏鼎控股,57115226.0,60682602.0,4.39,-3567376.0,-0.26,-78082528.0,-5.65,20967296.0,1.52,1596180843,4.13,-,-,-
25,5.38,10.02,300221,0,银禧科技,56222399.0,35090692.0,17.49,21131707.0,10.54,-29271258.0,-14.59,-26951142.0,-13.44,1596180843,28.03,-,-,-
26,21.57,1.46,002157,0,正邦科技,56110208.0,24441776.0,1.04,31668432.0,1.35,-21045920.0,-0.9,-35064288.0,-1.49,1596180843,2.39,-,-,-
27,15.67,9.43,002233,0,塔牌集团,56011171.0,62389827.0,4.27,-6378656.0,-0.44,-68496064.0,-4.69,12484880.0,0.86,1596180843,3.84,-,-,-
28,62.41,2.28,300236,0,上海新阳,55869482.0,33533506.0,4.52,22335976.0,3.01,-37294800.0,-5.03,-18574681.0,-2.5,1596180843,7.53,-,-,-
29,19.85,8.47,600587,1,新华医疗,54288088.0,58987541.0,9.03,-4699453.0,-0.72,-28839465.0,-4.41,-25448623.0,-3.89,1596181201,8.31,-,-,-
30,27.8,10.01,300634,0,彩讯股份,54257228.0,36885128.0,9.23,17372100.0,4.35,-23167458.0,-5.8,-31089770.0,-7.78,1596180843,13.57,-,-,-
31,9.85,10.06,600295,1,鄂尔多斯,54202371.0,34441070.0,6.36,19761301.0,3.65,-31682161.0,-5.85,-22520211.0,-4.16,1596181184,10.0,-,-,-
32,6.53,9.93,300063,0,天龙集团,53654721.0,33954520.0,10.63,19700201.0,6.17,-16018761.0,-5.01,-37635959.0,-11.78,1596180843,16.8,-,-,-
33,23.78,2.77,002581,0,未名医药,53594430.0,37503301.0,3.45,16091129.0,1.48,-29235520.0,-2.69,-24358928.0,-2.24,1596180843,4.92,-,-,-
34,85.5,10.0,300813,0,泰林生物,53587106.0,49211764.0,14.62,4375342.0,1.3,-41405375.0,-12.3,-12181731.0,-3.62,1596180843,15.92,-,-,-
35,14.85,2.06,002449,0,国星光电,53094922.0,48328578.0,5.36,4766344.0,0.53,-31313280.0,-3.47,-21781646.0,-2.41,1596180843,5.88,-,-,-
36,10.41,10.04,300323,0,华灿光电,53083330.0,67869708.0,14.53,-14786378.0,-3.16,-27579476.0,-5.9,-25503855.0,-5.46,1596180843,11.36,-,-,-
37,9.98,5.39,000089,0,深圳机场,52753164.0,30837722.0,4.53,21915442.0,3.22,-30115439.0,-4.43,-22637726.0,-3.33,1596180843,7.75,-,-,-
38,10.94,3.99,002104,0,恒宝股份,50498177.0,22421942.0,2.87,28076235.0,3.59,-32201136.0,-4.12,-18297033.0,-2.34,1596180843,6.45,-,-,-
39,21.54,3.36,300348,0,长亮科技,49483291.0,25415286.0,4.98,24068005.0,4.72,-13433924.0,-2.63,-36049367.0,-7.07,1596180843,9.7,-,-,-
40,13.99,0.43,600383,1,金地集团,49337069.0,1619248.0,0.3,47717821.0,8.83,-33284030.0,-6.16,-16053038.0,-2.97,1596181199,9.13,-,-,-
41,204.2,1.24,600436,1,片仔癀,48743602.0,20037858.0,2.16,28705744.0,3.09,-38671328.0,-4.16,-10072266.0,-1.08,1596181201,5.24,-,-,-
42,8.6,9.97,601222,1,林洋能源,48721536.0,68502256.0,6.17,-19780720.0,-1.78,-41953079.0,-3.78,-6768445.0,-0.61,1596181189,4.39,-,-,-
43,23.11,10.0,603733,1,仙鹤股份,48406870.0,48475908.0,8.93,-69038.0,-0.01,-15509372.0,-2.86,-32897498.0,-6.06,1596181189,8.92,-,-,-
44,8.32,10.05,600613,1,神奇制药,48067010.0,50191479.0,34.18,-2124469.0,-1.45,-25628988.0,-17.45,-22438022.0,-15.28,1596181181,32.73,-,-,-
45,19.28,6.99,300390,0,天华超净,47980957.0,34090294.0,3.72,13890663.0,1.52,-47926144.0,-5.24,-54800.0,-0.01,1596180843,5.24,-,-,-
46,3.92,7.1,000791,0,甘肃电投,47480793.0,75832615.0,13.56,-28351822.0,-5.07,-45659056.0,-8.16,-1821737.0,-0.33,1596180843,8.49,-,-,-
47,60.53,2.59,002409,0,雅克科技,46579142.0,13544173.0,1.61,33034969.0,3.93,-36757632.0,-4.37,-9821513.0,-1.17,1596180843,5.54,-,-,-
48,3.75,9.97,601619,1,嘉泽新能,46478337.0,45920576.0,11.86,557761.0,0.14,-25380458.0,-6.56,-21097878.0,-5.45,1596181201,12.01,-,-,-
49,57.23,12.44,688189,1,南新制药,46456970.0,10246213.0,3.52,36210757.0,12.45,-17032278.0,-5.86,-29424694.0,-10.12,1596181193,15.98,-,-,-
0,26.57,6.71,603368,1,柳药股份,46371904.0,27127489.0,5.21,19244415.0,3.69,-25345937.0,-4.87,-21025967.0,-4.04,1596181199,8.9,-,-,-
1,19.73,9.98,002625,0,光启技术,45890786.0,78798468.0,21.62,-32907682.0,-9.03,-24554580.0,-6.74,-21336206.0,-5.85,1596180843,12.59,-,-,-
2,21.0,0.96,300274,0,阳光电源,45646971.0,35335476.0,6.16,10311495.0,1.8,-21563538.0,-3.76,-24083434.0,-4.2,1596180843,7.96,-,-,-
3,36.49,0.97,601628,1,中国人寿,45411991.0,48490055.0,4.17,-3078064.0,-0.26,-20874816.0,-1.79,-24537152.0,-2.11,1596181193,3.9,-,-,-
4,19.91,3.16,600267,1,海正药业,44650251.0,42572939.0,4.44,2077312.0,0.22,-14177424.0,-1.48,-30472830.0,-3.18,1596181196,4.66,-,-,-
5,16.7,3.09,002493,0,荣盛石化,43682160.0,27276304.0,3.04,16405856.0,1.83,-22214368.0,-2.47,-21467790.0,-2.39,1596180843,4.86,-,-,-
6,6.0,10.09,000790,0,华神科技,43670904.0,59156352.0,22.83,-15485448.0,-5.98,-28746766.0,-11.1,-14924138.0,-5.76,1596180843,16.86,-,-,-
7,11.1,2.97,600802,1,福建水泥,43467933.0,19947286.0,3.58,23520647.0,4.23,-9567149.0,-1.72,-33900785.0,-6.09,1596181196,7.81,-,-,-
8,13.0,9.98,603676,1,卫信康,43345240.0,31892738.0,21.3,11452502.0,7.65,-18936935.0,-12.65,-24408305.0,-16.3,1596181204,28.95,-,-,-
