,date,ndate,instrument,hymc,forecast,forecasttype,increasel,increaset,zfpx
603,2020-03-31,2020-04-10,300059.SZA,电子信息,increase,预增,112.57,138.49,125.53
604,2020-03-31,2020-04-15,000533.SZA,输配电气,increase,扭亏,114.42,117.75,116.085
605,2020-03-31,2020-04-29,002512.SZA,电子元件,increase,扭亏,114.93,124.88,119.905
606,2020-03-31,2020-04-15,002312.SZA,化工行业,increase,扭亏,116.82,125.23,121.025
607,2020-03-31,2020-04-10,300742.SZA,汽车行业,increase,扭亏,118.71,149.9,134.305
608,2020-03-31,2020-02-29,002136.SZA,化工行业,increase,预增,119.5,222.8,171.15
609,2020-03-31,2020-03-07,300030.SZA,医疗行业,increase,预增,120.0,150.0,135.0
610,2020-03-31,2020-04-09,300191.SZA,石油行业,increase,预增,120.0,150.0,135.0
611,2020-03-31,2020-04-04,300206.SZA,医疗行业,increase,预增,120.0,130.0,125.0
612,2020-03-31,2020-04-03,300387.SZA,化工行业,increase,预增,120.0,130.0,125.0
613,2020-03-31,2020-03-31,002859.SZA,电子元件,increase,预增,120.0,170.0,145.0
614,2020-03-31,2020-03-26,002829.SZA,电子信息,increase,预增,121.32,195.09,158.205
615,2020-03-31,2020-04-15,603258.SHA,软件服务,increase,预增,122.51,171.52,147.015
616,2020-03-31,2020-04-15,000625.SZA,汽车行业,increase,扭亏,123.85,135.78,129.815
617,2020-03-31,2020-04-15,200625.SZA,汽车行业,increase,扭亏,123.85,135.78,129.815
618,2020-03-31,2020-03-20,688360.SHA,机械行业,increase,扭亏,124.57,149.14,136.855
619,2020-03-31,2020-04-11,603729.SHA,文化传媒,increase,扭亏,124.68,137.02,130.85
620,2020-03-31,2020-04-09,300815.SZA,公用事业,increase,预增,125.0,155.0,140.0
621,2020-03-31,2020-04-10,300439.SZA,医疗行业,increase,预增,125.0,140.0,132.5
622,2020-03-31,2020-04-11,000876.SZA,农牧饲渔,increase,预增,125.09,140.1,132.595
623,2020-03-31,2020-04-13,000949.SZA,化纤行业,increase,预增,125.15,168.04,146.595
624,2020-03-31,2020-04-15,002708.SZA,汽车行业,increase,扭亏,125.73,133.3,129.515
625,2020-03-31,2020-04-10,300126.SZA,机械行业,increase,扭亏,127.2,263.21,195.205
626,2020-03-31,2020-03-16,002637.SZA,化工行业,increase,预增,128.08,242.13,185.105
627,2020-03-31,2020-04-10,002311.SZA,农牧饲渔,increase,预增,128.59,161.25,144.92
628,2020-03-31,2020-04-10,002613.SZA,专用设备,increase,扭亏,128.61,141.32,134.965
629,2020-03-31,2020-04-23,300328.SZA,金属制品,increase,预增,130.0,160.0,145.0
630,2020-03-31,2020-04-15,002888.SZA,电子信息,increase,预增,130.0,160.0,145.0
631,2020-03-31,2020-04-08,002296.SZA,通讯行业,increase,预增,130.0,160.0,145.0
632,2020-03-31,2020-04-09,300097.SZA,机械行业,increase,扭亏,133.8,146.32,140.06
633,2020-03-31,2020-04-10,300758.SZA,化工行业,increase,预增,134.0,142.0,138.0
634,2020-03-31,2020-04-09,300161.SZA,机械行业,increase,扭亏,134.81,154.85,144.83
635,2020-03-31,2020-04-10,300432.SZA,汽车行业,increase,预增,135.0,156.0,145.5
636,2020-03-31,2020-04-10,300076.SZA,安防设备,increase,扭亏,136.01,184.03,160.02
637,2020-03-31,2020-03-26,300618.SZA,有色金属,increase,扭亏,136.15,145.19,140.67
638,2020-03-31,2020-04-15,002715.SZA,汽车行业,increase,扭亏,136.25,154.37,145.31
639,2020-03-31,2020-04-14,002072.SZA,软件服务,increase,扭亏,139.15,191.35,165.25
640,2020-03-31,2020-04-09,300185.SZA,机械行业,increase,预增,140.0,170.0,155.0
641,2020-03-31,2020-04-07,300246.SZA,医疗行业,increase,预增,140.0,160.0,150.0
642,2020-03-31,2020-04-09,300558.SZA,医药制造,increase,预增,140.0,160.0,150.0
643,2020-03-31,2020-04-13,002015.SZA,电力行业,increase,预增,145.45,206.82,176.135
644,2020-03-31,2020-04-15,000953.SZA,化肥行业,increase,扭亏,145.79,158.01,151.9
645,2020-03-31,2020-04-15,000893.SZA,化肥行业,increase,预增,145.99,214.31,180.15
646,2020-03-31,2020-04-15,002456.SZA,电子元件,increase,扭亏,146.77,170.16,158.465
647,2020-03-31,2020-03-12,002409.SZA,化工行业,increase,预增,146.97,190.55,168.76
648,2020-03-31,2020-04-14,002623.SZA,玻璃陶瓷,increase,扭亏,147.17,170.75,158.96
649,2020-03-31,2020-04-15,002577.SZA,电子信息,increase,预增,149.0,221.0,185.0
650,2020-03-31,2020-03-31,002876.SZA,电子信息,increase,扭亏,149.21,173.82,161.515
651,2020-03-31,2020-04-08,300147.SZA,医药制造,increase,预增,150.0,180.0,165.0
652,2020-03-31,2020-04-10,300507.SZA,汽车行业,increase,预增,150.0,180.0,165.0
653,2020-03-31,2020-04-15,002653.SZA,医药制造,increase,预增,150.0,170.0,160.0
654,2020-03-31,2020-04-09,300700.SZA,材料行业,increase,扭亏,151.65,166.91,159.28
655,2020-03-31,2020-04-03,300449.SZA,安防设备,increase,扭亏,153.0,171.55,162.275
656,2020-03-31,2020-03-28,300363.SZA,医药制造,increase,预增,154.0,203.0,178.5
657,2020-03-31,2020-04-27,002828.SZA,石油行业,increase,扭亏,154.35,263.04,208.695
658,2020-03-31,2020-04-10,300803.SZA,软件服务,increase,扭亏,157.52,168.32,162.92
659,2020-03-31,2020-04-10,300256.SZA,电子元件,increase,扭亏,157.76,163.9,160.83
660,2020-03-31,2020-03-31,002170.SZA,化肥行业,increase,扭亏,159.51,189.27,174.39
661,2020-03-31,2020-04-09,300462.SZA,交运设备,increase,预增,160.0,190.0,175.0
662,2020-03-31,2020-04-02,002049.SZA,电子元件,increase,预增,160.0,210.0,185.0
663,2020-03-31,2020-04-14,002973.SZA,公用事业,increase,预增,160.0,190.0,175.0
664,2020-03-31,2020-04-14,603733.SHA,造纸印刷,increase,预增,166.26,208.3,187.28
665,2020-03-31,2020-04-09,300111.SZA,输配电气,increase,扭亏,166.69,208.36,187.525
666,2020-03-31,2020-03-18,002107.SZA,医药制造,increase,预增,170.0,230.0,200.0
667,2020-03-31,2020-04-17,601012.SHA,材料行业,increase,预增,170.05,219.15,194.6
668,2020-03-31,2020-04-16,000518.SZA,医药制造,increase,扭亏,170.35,170.35,170.35
669,2020-03-31,2020-04-15,002562.SZA,医药制造,increase,扭亏,170.8,192.04,181.42
670,2020-03-31,2020-04-15,002249.SZA,机械行业,increase,扭亏,170.89,218.15,194.52
671,2020-03-31,2020-03-11,300179.SZA,材料行业,increase,预增,172.33,200.78,186.555
672,2020-03-31,2020-04-09,300319.SZA,电子元件,increase,预增,174.07,202.42,188.245
673,2020-03-31,2020-04-03,200550.SZA,汽车行业,increase,预增,174.24,174.24,174.24
674,2020-03-31,2020-04-03,000550.SZA,汽车行业,increase,预增,174.24,174.24,174.24
675,2020-03-31,2020-03-20,300210.SZA,专用设备,increase,扭亏,176.0,204.0,190.0
676,2020-03-31,2020-04-15,002480.SZA,机械行业,increase,扭亏,176.31,204.93,190.62
677,2020-03-31,2020-04-09,300133.SZA,文化传媒,increase,预增,177.4,205.14,191.27
678,2020-03-31,2020-04-14,002634.SZA,纺织服装,increase,预增,180.0,210.0,195.0
679,2020-03-31,2020-04-03,603360.SHA,化工行业,increase,预增,181.83,181.83,181.83
680,2020-03-31,2020-04-14,002835.SZA,电子信息,increase,扭亏,184.28,203.73,194.005
681,2020-03-31,2020-04-15,002502.SZA,综合行业,increase,扭亏,184.54,218.35,201.445
682,2020-03-31,2020-04-15,002459.SZA,专用设备,increase,预增,189.03,246.84,217.935
683,2020-03-31,2020-04-09,300171.SZA,医疗行业,increase,预增,190.0,220.0,205.0
684,2020-03-31,2020-04-16,603887.SHA,工程建设,increase,预增,195.0,220.0,207.5
685,2020-03-31,2020-04-18,002028.SZA,输配电气,increase,预增,200.0,345.37,272.685
686,2020-03-31,2020-03-28,002401.SZA,软件服务,increase,预增,200.0,250.0,225.0
687,2020-03-31,2020-04-14,002185.SZA,电子元件,increase,预增,200.16,320.22,260.19
688,2020-03-31,2020-04-11,000612.SZA,有色金属,increase,扭亏,200.44,229.14,214.79
689,2020-03-31,2020-04-09,300518.SZA,软件服务,increase,预增,202.0,230.0,216.0
690,2020-03-31,2020-04-11,000014.SZA,房地产,increase,扭亏,203.55,218.34,210.945
691,2020-03-31,2020-04-09,300613.SZA,电子元件,increase,扭亏,204.48,221.58,213.03
692,2020-03-31,2020-04-10,300381.SZA,医药制造,increase,扭亏,204.65,215.67,210.16
693,2020-03-31,2020-03-20,002782.SZA,电子元件,increase,预增,204.75,348.67,276.71
694,2020-03-31,2020-03-31,002432.SZA,医疗行业,increase,扭亏,213.26,269.89,241.575
695,2020-03-31,2020-04-11,002151.SZA,航天航空,increase,扭亏,219.98,279.96,249.97
696,2020-03-31,2020-04-14,002264.SZA,商业百货,increase,预增,222.39,294.03,258.21
697,2020-03-31,2020-04-15,002606.SZA,输配电气,increase,扭亏,231.87,297.8,264.835
698,2020-03-31,2020-04-07,002124.SZA,农牧饲渔,increase,扭亏,234.21,249.13,241.67
699,2020-03-31,2020-04-10,002263.SZA,包装材料,increase,扭亏,234.82,279.76,257.29
700,2020-03-31,2020-04-09,300636.SZA,医药制造,increase,预增,235.0,265.0,250.0
701,2020-03-31,2020-04-15,000807.SZA,有色金属,increase,预增,236.0,236.0,236.0
702,2020-03-31,2020-04-01,002202.SZA,输配电气,increase,预增,250.0,300.0,275.0
703,2020-03-31,2020-04-10,300677.SZA,医疗行业,increase,预增,254.57,284.11,269.34
704,2020-03-31,2020-04-07,300782.SZA,电子元件,increase,预增,256.48,266.48,261.48
705,2020-03-31,2020-04-15,000735.SZA,农牧饲渔,increase,扭亏,259.87,276.97,268.42
706,2020-03-31,2020-04-01,300607.SZA,机械行业,increase,预增,271.86,301.66,286.76
707,2020-03-31,2020-04-10,300682.SZA,软件服务,increase,扭亏,275.11,308.79,291.95
708,2020-03-31,2020-04-15,200168.SZA,珠宝首饰,increase,扭亏,275.12,275.12,275.12
709,2020-03-31,2020-04-15,000815.SZA,造纸印刷,increase,扭亏,275.21,356.41,315.81
710,2020-03-31,2020-04-07,300390.SZA,电子元件,increase,预增,280.0,300.0,290.0
711,2020-03-31,2020-04-09,300209.SZA,软件服务,increase,扭亏,287.88,366.17,327.025
712,2020-03-31,2020-04-15,002524.SZA,医疗行业,increase,扭亏,295.43,393.15,344.29
713,2020-03-31,2020-04-14,002487.SZA,金属制品,increase,预增,300.0,350.0,325.0
714,2020-03-31,2020-04-11,002157.SZA,农牧饲渔,increase,扭亏,305.2,341.41,323.305
715,2020-03-31,2020-03-31,300658.SZA,纺织服装,increase,预增,315.0,345.0,330.0
716,2020-03-31,2020-04-11,600346.SHA,化纤行业,increase,预增,315.02,315.02,315.02
717,2020-03-31,2020-04-03,601872.SHA,港口水运,increase,预增,320.0,391.0,355.5
718,2020-03-31,2020-04-15,002583.SZA,通讯行业,increase,扭亏,320.41,430.61,375.51
719,2020-03-31,2020-03-24,300234.SZA,材料行业,increase,预增,332.79,362.76,347.775
720,2020-03-31,2020-04-15,000792.SZA,化工行业,increase,扭亏,345.5,458.8,402.15
721,2020-03-31,2020-04-09,600963.SHA,造纸印刷,increase,扭亏,346.43,395.71,371.07
722,2020-03-31,2020-04-09,300008.SZA,船舶制造,increase,扭亏,348.66,378.66,363.66
723,2020-03-31,2020-04-15,002897.SZA,电子元件,increase,预增,349.78,574.67,462.225
724,2020-03-31,2020-04-07,002270.SZA,专用设备,increase,预增,350.45,491.21,420.83
725,2020-03-31,2020-04-15,002529.SZA,专用设备,increase,扭亏,354.91,418.64,386.775
726,2020-03-31,2020-04-09,300494.SZA,电子信息,increase,预增,369.42,391.77,380.595
727,2020-03-31,2020-04-14,002895.SZA,化工行业,increase,预增,370.0,400.0,385.0
728,2020-03-31,2020-04-15,000897.SZA,房地产,increase,扭亏,390.83,512.01,451.42
729,2020-03-31,2020-03-10,300738.SZA,软件服务,increase,预增,393.92,413.59,403.755
730,2020-03-31,2020-04-10,300643.SZA,汽车行业,increase,预增,396.84,426.07,411.455
731,2020-03-31,2020-04-09,300223.SZA,电子元件,increase,预增,397.56,426.85,412.205
732,2020-03-31,2020-03-31,000531.SZA,电力行业,increase,预增,410.0,460.0,435.0
733,2020-03-31,2020-04-15,000691.SZA,房地产,increase,扭亏,413.43,486.33,449.88
734,2020-03-31,2020-03-31,300674.SZA,软件服务,increase,预增,415.37,444.79,430.08
735,2020-03-31,2020-04-09,300400.SZA,专用设备,increase,扭亏,417.71,447.5,432.605
736,2020-03-31,2020-04-14,000488.SZA,造纸印刷,increase,预增,423.0,449.0,436.0
737,2020-03-31,2020-04-14,200488.SZA,造纸印刷,increase,预增,423.0,449.0,436.0
738,2020-03-31,2020-04-15,002260.SZA,家电行业,increase,扭亏,426.34,507.93,467.135
739,2020-03-31,2020-04-10,002452.SZA,输配电气,increase,预增,456.45,679.03,567.74
740,2020-03-31,2020-04-15,000829.SZA,通讯行业,increase,预增,464.24,637.85,551.045
741,2020-03-31,2020-04-09,300693.SZA,专用设备,increase,预增,467.21,554.48,510.845
742,2020-03-31,2020-04-15,002793.SZA,医药制造,increase,预增,485.0,588.0,536.5
743,2020-03-31,2020-04-09,300208.SZA,输配电气,increase,预增,490.0,510.0,500.0
744,2020-03-31,2020-04-07,300503.SZA,机械行业,increase,预增,494.69,522.14,508.415
745,2020-03-31,2020-04-14,002521.SZA,造纸印刷,increase,预增,500.0,650.0,575.0
746,2020-03-31,2020-03-27,002039.SZA,电力行业,increase,预增,500.0,800.0,650.0
747,2020-03-31,2020-04-10,300498.SZA,农牧饲渔,increase,扭亏,510.9,511.98,511.44
748,2020-03-31,2020-04-08,002216.SZA,食品饮料,increase,预增,520.0,550.0,535.0
749,2020-03-31,2020-04-15,000965.SZA,房地产,increase,扭亏,532.58,583.47,558.025
750,2020-03-31,2020-04-15,002030.SZA,医药制造,increase,预增,558.07,607.6,582.835
751,2020-03-31,2020-04-15,002012.SZA,造纸印刷,increase,预增,566.67,900.0,733.335
752,2020-03-31,2020-04-14,002912.SZA,软件服务,increase,扭亏,582.73,679.27,631.0
753,2020-03-31,2020-04-15,002041.SZA,农牧饲渔,increase,预增,585.0,635.0,610.0
754,2020-03-31,2020-04-02,300552.SZA,软件服务,increase,扭亏,589.05,620.2,604.625
755,2020-03-31,2020-04-14,002417.SZA,软件服务,increase,扭亏,612.82,1125.64,869.23
756,2020-03-31,2020-04-15,002437.SZA,医药制造,increase,预增,636.94,695.43,666.185
757,2020-03-31,2020-04-14,002106.SZA,电子元件,increase,预增,646.57,770.99,708.78
758,2020-03-31,2020-04-08,300687.SZA,软件服务,increase,扭亏,660.05,1089.42,874.735
759,2020-03-31,2020-04-09,300604.SZA,专用设备,increase,预增,680.0,900.0,790.0
760,2020-03-31,2020-04-07,002548.SZA,农牧饲渔,increase,扭亏,692.42,829.13,760.775
761,2020-03-31,2020-04-21,300103.SZA,专用设备,increase,预增,735.0,765.0,750.0
762,2020-03-31,2020-04-15,000767.SZA,电力行业,increase,预增,735.27,740.36,737.815
763,2020-03-31,2020-04-15,002660.SZA,电子元件,increase,扭亏,751.3,1402.59,1076.945
764,2020-03-31,2020-04-23,002214.SZA,安防设备,increase,预增,753.8,1052.06,902.93
765,2020-03-31,2020-04-23,002218.SZA,材料行业,increase,预增,754.97,999.25,877.11
766,2020-03-31,2020-03-24,300763.SZA,专用设备,increase,预增,759.07,788.69,773.88
767,2020-03-31,2020-04-08,002714.SZA,农牧饲渔,increase,扭亏,839.46,931.89,885.675
768,2020-03-31,2020-04-10,300411.SZA,机械行业,increase,预增,930.0,960.0,945.0
769,2020-03-31,2020-04-08,300433.SZA,材料行业,increase,扭亏,1006.59,1011.75,1009.17
770,2020-03-31,2020-03-30,300709.SZA,电子元件,increase,扭亏,1025.5,1289.93,1157.715
771,2020-03-31,2020-04-14,002869.SZA,软件服务,increase,预增,1025.88,1180.18,1103.03
772,2020-03-31,2020-04-15,000955.SZA,化纤行业,increase,预增,1027.94,1591.9,1309.92
773,2020-03-31,2020-04-14,002100.SZA,农牧饲渔,increase,预增,1041.07,1110.23,1075.65
774,2020-03-31,2020-04-08,002605.SZA,文教休闲,increase,预增,1118.72,1198.72,1158.72
775,2020-03-31,2020-03-28,000987.SZA,多元金融,increase,预增,1146.0,1182.0,1164.0
776,2020-03-31,2020-04-14,002385.SZA,农牧饲渔,increase,扭亏,1206.87,1412.8,1309.835
777,2020-03-31,2020-04-09,603799.SHA,有色金属,increase,预增,1275.82,1518.61,1397.215
778,2020-03-31,2020-04-14,000090.SZA,工程建设,increase,预增,1310.81,1592.97,1451.89
779,2020-03-31,2020-04-08,000737.SZA,化工行业,increase,预增,1738.86,1965.88,1852.37
780,2020-03-31,2020-04-08,002414.SZA,安防设备,increase,预增,1909.71,2579.62,2244.665
781,2020-03-31,2020-04-11,200986.SZA,造纸印刷,increase,扭亏,2577.77,3306.53,2942.15
782,2020-03-31,2020-04-09,002567.SZA,农牧饲渔,increase,预增,3607.96,4164.16,3886.06
783,2020-03-31,2020-04-10,300799.SZA,电子信息,increase,预增,6900.0,6920.0,6910.0
784,2020-03-31,2020-04-15,002086.SZA,农牧饲渔,increase,预增,9844.75,13159.67,11502.21
785,2020-03-31,2020-04-09,300541.SZA,软件服务,increase,扭亏,13315.86,16986.93,15151.395
786,2020-03-31,2020-04-10,300629.SZA,金属制品,increase,预增,29704.43,29733.95,29719.19
787,2020-06-30,2020-07-14,300166.SZA,软件服务,increase,略增,0.0,10.0,5.0
788,2020-06-30,2020-07-15,002399.SZA,医药制造,increase,略增,0.0,10.0,5.0
789,2020-06-30,2020-07-15,300009.SZA,医药制造,increase,略增,0.0,20.0,10.0
790,2020-06-30,2020-07-14,002518.SZA,输配电气,increase,略增,0.0,15.0,7.5
791,2020-06-30,2020-07-10,300601.SZA,医药制造,increase,略增,0.0,10.0,5.0
792,2020-06-30,2020-07-14,300519.SZA,医药制造,increase,略增,0.0,10.0,5.0
793,2020-06-30,2020-07-24,300388.SZA,环保工程,increase,略增,0.0,10.0,5.0
794,2020-06-30,2020-07-13,300660.SZA,机械行业,increase,略增,0.0,20.0,10.0
795,2020-06-30,2020-04-30,002719.SZA,食品饮料,increase,略增,0.0,50.0,25.0
796,2020-06-30,2020-07-13,300653.SZA,医疗行业,increase,略增,0.0,10.0,5.0
797,2020-06-30,2020-07-10,300628.SZA,通讯行业,increase,略增,0.0,10.0,5.0
798,2020-06-30,2020-06-29,300146.SZA,食品饮料,increase,略增,0.0,20.0,10.0
799,2020-06-30,2020-07-10,300670.SZA,输配电气,increase,略增,0.0,20.0,10.0
800,2020-06-30,2020-07-13,300533.SZA,软件服务,increase,略增,0.0,30.0,15.0
801,2020-06-30,2020-07-14,002221.SZA,石油行业,increase,略增,0.0,20.0,10.0
802,2020-06-30,2020-07-01,834223.SHA,nan,increase,略增,0.0,12.0,6.0
803,2020-06-30,2020-07-14,002912.SZA,软件服务,increase,略增,0.0,10.0,5.0
804,2020-06-30,2020-07-10,002880.SZA,医药制造,increase,略增,0.0,30.0,15.0
805,2020-06-30,2020-07-15,300195.SZA,机械行业,increase,略增,0.0,15.0,7.5
806,2020-06-30,2020-07-15,300190.SZA,环保工程,increase,略增,0.0,10.0,5.0
807,2020-06-30,2020-07-15,300172.SZA,环保工程,increase,略增,0.0,15.0,7.5
808,2020-06-30,2020-07-15,300847.SZA,电子元件,increase,略增,0.0,15.01,7.505
809,2020-06-30,2020-06-17,000938.SZA,电子信息,increase,略增,0.0,8.0,4.0
810,2020-06-30,2020-07-09,300625.SZA,电子元件,increase,略增,0.0,10.0,5.0
811,2020-06-30,2020-07-14,000877.SZA,水泥建材,increase,略增,0.08,0.08,0.08
812,2020-06-30,2020-07-10,300082.SZA,化工行业,increase,略增,0.09,4.61,2.35
813,2020-06-30,2020-07-15,300486.SZA,专用设备,increase,略增,0.24,12.77,6.505
814,2020-06-30,2020-07-28,605066.SHA,输配电气,increase,略增,0.69,5.88,3.285
815,2020-06-30,2020-07-14,002061.SZA,工程建设,increase,略增,0.86,25.65,13.255
816,2020-06-30,2020-07-08,300285.SZA,化工行业,increase,略增,0.92,4.95,2.935
817,2020-06-30,2020-07-13,300532.SZA,软件服务,increase,略增,0.94,20.26,10.6
818,2020-06-30,2020-07-11,002817.SZA,医药制造,increase,略增,1.0,15.0,8.0
819,2020-06-30,2020-07-15,300651.SZA,文教休闲,increase,略增,1.13,21.35,11.24
820,2020-06-30,2020-07-17,688508.SHA,电子信息,increase,略增,1.14,12.37,6.755
821,2020-06-30,2020-06-15,688106.SHA,化工行业,increase,略增,1.96,13.95,7.955
822,2020-06-30,2020-05-22,831450.SHA,nan,increase,略增,1.96,13.95,7.955
823,2020-06-30,2020-06-15,300848.SZA,化工行业,increase,略增,2.2,2.2,2.2
824,2020-06-30,2020-07-15,002656.SZA,纺织服装,increase,预增,2.39,53.59,27.99
825,2020-06-30,2020-04-16,002978.SZA,钢铁行业,increase,略增,2.73,6.33,4.53
826,2020-06-30,2020-06-11,688004.SHA,软件服务,increase,略增,2.8,27.44,15.12
827,2020-06-30,2020-07-14,300403.SZA,机械行业,increase,略增,3.0,9.0,6.0
828,2020-06-30,2020-07-14,002888.SZA,电子信息,increase,略增,3.0,30.0,16.5
829,2020-06-30,2020-07-14,000672.SZA,水泥建材,increase,略增,3.15,6.31,4.73
830,2020-06-30,2020-06-11,300845.SZA,软件服务,increase,略增,3.44,7.58,5.51
831,2020-06-30,2020-08-12,688519.SHA,电子元件,increase,略增,4.01,12.68,8.345
832,2020-06-30,2020-07-14,300209.SZA,软件服务,increase,略增,4.53,30.66,17.595
833,2020-06-30,2020-07-22,300855.SZA,金属制品,increase,略增,4.89,9.65,7.27
834,2020-06-30,2020-06-24,603087.SHA,医药制造,increase,略增,5.0,15.0,10.0
835,2020-06-30,2020-07-15,300632.SZA,电子元件,increase,略增,5.0,20.0,12.5
836,2020-06-30,2020-07-14,300305.SZA,材料行业,increase,略增,5.0,25.0,15.0
837,2020-06-30,2020-07-07,300327.SZA,电子元件,increase,略增,5.0,10.0,7.5
838,2020-06-30,2020-07-15,002749.SZA,农药兽药,increase,略增,5.0,15.0,10.0
839,2020-06-30,2020-07-20,605222.SHA,输配电气,increase,略增,5.0,10.0,7.5
840,2020-06-30,2020-07-14,300605.SZA,软件服务,increase,略增,5.0,30.0,17.5
841,2020-06-30,2020-07-11,300755.SZA,酿酒行业,increase,略增,5.03,7.03,6.03
842,2020-06-30,2020-06-16,688555.SHA,软件服务,increase,略增,5.24,13.03,9.135
843,2020-06-30,2020-07-15,000971.SZA,电子信息,increase,预增,5.55,58.32,31.935
844,2020-06-30,2020-06-22,300878.SZA,医药制造,increase,略增,5.8,5.8,5.8
845,2020-06-30,2020-07-07,000557.SZA,交运物流,increase,略增,5.81,5.81,5.81
846,2020-06-30,2020-07-15,000789.SZA,水泥建材,increase,略增,6.0,15.0,10.5
847,2020-06-30,2020-07-23,603315.SHA,机械行业,increase,略增,6.0,15.0,10.5
848,2020-06-30,2020-07-14,000800.SZA,汽车行业,increase,略增,6.12,22.83,14.475
849,2020-06-30,2020-07-13,300707.SZA,汽车行业,increase,略增,6.19,30.32,18.255
850,2020-06-30,2020-07-17,601677.SHA,有色金属,increase,略增,6.38,6.38,6.38
851,2020-06-30,2020-07-14,300602.SZA,电子元件,increase,略增,6.52,17.43,11.975
852,2020-06-30,2020-07-01,300843.SZA,电子信息,increase,略增,7.39,19.14,13.265
853,2020-06-30,2020-05-22,002990.SZA,软件服务,increase,略增,7.79,18.97,13.38
854,2020-06-30,2020-06-09,300824.SZA,家电行业,increase,略增,8.88,15.47,12.175
855,2020-06-30,2020-06-04,300837.SZA,专用设备,increase,略增,9.0,34.0,21.5
856,2020-06-30,2020-04-28,002989.SZA,装修装饰,increase,略增,9.03,22.82,15.925
857,2020-06-30,2020-07-01,002617.SZA,输配电气,increase,略增,9.1,15.92,12.51
858,2020-06-30,2020-07-27,605188.SHA,商业百货,increase,略增,9.23,13.43,11.33
859,2020-06-30,2020-07-31,002993.SZA,电子元件,increase,略增,9.5,21.13,15.315
860,2020-06-30,2020-07-14,300463.SZA,医疗行业,increase,略增,10.0,20.0,15.0
861,2020-06-30,2020-07-08,002381.SZA,塑胶制品,increase,略增,10.0,30.0,20.0
862,2020-06-30,2020-07-07,300114.SZA,仪器仪表,increase,略增,10.0,30.0,20.0
863,2020-06-30,2020-04-27,002262.SZA,医药制造,increase,略增,10.0,30.0,20.0
864,2020-06-30,2020-06-15,300041.SZA,化工行业,increase,略增,10.0,25.0,17.5
865,2020-06-30,2020-07-10,300286.SZA,输配电气,increase,略增,10.0,30.0,20.0
866,2020-06-30,2020-04-29,002594.SZA,汽车行业,increase,略增,10.0,23.75,16.875
867,2020-06-30,2020-07-14,300662.SZA,文教休闲,increase,略增,10.0,25.0,17.5
868,2020-06-30,2020-04-29,300731.SZA,塑胶制品,increase,略增,10.0,30.0,20.0
869,2020-06-30,2020-07-14,300352.SZA,软件服务,increase,略增,10.0,30.0,20.0
870,2020-06-30,2020-08-10,605100.SHA,机械行业,increase,略增,10.0,20.0,15.0
871,2020-06-30,2020-07-09,300699.SZA,化工行业,increase,略增,10.0,15.0,12.5
872,2020-06-30,2020-07-14,002461.SZA,酿酒行业,increase,略增,10.0,30.0,20.0
873,2020-06-30,2020-07-15,002111.SZA,机械行业,increase,略增,10.0,20.0,15.0
874,2020-06-30,2020-06-30,300408.SZA,电子元件,increase,略增,10.0,25.0,17.5
875,2020-06-30,2020-07-13,300427.SZA,输配电气,increase,略增,10.32,30.0,20.16
876,2020-06-30,2020-07-15,300420.SZA,机械行业,increase,略增,10.85,29.32,20.085
877,2020-06-30,2020-04-30,300830.SZA,软件服务,increase,略增,11.32,19.1,15.21
878,2020-06-30,2020-07-14,688580.SHA,医疗行业,increase,略增,12.05,21.39,16.72
879,2020-06-30,2020-07-10,300627.SZA,电子信息,increase,略增,12.14,18.68,15.41
880,2020-06-30,2020-07-31,300383.SZA,电信运营,increase,略增,12.27,19.93,16.1
881,2020-06-30,2020-07-28,688408.SHA,机械行业,increase,略增,13.15,29.32,21.235
882,2020-06-30,2020-04-23,601778.SHA,电力行业,increase,略增,14.15,22.61,18.38
883,2020-06-30,2020-07-09,300563.SZA,电子元件,increase,略增,15.0,25.0,20.0
884,2020-06-30,2020-07-15,300298.SZA,医疗行业,increase,略增,15.0,35.0,25.0
885,2020-06-30,2020-07-14,300780.SZA,机械行业,increase,略增,15.0,35.0,25.0
886,2020-06-30,2020-07-10,300012.SZA,综合行业,increase,略增,15.0,21.0,18.0
887,2020-06-30,2020-07-13,300773.SZA,软件服务,increase,略增,15.0,23.0,19.0
888,2020-06-30,2020-07-09,300200.SZA,材料行业,increase,略增,15.0,28.0,21.5
889,2020-06-30,2020-04-29,300476.SZA,电子元件,increase,略增,15.0,25.0,20.0
890,2020-06-30,2020-07-10,300440.SZA,电子信息,increase,略增,15.0,35.0,25.0
891,2020-06-30,2020-05-11,300832.SZA,医疗行业,increase,略增,16.67,27.35,22.01
892,2020-06-30,2020-07-15,002535.SZA,机械行业,increase,预增,17.0,75.5,46.25
893,2020-06-30,2020-07-14,836172.SHA,nan,increase,略增,17.69,37.3,27.495
894,2020-06-30,2020-07-10,300680.SZA,汽车行业,increase,略增,17.93,47.93,32.93
895,2020-06-30,2020-07-31,835987.SHA,nan,increase,预增,19.7,53.9,36.8
896,2020-06-30,2020-07-15,300630.SZA,医药制造,increase,略增,20.0,35.0,27.5
897,2020-06-30,2020-07-17,002174.SZA,软件服务,increase,略增,20.0,25.0,22.5
898,2020-06-30,2020-07-15,300739.SZA,电子元件,increase,略增,20.0,40.0,30.0
