,date,ndate,instrument,hymc,forecast,forecasttype,increasel,increaset,zfpx
2195,2018-06-30,2018-04-26,600727.SHA,化肥行业,increase,预增,,,
2196,2018-06-30,2018-04-26,600740.SHA,煤炭采选,increase,略增,,,
2197,2018-06-30,2018-04-28,600247.SHA,商业百货,increase,扭亏,,,
2198,2018-06-30,2018-04-28,600258.SHA,旅游酒店,increase,略增,,,
2199,2018-06-30,2018-04-27,600187.SHA,公用事业,increase,预增,,,
2200,2018-06-30,2018-04-27,600160.SHA,化工行业,increase,略增,,,
2201,2018-06-30,2018-04-27,601001.SHA,煤炭采选,increase,略增,,,
2202,2018-06-30,2018-04-25,600017.SHA,港口水运,increase,略增,,,
2203,2018-06-30,2018-04-27,603035.SHA,汽车行业,increase,略增,,,
2204,2018-06-30,2018-04-24,600202.SHA,机械行业,increase,扭亏,,,
2205,2018-06-30,2018-04-28,600865.SHA,商业百货,increase,略增,,,
2206,2018-06-30,2018-04-28,603799.SHA,有色金属,increase,略增,,,
2207,2018-06-30,2018-04-28,600741.SHA,汽车行业,increase,略增,,,
2208,2018-06-30,2018-04-21,601958.SHA,有色金属,increase,预增,,,
2209,2018-06-30,2018-04-28,600682.SHA,商业百货,increase,预增,,,
2210,2018-06-30,2018-04-28,600678.SHA,水泥建材,increase,扭亏,,,
2211,2018-06-30,2018-04-28,600760.SHA,航天航空,increase,扭亏,,,
2212,2018-06-30,2018-04-19,400022.SZA,nan,increase,扭亏,,,
2213,2018-06-30,2018-04-28,600781.SHA,医药制造,increase,略增,,,
2214,2018-09-30,2018-08-23,002062.SZA,工程建设,increase,略增,0.0,30.0,15.0
2215,2018-09-30,2018-08-30,002345.SZA,珠宝首饰,increase,略增,0.0,20.0,10.0
2216,2018-09-30,2018-10-15,300112.SZA,仪器仪表,increase,略增,0.0,10.0,5.0
2217,2018-09-30,2018-08-30,002936.SZA,银行,increase,略增,0.0,10.0,5.0
2218,2018-09-30,2018-08-30,002701.SZA,金属制品,increase,略增,0.0,30.0,15.0
2219,2018-09-30,2018-08-10,002050.SZA,家电行业,increase,略增,0.0,20.0,10.0
2220,2018-09-30,2018-08-08,002288.SZA,电子元件,increase,略增,0.0,30.0,15.0
2221,2018-09-30,2018-08-07,002206.SZA,化纤行业,increase,略增,0.0,20.0,10.0
2222,2018-09-30,2018-08-22,002672.SZA,环保工程,increase,略增,0.0,15.0,7.5
2223,2018-09-30,2018-08-14,002230.SZA,软件服务,increase,略增,0.0,50.0,25.0
2224,2018-09-30,2018-08-08,002331.SZA,软件服务,increase,略增,0.0,50.0,25.0
2225,2018-09-30,2018-08-31,002712.SZA,文化传媒,increase,略增,0.0,50.0,25.0
2226,2018-09-30,2018-08-30,002004.SZA,农药兽药,increase,略增,0.0,15.0,7.5
2227,2018-09-30,2018-08-30,002789.SZA,装修装饰,increase,略增,0.0,40.0,20.0
2228,2018-09-30,2018-08-29,002056.SZA,电子元件,increase,略增,0.0,30.0,15.0
2229,2018-09-30,2018-08-30,002047.SZA,装修装饰,increase,略增,0.0,30.0,15.0
2230,2018-09-30,2018-10-13,300250.SZA,电子信息,increase,略增,0.0,20.0,10.0
2231,2018-09-30,2018-07-28,002644.SZA,医药制造,increase,略增,0.0,50.0,25.0
2232,2018-09-30,2018-07-31,002037.SZA,化工行业,increase,略增,0.0,30.0,15.0
2233,2018-09-30,2018-10-15,300466.SZA,仪器仪表,increase,略增,0.0,20.0,10.0
2234,2018-09-30,2018-10-15,300447.SZA,输配电气,increase,略增,0.0,15.0,7.5
2235,2018-09-30,2018-10-15,300364.SZA,文化传媒,increase,略增,0.0,12.3,6.15
2236,2018-09-30,2018-10-15,300455.SZA,电子信息,increase,略增,0.0,20.0,10.0
2237,2018-09-30,2018-10-13,300305.SZA,材料行业,increase,略增,0.0,10.0,5.0
2238,2018-09-30,2018-10-13,002472.SZA,机械行业,increase,略增,0.0,10.0,5.0
2239,2018-09-30,2018-07-27,002538.SZA,化肥行业,increase,略增,0.0,50.0,25.0
2240,2018-09-30,2018-07-28,002380.SZA,电子信息,increase,略增,0.0,30.0,15.0
2241,2018-09-30,2018-08-16,002216.SZA,食品饮料,increase,略增,0.0,30.0,15.0
2242,2018-09-30,2018-08-22,002443.SZA,金属制品,increase,略增,0.0,30.0,15.0
2243,2018-09-30,2018-08-30,002032.SZA,家电行业,increase,略增,0.0,30.0,15.0
2244,2018-09-30,2018-10-13,300078.SZA,安防设备,increase,略增,0.0,10.0,5.0
2245,2018-09-30,2018-08-30,002286.SZA,食品饮料,increase,略增,0.0,50.0,25.0
2246,2018-09-30,2018-08-30,002375.SZA,装修装饰,increase,略增,0.0,20.0,10.0
2247,2018-09-30,2018-08-29,002510.SZA,汽车行业,increase,略增,0.0,30.0,15.0
2248,2018-09-30,2018-08-25,002179.SZA,电子元件,increase,略增,0.0,15.0,7.5
2249,2018-09-30,2018-10-12,300037.SZA,材料行业,increase,略增,0.0,10.0,5.0
2250,2018-09-30,2018-08-24,002330.SZA,食品饮料,increase,略增,0.0,50.0,25.0
2251,2018-09-30,2018-08-29,300238.SZA,医疗行业,increase,略增,0.0,20.0,10.0
2252,2018-09-30,2018-08-29,002339.SZA,软件服务,increase,略增,0.0,20.0,10.0
2253,2018-09-30,2018-08-14,002865.SZA,汽车行业,increase,略增,0.0,30.0,15.0
2254,2018-09-30,2018-08-29,002491.SZA,通讯行业,increase,略增,0.0,30.0,15.0
2255,2018-09-30,2018-08-29,002739.SZA,文化传媒,increase,略增,0.0,20.0,10.0
2256,2018-09-30,2018-10-12,300586.SZA,化工行业,increase,略增,0.0,20.0,10.0
2257,2018-09-30,2018-09-21,300326.SZA,医疗行业,increase,略增,0.0,10.0,5.0
2258,2018-09-30,2018-08-28,002023.SZA,航天航空,increase,略增,0.0,30.0,15.0
2259,2018-09-30,2018-08-28,002251.SZA,商业百货,increase,略增,0.0,30.0,15.0
2260,2018-09-30,2018-08-30,002823.SZA,专用设备,increase,略增,0.0,20.0,10.0
2261,2018-09-30,2018-08-28,002467.SZA,电信运营,increase,略增,0.0,20.0,10.0
2262,2018-09-30,2018-08-24,002641.SZA,塑胶制品,increase,略增,0.0,30.0,15.0
2263,2018-09-30,2018-08-28,002291.SZA,纺织服装,increase,略增,0.0,30.0,15.0
2264,2018-09-30,2018-07-25,002413.SZA,电子信息,increase,略增,0.0,50.0,25.0
2265,2018-09-30,2018-08-28,002556.SZA,农牧饲渔,increase,略增,0.0,30.0,15.0
2266,2018-09-30,2018-08-08,002372.SZA,水泥建材,increase,略增,0.0,30.0,15.0
2267,2018-09-30,2018-09-26,300348.SZA,软件服务,increase,略增,0.0,15.0,7.5
2268,2018-09-30,2018-08-28,002403.SZA,家电行业,increase,略增,0.0,30.0,15.0
2269,2018-09-30,2018-08-30,002140.SZA,工程建设,increase,略增,0.0,30.0,15.0
2270,2018-09-30,2018-10-13,300119.SZA,医药制造,increase,略增,0.0,10.0,5.0
2271,2018-09-30,2018-10-13,300026.SZA,医药制造,increase,略增,0.0,10.0,5.0
2272,2018-09-30,2018-08-31,002749.SZA,农药兽药,increase,略增,0.0,30.0,15.0
2273,2018-09-30,2018-08-30,002071.SZA,文化传媒,increase,略增,0.0,50.0,25.0
2274,2018-09-30,2018-08-30,002503.SZA,纺织服装,increase,略增,0.0,30.0,15.0
2275,2018-09-30,2018-08-24,002537.SZA,材料行业,increase,略增,0.0,30.0,15.0
2276,2018-09-30,2018-08-29,002368.SZA,软件服务,increase,略增,0.0,50.0,25.0
2277,2018-09-30,2018-08-04,002437.SZA,医药制造,increase,略增,0.0,15.0,7.5
2278,2018-09-30,2018-07-31,002014.SZA,包装材料,increase,略增,0.0,10.0,5.0
2279,2018-09-30,2018-08-21,002283.SZA,机械行业,increase,略增,0.0,40.0,20.0
2280,2018-09-30,2018-10-13,300385.SZA,机械行业,increase,略增,0.0,30.0,15.0
2281,2018-09-30,2018-10-13,300298.SZA,医疗行业,increase,略增,0.0,30.0,15.0
2282,2018-09-30,2018-08-16,002911.SZA,公用事业,increase,略增,0.0,29.85,14.925
2283,2018-09-30,2018-08-18,002523.SZA,机械行业,increase,略增,0.0,30.0,15.0
2284,2018-09-30,2018-08-18,002327.SZA,纺织服装,increase,略增,0.0,20.0,10.0
2285,2018-09-30,2018-08-17,002315.SZA,电子信息,increase,略增,0.0,30.0,15.0
2286,2018-09-30,2018-10-13,300730.SZA,软件服务,increase,略增,0.0,20.0,10.0
2287,2018-09-30,2018-10-13,300318.SZA,医疗行业,increase,略增,0.0,15.0,7.5
2288,2018-09-30,2018-10-13,300053.SZA,安防设备,increase,略增,0.0,10.0,5.0
2289,2018-09-30,2018-08-18,002187.SZA,商业百货,increase,略增,0.0,20.0,10.0
2290,2018-09-30,2018-10-12,300195.SZA,机械行业,increase,略增,0.0,10.0,5.0
2291,2018-09-30,2018-08-18,002691.SZA,机械行业,increase,略增,0.0,50.0,25.0
2292,2018-09-30,2018-10-13,300366.SZA,电子信息,increase,略增,0.0,10.0,5.0
2293,2018-09-30,2018-08-28,002169.SZA,输配电气,increase,略增,0.0,30.0,15.0
2294,2018-09-30,2018-08-22,002029.SZA,纺织服装,increase,略增,0.0,15.0,7.5
2295,2018-09-30,2018-10-13,300215.SZA,输配电气,increase,略增,0.0,10.0,5.0
2296,2018-09-30,2018-10-13,300079.SZA,通讯行业,increase,略增,0.0,5.0,2.5
2297,2018-09-30,2018-08-18,002493.SZA,化纤行业,increase,略增,0.0,20.0,10.0
2298,2018-09-30,2018-08-18,002003.SZA,纺织服装,increase,略增,0.0,30.0,15.0
2299,2018-09-30,2018-10-13,300049.SZA,医药制造,increase,略增,0.0,20.0,10.0
2300,2018-09-30,2018-08-11,002223.SZA,医疗行业,increase,略增,0.0,30.0,15.0
2301,2018-09-30,2018-10-13,300580.SZA,汽车行业,increase,略增,0.0,20.0,10.0
2302,2018-09-30,2018-08-25,002725.SZA,汽车行业,increase,略增,0.0,40.0,20.0
2303,2018-09-30,2018-08-22,002828.SZA,石油行业,increase,略增,0.0,30.0,15.0
2304,2018-09-30,2018-08-10,002033.SZA,旅游酒店,increase,略增,0.0,30.0,15.0
2305,2018-09-30,2018-08-11,002214.SZA,安防设备,increase,略增,0.0,30.0,15.0
2306,2018-09-30,2018-08-18,002796.SZA,金属制品,increase,略增,0.0,30.0,15.0
2307,2018-09-30,2018-10-13,300295.SZA,电子信息,increase,略增,0.0,20.0,10.0
2308,2018-09-30,2018-10-12,300576.SZA,化工行业,increase,略增,0.0,10.0,5.0
2309,2018-09-30,2018-08-17,002419.SZA,商业百货,increase,略增,0.0,50.0,25.0
2310,2018-09-30,2018-08-18,002344.SZA,商业百货,increase,略增,0.0,30.0,15.0
2311,2018-09-30,2018-08-28,002932.SZA,医疗行业,increase,略增,0.0,20.0,10.0
2312,2018-09-30,2018-07-11,002462.SZA,医药制造,increase,略增,0.0,30.0,15.0
2313,2018-09-30,2018-10-15,300745.SZA,汽车行业,increase,略增,0.0,15.0,7.5
2314,2018-09-30,2018-08-15,002145.SZA,化工行业,increase,略增,0.0,20.0,10.0
2315,2018-09-30,2018-08-14,002654.SZA,文化传媒,increase,略增,0.0,50.0,25.0
2316,2018-09-30,2018-10-13,300057.SZA,包装材料,increase,略增,0.0,10.0,5.0
2317,2018-09-30,2018-07-27,002533.SZA,输配电气,increase,略增,0.0,30.0,15.0
2318,2018-09-30,2018-08-24,002531.SZA,机械行业,increase,略增,0.0,30.0,15.0
2319,2018-09-30,2018-07-31,002425.SZA,文化传媒,increase,略增,0.0,30.0,15.0
2320,2018-09-30,2018-08-18,002681.SZA,家电行业,increase,略增,0.0,30.0,15.0
2321,2018-09-30,2018-08-08,002563.SZA,纺织服装,increase,略增,0.0,30.0,15.0
2322,2018-09-30,2018-08-10,002536.SZA,汽车行业,increase,略增,0.0,20.0,10.0
2323,2018-09-30,2018-08-21,002236.SZA,安防设备,increase,略增,0.0,15.0,7.5
2324,2018-09-30,2018-10-13,300376.SZA,输配电气,increase,略增,0.0,10.0,5.0
2325,2018-09-30,2018-08-17,002879.SZA,输配电气,increase,略增,0.0,25.0,12.5
2326,2018-09-30,2018-08-16,002497.SZA,化工行业,increase,略增,0.0,50.0,25.0
2327,2018-09-30,2018-10-12,300095.SZA,机械行业,increase,略增,0.0,30.0,15.0
2328,2018-09-30,2018-10-12,300282.SZA,电子信息,increase,略增,0.0,20.0,10.0
2329,2018-09-30,2018-08-18,002222.SZA,电子元件,increase,略增,0.0,40.0,20.0
2330,2018-09-30,2018-10-12,300681.SZA,机械行业,increase,略增,0.0,30.0,15.0
2331,2018-09-30,2018-10-12,300720.SZA,机械行业,increase,略增,0.0,25.0,12.5
2332,2018-09-30,2018-08-21,002083.SZA,纺织服装,increase,略增,0.0,10.0,5.0
2333,2018-09-30,2018-10-12,300675.SZA,工程建设,increase,略增,0.0,20.0,10.0
2334,2018-09-30,2018-10-12,300635.SZA,工程建设,increase,略增,0.0,5.0,2.5
2335,2018-09-30,2018-10-12,300001.SZA,输配电气,increase,略增,0.0,10.0,5.0
2336,2018-09-30,2018-10-13,300360.SZA,仪器仪表,increase,略增,0.0,15.0,7.5
2337,2018-09-30,2018-10-12,300740.SZA,化工行业,increase,略增,0.0,15.0,7.5
2338,2018-09-30,2018-08-18,002198.SZA,医药制造,increase,略增,0.0,25.0,12.5
2339,2018-09-30,2018-08-20,002718.SZA,木业家具,increase,略增,0.0,30.0,15.0
2340,2018-09-30,2018-08-27,002404.SZA,纺织服装,increase,略增,0.0,50.0,25.0
2341,2018-09-30,2018-08-30,002719.SZA,食品饮料,increase,略增,0.0,50.0,25.0
2342,2018-09-30,2018-08-29,002889.SZA,交运物流,increase,略增,0.0,30.0,15.0
2343,2018-09-30,2018-08-23,002275.SZA,医药制造,increase,略增,0.0,30.0,15.0
2344,2018-09-30,2018-08-28,002246.SZA,化工行业,increase,略增,0.0,30.0,15.0
2345,2018-09-30,2018-08-22,002298.SZA,安防设备,increase,略增,0.0,30.0,15.0
2346,2018-09-30,2018-08-24,002871.SZA,机械行业,increase,略增,0.0,15.0,7.5
2347,2018-09-30,2018-10-13,300259.SZA,仪器仪表,increase,略增,0.0,20.0,10.0
2348,2018-09-30,2018-08-27,002687.SZA,纺织服装,increase,略增,0.0,30.0,15.0
2349,2018-09-30,2018-08-28,002066.SZA,材料行业,increase,略增,0.0,10.0,5.0
2350,2018-09-30,2018-08-23,002618.SZA,电子元件,increase,略增,0.0,50.0,25.0
2351,2018-09-30,2018-10-12,300446.SZA,电子信息,increase,略增,0.0,10.0,5.0
2352,2018-09-30,2018-08-25,002022.SZA,医药制造,increase,略增,0.0,20.0,10.0
2353,2018-09-30,2018-08-22,002783.SZA,化工行业,increase,略增,0.0,30.0,15.0
2354,2018-09-30,2018-08-22,002221.SZA,石油行业,increase,略增,0.0,50.0,25.0
2355,2018-09-30,2018-08-22,002568.SZA,食品饮料,increase,略增,0.0,30.0,15.0
2356,2018-09-30,2018-10-12,300619.SZA,专用设备,increase,略增,0.0,5.0,2.5
2357,2018-09-30,2018-08-24,002711.SZA,交运物流,increase,略增,0.0,40.0,20.0
2358,2018-09-30,2018-08-22,002363.SZA,汽车行业,increase,略增,0.0,40.0,20.0
2359,2018-09-30,2018-10-11,300692.SZA,环保工程,increase,略增,0.0,30.0,15.0
2360,2018-09-30,2018-08-27,002663.SZA,园林工程,increase,略增,0.0,30.0,15.0
2361,2018-09-30,2018-10-12,300414.SZA,电子元件,increase,略增,0.0,20.0,10.0
2362,2018-09-30,2018-08-27,002201.SZA,玻璃陶瓷,increase,略增,0.0,50.0,25.0
2363,2018-09-30,2018-08-24,002735.SZA,包装材料,increase,略增,0.0,40.0,20.0
2364,2018-09-30,2018-08-24,002226.SZA,化工行业,increase,略增,0.0,30.0,15.0
2365,2018-09-30,2018-08-23,002630.SZA,机械行业,increase,略增,0.0,40.0,20.0
2366,2018-09-30,2018-08-22,002028.SZA,输配电气,increase,略增,0.0,30.0,15.0
2367,2018-09-30,2018-08-15,002688.SZA,农牧饲渔,increase,略增,0.0,30.0,15.0
2368,2018-09-30,2018-08-24,002877.SZA,仪器仪表,increase,略增,0.0,30.0,15.0
2369,2018-09-30,2018-10-12,300421.SZA,金属制品,increase,略增,0.0,5.03,2.515
2370,2018-09-30,2018-08-18,002401.SZA,软件服务,increase,略增,0.0,30.0,15.0
2371,2018-09-30,2018-08-21,002008.SZA,机械行业,increase,略增,0.0,30.0,15.0
2372,2018-09-30,2018-10-12,300281.SZA,机械行业,increase,略增,0.0,20.0,10.0
2373,2018-09-30,2018-08-27,002582.SZA,食品饮料,increase,略增,0.0,50.0,25.0
2374,2018-09-30,2018-08-29,002311.SZA,农牧饲渔,increase,略增,0.0,30.0,15.0
2375,2018-09-30,2018-08-23,002470.SZA,化肥行业,increase,略增,0.0,30.0,15.0
2376,2018-09-30,2018-08-27,002007.SZA,医药制造,increase,略增,0.0,30.0,15.0
2377,2018-09-30,2018-08-23,002378.SZA,有色金属,increase,略增,0.0,50.0,25.0
2378,2018-09-30,2018-08-25,002202.SZA,输配电气,increase,略增,0.0,50.0,25.0
2379,2018-09-30,2018-08-25,002116.SZA,工程建设,increase,略增,0.0,30.0,15.0
2380,2018-09-30,2018-10-11,300517.SZA,工程建设,increase,略增,0.0,20.0,10.0
2381,2018-09-30,2018-10-12,300297.SZA,软件服务,increase,略增,0.0,30.0,15.0
2382,2018-09-30,2018-08-27,002455.SZA,化工行业,increase,略增,0.0,30.0,15.0
2383,2018-09-30,2018-08-22,002287.SZA,医药制造,increase,略增,0.0,30.0,15.0
2384,2018-09-30,2018-08-23,002678.SZA,文教休闲,increase,略增,0.0,30.0,15.0
2385,2018-09-30,2018-08-23,002051.SZA,工程建设,increase,略增,0.0,30.0,15.0
2386,2018-09-30,2018-10-12,300341.SZA,输配电气,increase,略增,0.0,10.0,5.0
2387,2018-09-30,2018-08-30,002542.SZA,工程建设,increase,略增,0.0,20.0,10.0
2388,2018-09-30,2018-08-22,002043.SZA,木业家具,increase,略增,0.0,30.0,15.0
2389,2018-09-30,2018-08-03,002317.SZA,医药制造,increase,略增,0.0,20.0,10.0
2390,2018-09-30,2018-10-08,300553.SZA,仪器仪表,increase,略增,0.0,10.0,5.0
2391,2018-09-30,2018-08-18,002635.SZA,电子元件,increase,略增,0.0,30.0,15.0
2392,2018-09-30,2018-08-27,603192.SHA,化工行业,increase,略增,0.15,11.8,5.975
2393,2018-09-30,2018-10-13,000505.SZA,农牧饲渔,increase,略增,0.17,0.17,0.17
2394,2018-09-30,2018-10-13,200505.SZA,农牧饲渔,increase,略增,0.17,0.17,0.17
2395,2018-09-30,2018-08-30,002074.SZA,材料行业,increase,略增,0.21,9.43,4.82
2396,2018-09-30,2018-10-10,300610.SZA,化工行业,increase,略增,0.5,8.5,4.5
2397,2018-09-30,2018-10-15,300527.SZA,专用设备,increase,略增,0.58,4.45,2.515
2398,2018-09-30,2018-10-13,300600.SZA,船舶制造,increase,略增,0.66,5.34,3.0
2399,2018-09-30,2018-10-13,300676.SZA,医药制造,increase,略增,0.82,5.63,3.225
2400,2018-09-30,2018-08-23,002149.SZA,材料行业,increase,略增,0.84,26.05,13.445
2401,2018-09-30,2018-08-21,603297.SHA,仪器仪表,increase,略增,1.0,11.0,6.0
2402,2018-09-30,2018-10-12,300687.SZA,软件服务,increase,略增,1.1,8.64,4.87
2403,2018-09-30,2018-10-12,300474.SZA,电子信息,increase,略增,1.16,11.81,6.485
2404,2018-09-30,2018-08-27,002639.SZA,机械行业,increase,略增,1.41,38.28,19.845
2405,2018-09-30,2018-10-12,300086.SZA,医药制造,increase,略增,1.88,21.29,11.585
2406,2018-09-30,2018-10-11,300688.SZA,文化传媒,increase,略增,2.0,10.0,6.0
2407,2018-09-30,2018-08-15,002597.SZA,化工行业,increase,略增,2.06,15.06,8.56
2408,2018-09-30,2018-10-12,300563.SZA,电子元件,increase,略增,2.15,5.01,3.58
2409,2018-09-30,2018-10-15,300627.SZA,电子信息,increase,略增,2.23,10.81,6.52
2410,2018-09-30,2018-10-12,300214.SZA,塑胶制品,increase,略增,2.89,17.45,10.17
2411,2018-09-30,2018-10-11,300605.SZA,软件服务,increase,略增,3.0,30.0,16.5
2412,2018-09-30,2018-08-24,002608.SZA,电力行业,increase,预增,3.19,52.66,27.925
2413,2018-09-30,2018-10-15,300093.SZA,玻璃陶瓷,increase,略增,3.25,12.97,8.11
2414,2018-09-30,2018-10-12,300617.SZA,电力行业,increase,略增,3.27,22.05,12.66
2415,2018-09-30,2018-08-28,002247.SZA,文化传媒,increase,略增,3.42,32.97,18.195
2416,2018-09-30,2018-10-13,300536.SZA,园林工程,increase,略增,3.62,6.06,4.84
2417,2018-09-30,2018-10-13,002141.SZA,金属制品,increase,略增,3.62,35.2,19.41
2418,2018-09-30,2018-10-15,300073.SZA,材料行业,increase,略增,3.63,14.54,9.085
2419,2018-09-30,2018-08-08,002907.SZA,医药制造,increase,略增,3.65,28.52,16.085
2420,2018-09-30,2018-10-12,300477.SZA,输配电气,increase,略增,4.0,24.0,14.0
2421,2018-09-30,2018-10-23,000078.SZA,医药制造,increase,略增,4.6,4.6,4.6
2422,2018-09-30,2018-10-12,300109.SZA,化工行业,increase,略增,4.96,8.94,6.95
2423,2018-09-30,2018-10-12,300378.SZA,软件服务,increase,略增,5.0,15.0,10.0
2424,2018-09-30,2018-08-28,002412.SZA,医药制造,increase,略增,5.0,30.0,17.5
2425,2018-09-30,2018-10-13,300099.SZA,仪器仪表,increase,略增,5.0,10.0,7.5
2426,2018-09-30,2018-08-22,002875.SZA,纺织服装,increase,略增,5.0,25.0,15.0
2427,2018-09-30,2018-08-03,002860.SZA,家电行业,increase,略增,5.0,20.0,12.5
2428,2018-09-30,2018-08-21,002025.SZA,电子元件,increase,略增,5.0,20.0,12.5
2429,2018-09-30,2018-08-29,002773.SZA,医药制造,increase,略增,5.0,35.0,20.0
2430,2018-09-30,2018-07-31,002139.SZA,仪器仪表,increase,略增,5.0,35.0,20.0
2431,2018-09-30,2018-08-14,002839.SZA,银行,increase,略增,5.0,25.0,15.0
2432,2018-09-30,2018-08-29,002081.SZA,装修装饰,increase,略增,5.0,25.0,15.0
2433,2018-09-30,2018-08-14,601577.SHA,银行,increase,略增,5.0,15.0,10.0
2434,2018-09-30,2018-08-23,002923.SZA,医药制造,increase,略增,5.0,20.0,12.5
2435,2018-09-30,2018-10-12,300429.SZA,化工行业,increase,略增,5.0,15.0,10.0
2436,2018-09-30,2018-10-12,300124.SZA,仪器仪表,increase,略增,5.0,15.0,10.0
2437,2018-09-30,2018-10-12,300387.SZA,化工行业,increase,略增,5.0,12.0,8.5
2438,2018-09-30,2018-08-21,002294.SZA,医药制造,increase,略增,5.0,15.0,10.0
2439,2018-09-30,2018-08-28,002101.SZA,汽车行业,increase,略增,5.0,20.0,12.5
2440,2018-09-30,2018-10-12,300135.SZA,化工行业,increase,略增,5.0,30.0,17.5
2441,2018-09-30,2018-10-11,300717.SZA,塑胶制品,increase,略增,5.0,15.0,10.0
2442,2018-09-30,2018-10-12,300505.SZA,化工行业,increase,略增,5.0,20.0,12.5
2443,2018-09-30,2018-08-17,002873.SZA,医药制造,increase,略增,5.0,20.0,12.5
2444,2018-09-30,2018-08-09,002128.SZA,煤炭采选,increase,略增,5.0,35.0,20.0
2445,2018-09-30,2018-10-13,300064.SZA,材料行业,increase,略增,5.0,25.0,15.0
2446,2018-09-30,2018-10-12,300501.SZA,包装材料,increase,略增,5.0,25.0,15.0
2447,2018-09-30,2018-08-18,002840.SZA,食品饮料,increase,略增,5.0,25.0,15.0
2448,2018-09-30,2018-10-12,300487.SZA,化工行业,increase,略增,5.0,20.0,12.5
2449,2018-09-30,2018-10-11,300185.SZA,机械行业,increase,略增,5.0,20.0,12.5
2450,2018-09-30,2018-08-31,002013.SZA,航天航空,increase,略增,5.0,35.0,20.0
2451,2018-09-30,2018-10-12,300406.SZA,医药制造,increase,略增,5.0,15.0,10.0
2452,2018-09-30,2018-10-12,300133.SZA,文化传媒,increase,略增,5.0,20.0,12.5
2453,2018-09-30,2018-10-12,300678.SZA,软件服务,increase,略增,5.0,15.0,10.0
2454,2018-09-30,2018-08-23,002508.SZA,家电行业,increase,略增,5.0,20.0,12.5
2455,2018-09-30,2018-10-12,300485.SZA,医药制造,increase,略增,5.0,20.0,12.5
2456,2018-09-30,2018-10-13,002390.SZA,医药制造,increase,略增,5.0,15.0,10.0
2457,2018-09-30,2018-08-23,002424.SZA,医药制造,increase,略增,5.0,20.0,12.5
2458,2018-09-30,2018-10-13,300560.SZA,通讯行业,increase,略增,5.0,15.0,10.0
2459,2018-09-30,2018-10-11,300454.SZA,软件服务,increase,略增,5.0,20.0,12.5
2460,2018-09-30,2018-10-09,300289.SZA,医药制造,increase,略增,5.0,15.0,10.0
2461,2018-09-30,2018-08-28,002781.SZA,工程建设,increase,略增,5.0,40.0,22.5
2462,2018-09-30,2018-10-15,300512.SZA,机械行业,increase,略增,5.0,20.0,12.5
2463,2018-09-30,2018-10-12,300424.SZA,航天航空,increase,略增,5.0,10.0,7.5
2464,2018-09-30,2018-10-12,300237.SZA,园林工程,increase,略增,5.2,35.18,20.19
2465,2018-09-30,2018-08-14,002935.SZA,专用设备,increase,略增,5.61,14.27,9.94
2466,2018-09-30,2018-10-12,300593.SZA,机械行业,increase,略增,5.71,15.62,10.665
2467,2018-09-30,2018-08-11,002006.SZA,机械行业,increase,略增,5.74,32.18,18.96
2468,2018-09-30,2018-10-13,300017.SZA,软件服务,increase,略增,5.85,7.21,6.53
2469,2018-09-30,2018-10-10,300394.SZA,通讯行业,increase,略增,6.0,10.75,8.375
2470,2018-09-30,2018-10-09,300693.SZA,专用设备,increase,略增,6.0,16.0,11.0
2471,2018-09-30,2018-10-15,300169.SZA,塑胶制品,increase,略增,6.64,18.49,12.565
2472,2018-09-30,2018-10-12,300716.SZA,塑胶制品,increase,略增,7.33,10.08,8.705
2473,2018-09-30,2018-08-22,002034.SZA,环保工程,increase,略增,7.68,31.61,19.645
2474,2018-09-30,2018-09-03,834729.SHA,nan,increase,略增,7.75,17.12,12.435
2475,2018-09-30,2018-10-12,300718.SZA,机械行业,increase,略增,8.0,12.0,10.0
2476,2018-09-30,2018-08-28,002109.SZA,化工行业,increase,预增,8.06,57.46,32.76
2477,2018-09-30,2018-10-12,300697.SZA,有色金属,increase,略增,8.12,17.76,12.94
2478,2018-09-30,2018-10-12,300196.SZA,材料行业,increase,略增,8.26,25.29,16.775
2479,2018-09-30,2018-10-15,300138.SZA,农牧饲渔,increase,略增,8.39,15.29,11.84
2480,2018-09-30,2018-09-10,300131.SZA,电子元件,increase,略增,8.57,28.68,18.625
2481,2018-09-30,2018-08-21,002818.SZA,商业百货,increase,略增,8.64,22.47,15.555
2482,2018-09-30,2018-10-13,300741.SZA,食品饮料,increase,略增,9.07,13.29,11.18
2483,2018-09-30,2018-10-12,300101.SZA,通讯行业,increase,略增,9.13,17.42,13.275
2484,2018-09-30,2018-08-30,002466.SZA,化工行业,increase,略增,9.32,23.81,16.565
2485,2018-09-30,2018-10-11,300707.SZA,汽车行业,increase,略增,9.58,17.91,13.745
2486,2018-09-30,2018-08-21,002651.SZA,机械行业,increase,预增,10.0,60.0,35.0
2487,2018-09-30,2018-08-22,002901.SZA,医疗行业,increase,略增,10.0,40.0,25.0
2488,2018-09-30,2018-08-20,002809.SZA,化工行业,increase,略增,10.0,50.0,30.0
2489,2018-09-30,2018-08-22,002883.SZA,工程建设,increase,略增,10.0,30.0,20.0
2490,2018-09-30,2018-10-13,300044.SZA,软件服务,increase,略增,10.0,40.0,25.0
2491,2018-09-30,2018-10-13,300068.SZA,电子元件,increase,略增,10.0,40.0,25.0
